empresa,ejercicio,almacen,documento,tipo_movimiento,linea_documento,linea_medida,bultos,cantidad,largo,ancho,grueso,procede,empresa_id,almacen_id,documento_id,linea_documento_id,name
1,2023,1,3566,SF,1,1,1.000,0.730,1000.000,0.000,0.000,2,1,1_1,1_1_SF_3566,1_1_SF_3566_1,1_1_SF_3566_1
1,2023,1,3413,SF,19,1,1.000,0.078,150.000,0.000,0.000,2,1,1_1,1_1_SF_3413,1_1_SF_3413_19,1_1_SF_3413_19
1,2023,1,3413,SF,21,1,1.000,1.570,1000.000,0.000,0.000,2,1,1_1,1_1_SF_3413,1_1_SF_3413_21,1_1_SF_3413_21
1,2023,1,3571,SF,2,1,1.000,1.500,1500.000,0.000,0.000,2,1,1_1,1_1_SF_3571,1_1_SF_3571_2,1_1_SF_3571_2
1,2023,1,3571,SF,9,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3571,1_1_SF_3571_9,1_1_SF_3571_9
1,2023,1,3571,SF,10,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3571,1_1_SF_3571_10,1_1_SF_3571_10
1,2023,1,3571,SF,11,1,1.000,0.003,2.500,0.000,0.000,2,1,1_1,1_1_SF_3571,1_1_SF_3571_11,1_1_SF_3571_11
1,2023,1,3535,SF,2,1,1.000,0.015,130.000,25.000,0.000,2,1,1_1,1_1_SF_3535,1_1_SF_3535_2,1_1_SF_3535_2
1,2023,1,3413,SF,24,1,1.000,0.240,100.000,200.000,0.000,2,1,1_1,1_1_SF_3413,1_1_SF_3413_24,1_1_SF_3413_24
1,2023,1,3573,SF,1,1,1.015,0.007,25.000,20.000,0.000,2,1,1_1,1_1_SF_3573,1_1_SF_3573_1,1_1_SF_3573_1
1,2023,1,3569,SF,1,1,1.000,0.006,33.000,25.000,0.000,2,1,1_1,1_1_SF_3569,1_1_SF_3569_1,1_1_SF_3569_1
1,2023,1,3579,SF,1,1,1.000,4.000,4000.000,0.000,0.000,2,1,1_1,1_1_SF_3579,1_1_SF_3579_1,1_1_SF_3579_1
1,2023,1,3579,SF,7,1,1.000,0.080,80.000,0.000,0.000,2,1,1_1,1_1_SF_3579,1_1_SF_3579_7,1_1_SF_3579_7
1,2023,1,3579,SF,8,1,1.000,0.080,80.000,0.000,0.000,2,1,1_1,1_1_SF_3579,1_1_SF_3579_8,1_1_SF_3579_8
1,2023,1,3579,SF,9,1,1.000,0.004,4.000,0.000,0.000,2,1,1_1,1_1_SF_3579,1_1_SF_3579_9,1_1_SF_3579_9
1,2023,1,3580,SF,1,1,1.000,3.000,3000.000,0.000,0.000,2,1,1_1,1_1_SF_3580,1_1_SF_3580_1,1_1_SF_3580_1
1,2023,1,3580,SF,7,1,1.000,0.080,80.000,0.000,0.000,2,1,1_1,1_1_SF_3580,1_1_SF_3580_7,1_1_SF_3580_7
1,2023,1,3580,SF,8,1,1.000,0.080,80.000,0.000,0.000,2,1,1_1,1_1_SF_3580,1_1_SF_3580_8,1_1_SF_3580_8
1,2023,1,3580,SF,9,1,1.000,0.004,4.000,0.000,0.000,2,1,1_1,1_1_SF_3580,1_1_SF_3580_9,1_1_SF_3580_9
1,2023,1,3581,SF,1,1,1.000,1.500,1500.000,0.000,0.000,2,1,1_1,1_1_SF_3581,1_1_SF_3581_1,1_1_SF_3581_1
1,2023,1,3581,SF,4,1,1.000,0.148,148.000,0.000,0.000,2,1,1_1,1_1_SF_3581,1_1_SF_3581_4,1_1_SF_3581_4
1,2023,1,3581,SF,5,1,1.000,0.148,148.000,0.000,0.000,2,1,1_1,1_1_SF_3581,1_1_SF_3581_5,1_1_SF_3581_5
1,2023,1,3581,SF,6,1,1.000,0.008,7.500,0.000,0.000,2,1,1_1,1_1_SF_3581,1_1_SF_3581_6,1_1_SF_3581_6
1,2023,1,3535,SF,3,1,1.000,0.014,125.000,25.000,0.000,2,1,1_1,1_1_SF_3535,1_1_SF_3535_3,1_1_SF_3535_3
1,2023,1,3535,SF,8,1,1.000,0.075,75.000,0.000,0.000,2,1,1_1,1_1_SF_3535,1_1_SF_3535_8,1_1_SF_3535_8
1,2023,1,3449,SF,5,1,2.000,0.120,60.000,0.000,0.000,2,1,1_1,1_1_SF_3449,1_1_SF_3449_5,1_1_SF_3449_5
1,2023,1,3449,SF,6,1,1.000,2.000,2000.000,0.000,0.000,2,1,1_1,1_1_SF_3449,1_1_SF_3449_6,1_1_SF_3449_6
1,2023,1,3449,SF,8,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3449,1_1_SF_3449_8,1_1_SF_3449_8
1,2023,1,3449,SF,9,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3449,1_1_SF_3449_9,1_1_SF_3449_9
1,2023,1,3449,SF,10,1,1.000,0.003,2.500,0.000,0.000,2,1,1_1,1_1_SF_3449,1_1_SF_3449_10,1_1_SF_3449_10
1,2023,1,3696,SF,1,1,1.000,0.250,250.000,0.000,0.000,2,1,1_1,1_1_SF_3696,1_1_SF_3696_1,1_1_SF_3696_1
1,2023,1,3632,SF,6,1,1.000,0.080,80.000,0.000,0.000,2,1,1_1,1_1_SF_3632,1_1_SF_3632_6,1_1_SF_3632_6
1,2023,1,3632,SF,7,1,1.000,0.004,4.000,0.000,0.000,2,1,1_1,1_1_SF_3632,1_1_SF_3632_7,1_1_SF_3632_7
1,2023,1,3704,SF,1,1,1.000,3.000,3000.000,0.000,0.000,2,1,1_1,1_1_SF_3704,1_1_SF_3704_1,1_1_SF_3704_1
1,2023,1,3846,SF,2,1,3.000,0.568,1000.000,14.000,0.000,2,1,1_1,1_1_SF_3846,1_1_SF_3846_2,1_1_SF_3846_2
1,2023,1,3704,SF,7,1,1.000,0.080,80.000,0.000,0.000,2,1,1_1,1_1_SF_3704,1_1_SF_3704_7,1_1_SF_3704_7
1,2023,1,3847,SF,1,1,1.000,1.353,1000.000,200.000,0.000,2,1,1_1,1_1_SF_3847,1_1_SF_3847_1,1_1_SF_3847_1
1,2023,1,3717,SF,6,1,24.000,0.041,30.000,0.000,0.000,2,1,1_1,1_1_SF_3717,1_1_SF_3717_6,1_1_SF_3717_6
1,2023,1,3606,SF,1,1,1.000,3.000,3000.000,0.000,0.000,2,1,1_1,1_1_SF_3606,1_1_SF_3606_1,1_1_SF_3606_1
1,2023,1,3606,SF,7,1,1.000,0.080,80.000,0.000,0.000,2,1,1_1,1_1_SF_3606,1_1_SF_3606_7,1_1_SF_3606_7
1,2023,1,3606,SF,8,1,1.000,0.080,80.000,0.000,0.000,2,1,1_1,1_1_SF_3606,1_1_SF_3606_8,1_1_SF_3606_8
1,2023,1,3606,SF,9,1,1.000,0.004,4.000,0.000,0.000,2,1,1_1,1_1_SF_3606,1_1_SF_3606_9,1_1_SF_3606_9
1,2023,1,3633,SF,1,1,1.000,6.280,2000.000,0.000,0.000,2,1,1_1,1_1_SF_3633,1_1_SF_3633_1,1_1_SF_3633_1
1,2023,1,3633,SF,3,1,71.000,0.620,155.000,0.000,0.000,2,1,1_1,1_1_SF_3633,1_1_SF_3633_3,1_1_SF_3633_3
1,2023,1,3633,SF,4,1,1.000,1.000,1000.000,0.000,0.000,2,1,1_1,1_1_SF_3633,1_1_SF_3633_4,1_1_SF_3633_4
1,2023,1,3610,SF,3,1,1.000,0.005,15.000,0.000,0.000,2,1,1_1,1_1_SF_3610,1_1_SF_3610_3,1_1_SF_3610_3
1,2023,1,3607,SF,1,1,1.000,3.000,3000.000,0.000,0.000,2,1,1_1,1_1_SF_3607,1_1_SF_3607_1,1_1_SF_3607_1
1,2023,1,3607,SF,6,1,1.000,0.080,80.000,0.000,0.000,2,1,1_1,1_1_SF_3607,1_1_SF_3607_6,1_1_SF_3607_6
1,2023,1,3607,SF,7,1,1.000,0.080,80.000,0.000,0.000,2,1,1_1,1_1_SF_3607,1_1_SF_3607_7,1_1_SF_3607_7
1,2023,1,3607,SF,8,1,1.000,0.004,4.000,0.000,0.000,2,1,1_1,1_1_SF_3607,1_1_SF_3607_8,1_1_SF_3607_8
1,2023,1,3608,SF,1,1,1.000,0.003,25.000,20.000,0.000,2,1,1_1,1_1_SF_3608,1_1_SF_3608_1,1_1_SF_3608_1
1,2023,1,3568,SF,1,1,32.167,2.255,222.100,35.000,0.000,2,1,1_1,1_1_SF_3568,1_1_SF_3568_1,1_1_SF_3568_1
1,2023,1,3595,SF,1,1,1.000,0.118,795.000,22.000,0.000,2,1,1_1,1_1_SF_3595,1_1_SF_3595_1,1_1_SF_3595_1
1,2023,1,3596,SF,1,1,1.000,0.129,795.000,24.000,0.000,2,1,1_1,1_1_SF_3596,1_1_SF_3596_1,1_1_SF_3596_1
1,2023,1,3597,SF,1,1,1.000,0.129,795.000,24.000,0.000,2,1,1_1,1_1_SF_3597,1_1_SF_3597_1,1_1_SF_3597_1
1,2023,1,3611,SF,1,1,1.000,0.244,230.000,157.000,0.000,2,1,1_1,1_1_SF_3611,1_1_SF_3611_1,1_1_SF_3611_1
1,2023,1,3612,SF,1,1,1.000,0.368,225.000,0.000,0.000,2,1,1_1,1_1_SF_3612,1_1_SF_3612_1,1_1_SF_3612_1
1,2023,1,3590,SF,1,1,1.007,0.125,795.000,23.000,0.000,2,1,1_1,1_1_SF_3590,1_1_SF_3590_1,1_1_SF_3590_1
1,2023,1,3614,SF,1,1,1.000,0.102,795.000,19.000,0.000,2,1,1_1,1_1_SF_3614,1_1_SF_3614_1,1_1_SF_3614_1
1,2023,1,3615,SF,1,1,1.000,0.118,795.000,22.000,0.000,2,1,1_1,1_1_SF_3615,1_1_SF_3615_1,1_1_SF_3615_1
1,2023,1,3616,SF,1,1,1.000,0.118,795.000,22.000,0.000,2,1,1_1,1_1_SF_3616,1_1_SF_3616_1,1_1_SF_3616_1
1,2023,1,3950,SF,1,1,1.000,0.007,20.000,20.000,0.000,2,1,1_1,1_1_SF_3950,1_1_SF_3950_1,1_1_SF_3950_1
1,2023,1,3999,SF,1,1,2.000,0.983,1350.000,0.000,0.000,2,1,1_1,1_1_SF_3999,1_1_SF_3999_1,1_1_SF_3999_1
1,2023,1,4003,SF,1,1,1.000,6.000,6000.000,0.000,0.000,2,1,1_1,1_1_SF_4003,1_1_SF_4003_1,1_1_SF_4003_1
1,2023,1,4003,SF,4,1,2.000,0.120,60.000,0.000,0.000,2,1,1_1,1_1_SF_4003,1_1_SF_4003_4,1_1_SF_4003_4
1,2023,1,3996,SF,1,1,1.000,0.358,200.000,0.000,0.000,2,1,1_1,1_1_SF_3996,1_1_SF_3996_1,1_1_SF_3996_1
1,2023,1,3847,SF,2,1,1.000,1.082,1000.000,200.000,0.000,2,1,1_1,1_1_SF_3847,1_1_SF_3847_2,1_1_SF_3847_2
1,2023,1,3652,SF,1,1,1.000,0.014,135.000,15.335,0.000,2,1,1_1,1_1_SF_3652,1_1_SF_3652_1,1_1_SF_3652_1
1,2023,1,3609,SF,1,1,1.000,2.000,2000.000,0.000,0.000,2,1,1_1,1_1_SF_3609,1_1_SF_3609_1,1_1_SF_3609_1
1,2023,1,3609,SF,4,1,2.000,0.120,60.000,0.000,0.000,2,1,1_1,1_1_SF_3609,1_1_SF_3609_4,1_1_SF_3609_4
1,2023,1,3609,SF,5,1,1.000,0.080,80.000,0.000,0.000,2,1,1_1,1_1_SF_3609,1_1_SF_3609_5,1_1_SF_3609_5
1,2023,1,3609,SF,6,1,1.000,0.080,80.000,0.000,0.000,2,1,1_1,1_1_SF_3609,1_1_SF_3609_6,1_1_SF_3609_6
1,2023,1,3609,SF,7,1,1.000,0.004,4.000,0.000,0.000,2,1,1_1,1_1_SF_3609,1_1_SF_3609_7,1_1_SF_3609_7
1,2023,1,3622,SF,4,1,1.000,0.005,15.000,0.000,0.000,2,1,1_1,1_1_SF_3622,1_1_SF_3622_4,1_1_SF_3622_4
1,2023,1,3623,SF,1,1,1.000,0.262,235.000,165.000,0.000,2,1,1_1,1_1_SF_3623,1_1_SF_3623_1,1_1_SF_3623_1
1,2023,1,3624,SF,1,1,1.000,0.368,225.000,0.000,0.000,2,1,1_1,1_1_SF_3624,1_1_SF_3624_1,1_1_SF_3624_1
1,2023,1,3633,SF,5,1,1.000,0.500,500.000,0.000,0.000,2,1,1_1,1_1_SF_3633,1_1_SF_3633_5,1_1_SF_3633_5
1,2023,1,3704,SF,8,1,1.000,0.080,80.000,0.000,0.000,2,1,1_1,1_1_SF_3704,1_1_SF_3704_8,1_1_SF_3704_8
1,2023,1,3652,SF,2,1,1.000,0.003,31.000,15.335,0.000,2,1,1_1,1_1_SF_3652,1_1_SF_3652_2,1_1_SF_3652_2
1,2023,1,3962,SF,1,1,6.200,0.021,40.000,9.500,0.000,2,1,1_1,1_1_SF_3962,1_1_SF_3962_1,1_1_SF_3962_1
1,2023,1,3962,SF,2,1,3.100,0.042,150.000,10.000,0.000,2,1,1_1,1_1_SF_3962,1_1_SF_3962_2,1_1_SF_3962_2
1,2023,1,3919,SF,1,1,1.000,0.105,235.000,33.000,0.000,2,1,1_1,1_1_SF_3919,1_1_SF_3919_1,1_1_SF_3919_1
1,2023,1,3917,SF,1,1,1.000,0.105,235.000,33.000,0.000,2,1,1_1,1_1_SF_3917,1_1_SF_3917_1,1_1_SF_3917_1
1,2023,1,3824,SF,2,1,1.000,0.237,325.000,0.000,0.000,2,1,1_1,1_1_SF_3824,1_1_SF_3824_2,1_1_SF_3824_2
1,2023,1,3696,SF,2,1,1.000,0.125,125.000,0.000,0.000,2,1,1_1,1_1_SF_3696,1_1_SF_3696_2,1_1_SF_3696_2
1,2023,1,3634,SF,1,1,1.000,6.280,2000.000,0.000,0.000,2,1,1_1,1_1_SF_3634,1_1_SF_3634_1,1_1_SF_3634_1
1,2023,1,3634,SF,3,1,71.000,1.101,155.000,0.000,0.000,2,1,1_1,1_1_SF_3634,1_1_SF_3634_3,1_1_SF_3634_3
1,2023,1,3634,SF,4,1,1.000,1.000,1000.000,0.000,0.000,2,1,1_1,1_1_SF_3634,1_1_SF_3634_4,1_1_SF_3634_4
1,2023,1,3634,SF,5,1,1.000,0.500,500.000,0.000,0.000,2,1,1_1,1_1_SF_3634,1_1_SF_3634_5,1_1_SF_3634_5
1,2023,1,3568,SF,4,1,2.000,0.728,1000.000,0.000,0.000,2,1,1_1,1_1_SF_3568,1_1_SF_3568_4,1_1_SF_3568_4
1,2023,1,3590,SF,2,1,36.000,0.138,121.622,10.000,0.000,2,1,1_1,1_1_SF_3590,1_1_SF_3590_2,1_1_SF_3590_2
1,2023,1,3613,SF,1,1,1.000,0.020,135.000,22.000,0.000,2,1,1_1,1_1_SF_3613,1_1_SF_3613_1,1_1_SF_3613_1
1,2023,1,3636,SF,1,1,1.000,1.500,1500.000,0.000,0.000,2,1,1_1,1_1_SF_3636,1_1_SF_3636_1,1_1_SF_3636_1
1,2023,1,3636,SF,4,1,2.000,0.120,60.000,0.000,0.000,2,1,1_1,1_1_SF_3636,1_1_SF_3636_4,1_1_SF_3636_4
1,2023,1,3636,SF,9,1,1.000,0.080,80.000,0.000,0.000,2,1,1_1,1_1_SF_3636,1_1_SF_3636_9,1_1_SF_3636_9
1,2023,1,3636,SF,10,1,1.000,0.080,80.000,0.000,0.000,2,1,1_1,1_1_SF_3636,1_1_SF_3636_10,1_1_SF_3636_10
1,2023,1,3636,SF,11,1,1.000,0.004,4.000,0.000,0.000,2,1,1_1,1_1_SF_3636,1_1_SF_3636_11,1_1_SF_3636_11
1,2023,1,3637,SF,1,1,1.000,0.203,180.000,167.000,0.000,2,1,1_1,1_1_SF_3637,1_1_SF_3637_1,1_1_SF_3637_1
1,2023,1,3638,SF,1,1,1.000,0.189,167.000,167.000,0.000,2,1,1_1,1_1_SF_3638,1_1_SF_3638_1,1_1_SF_3638_1
1,2023,1,4003,SF,9,1,1.000,0.080,80.000,0.000,0.000,2,1,1_1,1_1_SF_4003,1_1_SF_4003_9,1_1_SF_4003_9
1,2023,1,4003,SF,10,1,1.000,0.080,80.000,0.000,0.000,2,1,1_1,1_1_SF_4003,1_1_SF_4003_10,1_1_SF_4003_10
1,2023,1,3640,SF,1,1,2.000,0.530,265.000,0.000,0.000,2,1,1_1,1_1_SF_3640,1_1_SF_3640_1,1_1_SF_3640_1
1,2023,1,3640,SF,2,1,2.000,0.250,125.000,0.000,0.000,2,1,1_1,1_1_SF_3640,1_1_SF_3640_2,1_1_SF_3640_2
1,2023,1,3642,SF,2,1,1.000,1.500,1500.000,0.000,0.000,2,1,1_1,1_1_SF_3642,1_1_SF_3642_2,1_1_SF_3642_2
1,2023,1,3642,SF,9,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3642,1_1_SF_3642_9,1_1_SF_3642_9
1,2023,1,3642,SF,10,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3642,1_1_SF_3642_10,1_1_SF_3642_10
1,2023,1,3642,SF,11,1,1.000,0.003,2.500,0.000,0.000,2,1,1_1,1_1_SF_3642,1_1_SF_3642_11,1_1_SF_3642_11
1,2023,1,3643,SF,1,1,1.000,3.000,3000.000,0.000,0.000,2,1,1_1,1_1_SF_3643,1_1_SF_3643_1,1_1_SF_3643_1
1,2023,1,3643,SF,7,1,1.000,0.080,80.000,0.000,0.000,2,1,1_1,1_1_SF_3643,1_1_SF_3643_7,1_1_SF_3643_7
1,2023,1,3643,SF,8,1,1.000,0.080,80.000,0.000,0.000,2,1,1_1,1_1_SF_3643,1_1_SF_3643_8,1_1_SF_3643_8
1,2023,1,3643,SF,9,1,1.000,0.004,4.000,0.000,0.000,2,1,1_1,1_1_SF_3643,1_1_SF_3643_9,1_1_SF_3643_9
1,2023,1,3631,SF,1,1,1.000,0.001,15.000,15.000,0.000,2,1,1_1,1_1_SF_3631,1_1_SF_3631_1,1_1_SF_3631_1
1,2023,1,3645,EF,1,1,1.000,0.000,44010.000,0.000,0.000,2,1,1_1,1_1_EF_3645,1_1_EF_3645_1,1_1_EF_3645_1
1,2023,1,3584,SF,1,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3584,1_1_SF_3584_1,1_1_SF_3584_1
1,2023,1,3594,SF,1,1,1.000,0.004,122.000,10.324,0.000,2,1,1_1,1_1_SF_3594,1_1_SF_3594_1,1_1_SF_3594_1
1,2023,1,3593,SF,1,1,1.042,0.134,795.000,24.000,0.000,2,1,1_1,1_1_SF_3593,1_1_SF_3593_1,1_1_SF_3593_1
1,2023,1,3592,SF,1,1,1.042,0.134,795.000,24.000,0.000,2,1,1_1,1_1_SF_3592,1_1_SF_3592_1,1_1_SF_3592_1
1,2023,1,3591,SF,1,1,1.017,0.120,795.000,22.000,0.000,2,1,1_1,1_1_SF_3591,1_1_SF_3591_1,1_1_SF_3591_1
1,2023,1,3641,SF,1,1,1.000,0.183,205.000,0.000,0.000,2,1,1_1,1_1_SF_3641,1_1_SF_3641_1,1_1_SF_3641_1
1,2023,1,3641,SF,2,1,1.000,0.978,1340.000,0.000,0.000,2,1,1_1,1_1_SF_3641,1_1_SF_3641_2,1_1_SF_3641_2
1,2023,1,3641,SF,4,1,20.000,0.144,160.000,10.000,0.000,2,1,1_1,1_1_SF_3641,1_1_SF_3641_4,1_1_SF_3641_4
1,2023,1,3641,SF,5,1,20.000,0.045,100.000,5.000,0.000,2,1,1_1,1_1_SF_3641,1_1_SF_3641_5,1_1_SF_3641_5
1,2023,1,3651,SF,2,1,1.000,0.087,120.000,0.000,0.000,2,1,1_1,1_1_SF_3651,1_1_SF_3651_2,1_1_SF_3651_2
1,2023,1,3651,SF,3,1,1.000,0.016,10.000,0.000,0.000,2,1,1_1,1_1_SF_3651,1_1_SF_3651_3,1_1_SF_3651_3
1,2023,1,3651,SF,4,1,2.000,0.020,30.000,25.000,0.000,2,1,1_1,1_1_SF_3651,1_1_SF_3651_4,1_1_SF_3651_4
1,2023,1,3651,SF,5,1,1.000,0.237,325.000,0.000,0.000,2,1,1_1,1_1_SF_3651,1_1_SF_3651_5,1_1_SF_3651_5
1,2023,1,3651,SF,6,1,6.000,1.158,713.000,15.000,0.000,2,1,1_1,1_1_SF_3651,1_1_SF_3651_6,1_1_SF_3651_6
1,2023,1,3651,SF,8,1,1.000,0.118,325.000,0.000,0.000,2,1,1_1,1_1_SF_3651,1_1_SF_3651_8,1_1_SF_3651_8
1,2023,1,3928,SF,1,1,1.000,0.003,25.000,20.000,0.000,2,1,1_1,1_1_SF_3928,1_1_SF_3928_1,1_1_SF_3928_1
1,2023,1,3716,SF,2,1,1.000,1.500,1500.000,0.000,0.000,2,1,1_1,1_1_SF_3716,1_1_SF_3716_2,1_1_SF_3716_2
1,2023,1,3598,SF,1,1,1.000,0.004,110.000,10.302,0.000,2,1,1_1,1_1_SF_3598,1_1_SF_3598_1,1_1_SF_3598_1
1,2023,1,3708,SF,1,1,1.000,1.000,1000.000,0.000,0.000,2,1,1_1,1_1_SF_3708,1_1_SF_3708_1,1_1_SF_3708_1
1,2023,1,3654,SF,1,1,1.000,0.027,302.000,0.000,0.000,2,1,1_1,1_1_SF_3654,1_1_SF_3654_1,1_1_SF_3654_1
1,2023,1,3655,SF,1,1,1.000,0.027,302.000,0.000,0.000,2,1,1_1,1_1_SF_3655,1_1_SF_3655_1,1_1_SF_3655_1
1,2023,1,3661,SF,2,1,1.000,0.249,346.000,0.000,0.000,2,1,1_1,1_1_SF_3661,1_1_SF_3661_2,1_1_SF_3661_2
1,2023,1,3661,SF,3,1,1.000,0.237,325.000,0.000,0.000,2,1,1_1,1_1_SF_3661,1_1_SF_3661_3,1_1_SF_3661_3
1,2023,1,3661,SF,4,1,1.000,0.118,325.000,0.000,0.000,2,1,1_1,1_1_SF_3661,1_1_SF_3661_4,1_1_SF_3661_4
1,2023,1,3661,SF,5,1,7.000,1.172,714.000,13.000,0.000,2,1,1_1,1_1_SF_3661,1_1_SF_3661_5,1_1_SF_3661_5
1,2023,1,3900,SF,2,1,1.000,0.125,125.000,0.000,0.000,2,1,1_1,1_1_SF_3900,1_1_SF_3900_2,1_1_SF_3900_2
1,2023,1,3656,SF,3,1,1.000,5.000,5000.000,0.000,0.000,2,1,1_1,1_1_SF_3656,1_1_SF_3656_3,1_1_SF_3656_3
1,2023,1,3656,SF,10,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3656,1_1_SF_3656_10,1_1_SF_3656_10
1,2023,1,3656,SF,11,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3656,1_1_SF_3656_11,1_1_SF_3656_11
1,2023,1,3656,SF,12,1,1.000,0.003,2.500,0.000,0.000,2,1,1_1,1_1_SF_3656,1_1_SF_3656_12,1_1_SF_3656_12
1,2023,1,3665,SF,1,1,1.000,0.224,125.000,0.000,0.000,2,1,1_1,1_1_SF_3665,1_1_SF_3665_1,1_1_SF_3665_1
1,2023,1,3725,SF,1,1,1.000,0.354,1000.000,0.000,0.000,2,1,1_1,1_1_SF_3725,1_1_SF_3725_1,1_1_SF_3725_1
1,2023,1,3724,EF,1,1,1.000,0.000,24550.000,0.000,0.000,2,1,1_1,1_1_EF_3724,1_1_EF_3724_1,1_1_EF_3724_1
1,2023,1,3716,SF,6,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3716,1_1_SF_3716_6,1_1_SF_3716_6
1,2023,1,3716,SF,7,1,1.000,0.050,50.000,0.000,0.000,2,1,1_1,1_1_SF_3716,1_1_SF_3716_7,1_1_SF_3716_7
1,2023,1,3537,SF,1,1,1.000,0.006,26.200,0.000,0.000,2,1,1_1,1_1_SF_3537,1_1_SF_3537_1,1_1_SF_3537_1
1,2023,1,3691,SF,1,1,1.071,0.003,10.000,53.000,0.000,2,1,1_1,1_1_SF_3691,1_1_SF_3691_1,1_1_SF_3691_1
1,2023,1,3653,SF,2,1,1.000,0.016,40.000,0.000,0.000,2,1,1_1,1_1_SF_3653,1_1_SF_3653_2,1_1_SF_3653_2
1,2023,1,3690,SF,1,1,1.018,0.031,30.000,0.000,0.000,2,1,1_1,1_1_SF_3690,1_1_SF_3690_1,1_1_SF_3690_1
1,2023,1,3689,SF,1,1,1.001,0.030,30.000,0.000,0.000,2,1,1_1,1_1_SF_3689,1_1_SF_3689_1,1_1_SF_3689_1
1,2023,1,3709,SF,1,1,1.000,0.224,125.000,0.000,0.000,2,1,1_1,1_1_SF_3709,1_1_SF_3709_1,1_1_SF_3709_1
1,2023,1,3708,SF,2,1,2.000,0.413,175.000,0.000,0.000,2,1,1_1,1_1_SF_3708,1_1_SF_3708_2,1_1_SF_3708_2
1,2023,1,3740,SF,1,1,1.000,0.094,248.000,28.000,0.000,2,1,1_1,1_1_SF_3740,1_1_SF_3740_1,1_1_SF_3740_1
1,2023,1,3817,SF,1,1,1.250,0.004,800.000,0.000,0.000,2,1,1_1,1_1_SF_3817,1_1_SF_3817_1,1_1_SF_3817_1
1,2023,1,3697,SF,1,1,1.000,1.500,1500.000,0.000,0.000,2,1,1_1,1_1_SF_3697,1_1_SF_3697_1,1_1_SF_3697_1
1,2023,1,3697,SF,4,1,1.000,0.148,148.000,0.000,0.000,2,1,1_1,1_1_SF_3697,1_1_SF_3697_4,1_1_SF_3697_4
1,2023,1,3665,SF,2,1,1.000,0.429,240.000,0.000,0.000,2,1,1_1,1_1_SF_3665,1_1_SF_3665_2,1_1_SF_3665_2
1,2023,1,3665,SF,3,1,2.000,0.109,150.000,0.000,0.000,2,1,1_1,1_1_SF_3665,1_1_SF_3665_3,1_1_SF_3665_3
1,2023,1,3665,SF,4,1,2.000,0.692,950.000,0.000,0.000,2,1,1_1,1_1_SF_3665,1_1_SF_3665_4,1_1_SF_3665_4
1,2023,1,3665,SF,5,1,1.000,0.103,250.000,0.000,0.000,2,1,1_1,1_1_SF_3665,1_1_SF_3665_5,1_1_SF_3665_5
1,2023,1,3599,SF,1,1,1.025,0.121,795.000,22.000,0.000,2,1,1_1,1_1_SF_3599,1_1_SF_3599_1,1_1_SF_3599_1
1,2023,1,3697,SF,5,1,1.000,0.148,148.000,0.000,0.000,2,1,1_1,1_1_SF_3697,1_1_SF_3697_5,1_1_SF_3697_5
1,2023,1,3601,SF,1,1,1.063,0.137,795.000,24.000,0.000,2,1,1_1,1_1_SF_3601,1_1_SF_3601_1,1_1_SF_3601_1
1,2023,1,3901,SF,1,1,1.000,0.100,100.000,0.000,0.000,2,1,1_1,1_1_SF_3901,1_1_SF_3901_1,1_1_SF_3901_1
1,2023,1,3895,SF,1,1,8.000,0.027,40.000,9.500,0.000,2,1,1_1,1_1_SF_3895,1_1_SF_3895_1,1_1_SF_3895_1
1,2023,1,3895,SF,2,1,4.000,0.055,150.000,10.200,0.000,2,1,1_1,1_1_SF_3895,1_1_SF_3895_2,1_1_SF_3895_2
1,2023,1,3843,SF,1,1,1.000,0.679,120.000,0.000,0.000,2,1,1_1,1_1_SF_3843,1_1_SF_3843_1,1_1_SF_3843_1
1,2023,1,3901,SF,2,1,1.000,0.067,67.000,0.000,0.000,2,1,1_1,1_1_SF_3901,1_1_SF_3901_2,1_1_SF_3901_2
1,2023,1,3824,SF,3,1,1.000,0.118,325.000,0.000,0.000,2,1,1_1,1_1_SF_3824,1_1_SF_3824_3,1_1_SF_3824_3
1,2023,1,3666,SF,1,1,1.009,0.119,795.000,22.000,0.000,2,1,1_1,1_1_SF_3666,1_1_SF_3666_1,1_1_SF_3666_1
1,2023,1,3695,SF,2,1,1.000,0.164,110.000,110.000,0.000,2,1,1_1,1_1_SF_3695,1_1_SF_3695_2,1_1_SF_3695_2
1,2023,1,3695,SF,4,1,1.000,2.000,2000.000,0.000,0.000,2,1,1_1,1_1_SF_3695,1_1_SF_3695_4,1_1_SF_3695_4
