empresa,codigo,clv_art,precio_std_1,fecha_std_1,precio_std_2,precio_std_3,precio_std_4,precio_u_entrada,moneda,cambio,cambio_euro,tipo_iva,variante,empresa_id,codigo_id,moneda_id,name
1,01/08686,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08686,,1_01/08686_STAND
1,01/08686R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08686R,,1_01/08686R_STAND
1,01/08691,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08691,,1_01/08691_STAND
1,01/08692,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08692,,1_01/08692_STAND
1,01/08693,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08693,,1_01/08693_STAND
1,01/08694,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08694,,1_01/08694_STAND
1,01/08695,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08695,,1_01/08695_STAND
1,01/08696,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08696,,1_01/08696_STAND
1,01/08696R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08696R,,1_01/08696R_STAND
1,01/08697,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08697,,1_01/08697_STAND
1,PR/1203/0002,,,,,,,,,,,1,STAND,1,1_PR/1203/0002,,1_PR/1203/0002_STAND
1,PR/1203/0003,,,,,,,,,,,1,STAND,1,1_PR/1203/0003,,1_PR/1203/0003_STAND
1,01/08697R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08697R,,1_01/08697R_STAND
1,01/08698,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08698,,1_01/08698_STAND
1,PR/LISI/0001,,,,,,,,,,,1,STAND,1,1_PR/LISI/0001,,1_PR/LISI/0001_STAND
1,PR/LISI/0002,,,,,,,,,,,1,STAND,1,1_PR/LISI/0002,,1_PR/LISI/0002_STAND
1,PR/1144/0001,,,,,,,,,,,1,STAND,1,1_PR/1144/0001,,1_PR/1144/0001_STAND
1,01/08698M,,0.72120,,,,,120.00000,1,1.000000,,1,STAND,1,1_01/08698M,1,1_01/08698M_STAND
1,01/08698R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08698R,,1_01/08698R_STAND
1,01/08699,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08699,,1_01/08699_STAND
1,01/08700R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08700R,,1_01/08700R_STAND
1,01/08701,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08701,,1_01/08701_STAND
1,PR/1203/0002R,,,,,,,,,,,1,STAND,1,1_PR/1203/0002R,,1_PR/1203/0002R_STAND
1,01/08702,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08702,,1_01/08702_STAND
1,10/111430M,,15.00000,,,,,,,,,1,STAND,1,1_10/111430M,,1_10/111430M_STAND
1,01/08703,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08703,,1_01/08703_STAND
1,PR/1391/0001,,,,,,,,,,,1,STAND,1,1_PR/1391/0001,,1_PR/1391/0001_STAND
1,PR/1391/0002,,,,,,,,,,,1,STAND,1,1_PR/1391/0002,,1_PR/1391/0002_STAND
1,01/08705,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08705,,1_01/08705_STAND
1,01/08705A,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08705A,,1_01/08705A_STAND
1,01/08705M,,10.00000,,,,,7.20000,9,1.000000,,1,STAND,1,1_01/08705M,9,1_01/08705M_STAND
1,01/08706,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08706,,1_01/08706_STAND
1,01/08707,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08707,,1_01/08707_STAND
1,01/08708,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08708,,1_01/08708_STAND
1,01/08709,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08709,,1_01/08709_STAND
1,PR/0048/0001,,,,,,,,,,,1,STAND,1,1_PR/0048/0001,,1_PR/0048/0001_STAND
1,01/08710,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08710,,1_01/08710_STAND
1,01/08711,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08711,,1_01/08711_STAND
1,01/08712,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08712,,1_01/08712_STAND
1,02/09440,,,,,,,,,,,1,STAND,1,1_02/09440,,1_02/09440_STAND
1,01/08712H,,54.09110,,,,,10100.00000,1,1.000000,,1,STAND,1,1_01/08712H,1,1_01/08712H_STAND
1,01/08712M,,4.50760,,,,,773.00000,1,1.000000,,1,STAND,1,1_01/08712M,1,1_01/08712M_STAND
1,01/08712M1,,3.30560,,,,,525.00000,1,1.000000,,1,STAND,1,1_01/08712M1,1,1_01/08712M1_STAND
1,01/08713,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08713,,1_01/08713_STAND
1,01/08714,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08714,,1_01/08714_STAND
1,01/08716,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08716,,1_01/08716_STAND
1,PR/0048/0002,,,,,,,,,,,1,STAND,1,1_PR/0048/0002,,1_PR/0048/0002_STAND
1,01/08717,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08717,,1_01/08717_STAND
1,01/08718,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08718,,1_01/08718_STAND
1,PR/1595/0001-A,,,,,,,,,,,1,STAND,1,1_PR/1595/0001-A,,1_PR/1595/0001-A_STAND
1,PR/1366/0001,,,,,,,,,,,1,STAND,1,1_PR/1366/0001,,1_PR/1366/0001_STAND
1,PR/0357/0001,,,,,,,,,,,1,STAND,1,1_PR/0357/0001,,1_PR/0357/0001_STAND
1,PR/0357/0002,,,,,,,,,,,1,STAND,1,1_PR/0357/0002,,1_PR/0357/0002_STAND
1,01/08719,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08719,,1_01/08719_STAND
1,01/08719M,,21.03540,,,,,2700.00000,1,1.000000,,1,STAND,1,1_01/08719M,1,1_01/08719M_STAND
1,01/08720,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08720,,1_01/08720_STAND
1,01/08721,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08721,,1_01/08721_STAND
1,01/08722,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08722,,1_01/08722_STAND
1,01/08723,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08723,,1_01/08723_STAND
1,01/08724,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08724,,1_01/08724_STAND
1,01/08725,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08725,,1_01/08725_STAND
1,01/08726,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08726,,1_01/08726_STAND
1,01/08727,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08727,,1_01/08727_STAND
1,PR/1560/0001,,,,,,,,,,,1,STAND,1,1_PR/1560/0001,,1_PR/1560/0001_STAND
1,02/09445,,,,,,,,,,,1,STAND,1,1_02/09445,,1_02/09445_STAND
1,01/08729R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08729R,,1_01/08729R_STAND
1,PR/0617/0081-C,,,,,,,,,,,1,STAND,1,1_PR/0617/0081-C,,1_PR/0617/0081-C_STAND
1,01/08733,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08733,,1_01/08733_STAND
1,PR/0677/0002,,13.52000,,,,,,,,,1,STAND,1,1_PR/0677/0002,,1_PR/0677/0002_STAND
1,PR/0677/0003,,14.01000,,,,,,,,,1,STAND,1,1_PR/0677/0003,,1_PR/0677/0003_STAND
1,PR/0677/0005,,,,,,,,,,,1,STAND,1,1_PR/0677/0005,,1_PR/0677/0005_STAND
1,PR/0677/0006,,,,,,,,,,,1,STAND,1,1_PR/0677/0006,,1_PR/0677/0006_STAND
1,PR/0677/0007,,,,,,,,,,,1,STAND,1,1_PR/0677/0007,,1_PR/0677/0007_STAND
1,PR/0677/0008,,,,,,,,,,,1,STAND,1,1_PR/0677/0008,,1_PR/0677/0008_STAND
1,PR/0677/0009,,,,,,,,,,,1,STAND,1,1_PR/0677/0009,,1_PR/0677/0009_STAND
1,PR/0677/0004,,,,,,,,,,,1,STAND,1,1_PR/0677/0004,,1_PR/0677/0004_STAND
1,PR/0677/0010,,,,,,,,,,,1,STAND,1,1_PR/0677/0010,,1_PR/0677/0010_STAND
1,01/08734,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08734,,1_01/08734_STAND
1,01/08735,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08735,,1_01/08735_STAND
1,01/08736R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08736R,,1_01/08736R_STAND
1,01/08737,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08737,,1_01/08737_STAND
1,01/08738,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08738,,1_01/08738_STAND
1,01/08739,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08739,,1_01/08739_STAND
1,01/08739M,,15.02530,,,,,2500.00000,1,1.000000,,1,STAND,1,1_01/08739M,1,1_01/08739M_STAND
1,01/08740,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08740,,1_01/08740_STAND
1,01/08741,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08741,,1_01/08741_STAND
1,01/08741R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08741R,,1_01/08741R_STAND
1,01/08742,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08742,,1_01/08742_STAND
1,01/08620,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08620,,1_01/08620_STAND
1,01/08742M,,5.10860,,,,,750.00000,1,1.000000,,1,STAND,1,1_01/08742M,1,1_01/08742M_STAND
1,01/08743,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08743,,1_01/08743_STAND
1,01/08744,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08744,,1_01/08744_STAND
1,PR/1022/0001,,,,,,,,,,,1,STAND,1,1_PR/1022/0001,,1_PR/1022/0001_STAND
1,01/08745,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08745,,1_01/08745_STAND
1,01/08745R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08745R,,1_01/08745R_STAND
1,PR/1022/0002-A,,,,,,,,,,,1,STAND,1,1_PR/1022/0002-A,,1_PR/1022/0002-A_STAND
1,PR/1022/0002-B,,,,,,,,,,,1,STAND,1,1_PR/1022/0002-B,,1_PR/1022/0002-B_STAND
1,01/08746,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08746,,1_01/08746_STAND
1,01/08746R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08746R,,1_01/08746R_STAND
1,01/08747,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08747,,1_01/08747_STAND
1,01/08747R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08747R,,1_01/08747R_STAND
1,01/08748,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08748,,1_01/08748_STAND
1,01/08748R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08748R,,1_01/08748R_STAND
1,01/08750,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08750,,1_01/08750_STAND
1,01/08751,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08751,,1_01/08751_STAND
1,70/20035,,14.25000,,,,,,,,,1,STAND,1,1_70/20035,,1_70/20035_STAND
1,PR/1022/0001-A,,,,,,,,,,,1,STAND,1,1_PR/1022/0001-A,,1_PR/1022/0001-A_STAND
1,PR/1022/0001-B,,,,,,,,,,,1,STAND,1,1_PR/1022/0001-B,,1_PR/1022/0001-B_STAND
1,PR/1007/0002,,,,,,,,,,,1,STAND,1,1_PR/1007/0002,,1_PR/1007/0002_STAND
1,PR/0617/0008,,,,,,,,,,,1,STAND,1,1_PR/0617/0008,,1_PR/0617/0008_STAND
1,PR/1097/0001,,,,,,,,,,,1,STAND,1,1_PR/1097/0001,,1_PR/1097/0001_STAND
1,PR/0797/0006,,,,,,,,,,,1,STAND,1,1_PR/0797/0006,,1_PR/0797/0006_STAND
1,PR/0797/0007,,,,,,,,,,,1,STAND,1,1_PR/0797/0007,,1_PR/0797/0007_STAND
1,PR/0797/0008,,,,,,,,,,,1,STAND,1,1_PR/0797/0008,,1_PR/0797/0008_STAND
1,01/08754,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08754,,1_01/08754_STAND
1,01/08754M,,25.24250,,,,,3900.00000,1,1.000000,,1,STAND,1,1_01/08754M,1,1_01/08754M_STAND
1,01/08755,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08755,,1_01/08755_STAND
1,01/08755R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08755R,,1_01/08755R_STAND
1,01/08756,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08756,,1_01/08756_STAND
1,01/08758,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08758,,1_01/08758_STAND
1,PR/1583/0001,,,,,,,,,,,1,STAND,1,1_PR/1583/0001,,1_PR/1583/0001_STAND
1,PR/1583/0002,,,,,,,,,,,1,STAND,1,1_PR/1583/0002,,1_PR/1583/0002_STAND
1,PR/1583/0003,,,,,,,,,,,1,STAND,1,1_PR/1583/0003,,1_PR/1583/0003_STAND
1,PR/ZIRO/0001,,,,,,,,,,,1,STAND,1,1_PR/ZIRO/0001,,1_PR/ZIRO/0001_STAND
1,PR/ZIRO/0002,,,,,,,,,,,1,STAND,1,1_PR/ZIRO/0002,,1_PR/ZIRO/0002_STAND
1,PR/GRIN/0001,,,,,,,,,,,1,STAND,1,1_PR/GRIN/0001,,1_PR/GRIN/0001_STAND
1,PR/GRIN/0002,,,,,,,,,,,1,STAND,1,1_PR/GRIN/0002,,1_PR/GRIN/0002_STAND
1,01/08758R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08758R,,1_01/08758R_STAND
1,01/08759,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08759,,1_01/08759_STAND
1,01/08760,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08760,,1_01/08760_STAND
1,01/08761,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08761,,1_01/08761_STAND
1,01/08762,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08762,,1_01/08762_STAND
1,PR/GRIN/0003,,,,,,,,,,,1,STAND,1,1_PR/GRIN/0003,,1_PR/GRIN/0003_STAND
1,01/08764,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08764,,1_01/08764_STAND
1,01/09484R,,,,,,,,,,,1,STAND,1,1_01/09484R,,1_01/09484R_STAND
1,PR/0677/0010-A,,,,,,,,,,,1,STAND,1,1_PR/0677/0010-A,,1_PR/0677/0010-A_STAND
1,01/08765R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08765R,,1_01/08765R_STAND
1,PR/0013/0001,,,,,,,,,,,1,STAND,1,1_PR/0013/0001,,1_PR/0013/0001_STAND
1,PR/0013/0001-A,,,,,,,,,,,1,STAND,1,1_PR/0013/0001-A,,1_PR/0013/0001-A_STAND
1,PR/0013/0001-B,,,,,,,,,,,1,STAND,1,1_PR/0013/0001-B,,1_PR/0013/0001-B_STAND
1,PR/0013/0002,,,,,,,,,,,1,STAND,1,1_PR/0013/0002,,1_PR/0013/0002_STAND
1,PR/0013/0002-A,,,,,,,,,,,1,STAND,1,1_PR/0013/0002-A,,1_PR/0013/0002-A_STAND
1,PR/0013/0002-B,,,,,,,,,,,1,STAND,1,1_PR/0013/0002-B,,1_PR/0013/0002-B_STAND
1,53/40100,,5.00000,,,,,,,,,1,STAND,1,1_53/40100,,1_53/40100_STAND
1,PR/0267/0058,,,,,,,,,,,1,STAND,1,1_PR/0267/0058,,1_PR/0267/0058_STAND
1,01/08766R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08766R,,1_01/08766R_STAND
1,01/08767,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08767,,1_01/08767_STAND
1,01/08752,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08752,,1_01/08752_STAND
1,01/08732,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08732,,1_01/08732_STAND
1,53/01200,,7.00000,,,,,,,,,1,STAND,1,1_53/01200,,1_53/01200_STAND
1,54/01200,,9.00000,,,,,,,,,1,STAND,1,1_54/01200,,1_54/01200_STAND
1,55/012002,,50.00000,,,,,,,,,1,STAND,1,1_55/012002,,1_55/012002_STAND
1,PR/1287/0001,,,,,,,,,,,1,STAND,1,1_PR/1287/0001,,1_PR/1287/0001_STAND
1,PR/1583/0004,,,,,,,,,,,1,STAND,1,1_PR/1583/0004,,1_PR/1583/0004_STAND
1,53/40050,,7.00000,,,,,,,,,1,STAND,1,1_53/40050,,1_53/40050_STAND
1,01/08768R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08768R,,1_01/08768R_STAND
1,ARFINAL,,,,,,,13.59300,9,1.000000,,1,STAND,1,1_ARFINAL,9,1_ARFINAL_STAND
1,COMPO1,,10.00000,,,,,5.00000,9,1.000000,,1,STAND,1,1_COMPO1,9,1_COMPO1_STAND
1,COMPO2,,2.00000,,,,,,,,,1,STAND,1,1_COMPO2,,1_COMPO2_STAND
1,PR/0677/0010-B,,,,,,,,,,,1,STAND,1,1_PR/0677/0010-B,,1_PR/0677/0010-B_STAND
1,PR/1538/0001,,,,,,,,,,,1,STAND,1,1_PR/1538/0001,,1_PR/1538/0001_STAND
1,PR/0797/0008-A,,,,,,,,,,,1,STAND,1,1_PR/0797/0008-A,,1_PR/0797/0008-A_STAND
1,PR/0797/0007-A,,,,,,,,,,,1,STAND,1,1_PR/0797/0007-A,,1_PR/0797/0007-A_STAND
1,PR/0797/0006-A,,,,,,,,,,,1,STAND,1,1_PR/0797/0006-A,,1_PR/0797/0006-A_STAND
1,PR/1272/0002,,,,,,,,,,,1,STAND,1,1_PR/1272/0002,,1_PR/1272/0002_STAND
1,01/0859132,,80.00000,,,,,0.00000,9,1.000000,,1,STAND,1,1_01/0859132,9,1_01/0859132_STAND
1,01/0859133,,12.00000,,,,,7.98000,9,1.000000,,1,STAND,1,1_01/0859133,9,1_01/0859133_STAND
1,01/0859134,,,,,,,1.69000,9,1.000000,,1,STAND,1,1_01/0859134,9,1_01/0859134_STAND
1,01/0859135,,,,,,,1.69000,9,1.000000,,1,STAND,1,1_01/0859135,9,1_01/0859135_STAND
1,01/0859136,,,,,,,1.69000,9,1.000000,,1,STAND,1,1_01/0859136,9,1_01/0859136_STAND
1,01/08591R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08591R,,1_01/08591R_STAND
1,01/09545M1,,1.50000,,,,,,,,,1,STAND,1,1_01/09545M1,,1_01/09545M1_STAND
1,01/08592,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08592,,1_01/08592_STAND
1,01/08593,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08593,,1_01/08593_STAND
1,01/08593H,,90.15180,,,,,11000.00000,1,1.000000,,1,STAND,1,1_01/08593H,1,1_01/08593H_STAND
1,01/08593M1,,6.16040,,,,,1025.00000,1,1.000000,,1,STAND,1,1_01/08593M1,1,1_01/08593M1_STAND
1,PR/1358/0003,,,,,,,,,,,1,STAND,1,1_PR/1358/0003,,1_PR/1358/0003_STAND
1,PR/1403/0001,,,,,,,,,,,1,STAND,1,1_PR/1403/0001,,1_PR/1403/0001_STAND
1,PR/1517/0001,,,,,,,,,,,1,STAND,1,1_PR/1517/0001,,1_PR/1517/0001_STAND
1,01/08593M2,,4.05680,,,,,675.00000,1,1.000000,,1,STAND,1,1_01/08593M2,1,1_01/08593M2_STAND
1,PR/0782/0001,,,,,,,,,,,1,STAND,1,1_PR/0782/0001,,1_PR/0782/0001_STAND
1,01/08594,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08594,,1_01/08594_STAND
1,PR/MOPE/0001,,,,,,,,,,,1,STAND,1,1_PR/MOPE/0001,,1_PR/MOPE/0001_STAND
1,01/08595,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08595,,1_01/08595_STAND
1,PR/1606/0011,,,,,,,,,,,1,STAND,1,1_PR/1606/0011,,1_PR/1606/0011_STAND
1,PR/0921/0001,,,,,,,,,,,1,STAND,1,1_PR/0921/0001,,1_PR/0921/0001_STAND
1,01/08600,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08600,,1_01/08600_STAND
1,01/08601,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08601,,1_01/08601_STAND
1,01/08602,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08602,,1_01/08602_STAND
1,PR/1439/0001,,,,,,,,,,,1,STAND,1,1_PR/1439/0001,,1_PR/1439/0001_STAND
1,01/08603,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08603,,1_01/08603_STAND
1,01/08605,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08605,,1_01/08605_STAND
1,01/08607,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08607,,1_01/08607_STAND
1,PR/0212/0004,,,,,,,,,,,1,STAND,1,1_PR/0212/0004,,1_PR/0212/0004_STAND
1,01/08609,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08609,,1_01/08609_STAND
1,01/08609R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08609R,,1_01/08609R_STAND
1,01/08610,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08610,,1_01/08610_STAND
1,01/08611,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08611,,1_01/08611_STAND
1,01/08612,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08612,,1_01/08612_STAND
1,PR/0970/0001,,,,,,,,,,,1,STAND,1,1_PR/0970/0001,,1_PR/0970/0001_STAND
1,01/08612R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08612R,,1_01/08612R_STAND
1,01/08613,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08613,,1_01/08613_STAND
1,01/08614,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08614,,1_01/08614_STAND
1,01/08615,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08615,,1_01/08615_STAND
1,01/08616,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08616,,1_01/08616_STAND
1,01/08617,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08617,,1_01/08617_STAND
1,01/08618,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08618,,1_01/08618_STAND
1,PR/0970/0002,,,,,,,,,,,1,STAND,1,1_PR/0970/0002,,1_PR/0970/0002_STAND
1,01/08621,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08621,,1_01/08621_STAND
1,01/08621M,,0.75130,,,,,125.00000,1,1.000000,,1,STAND,1,1_01/08621M,1,1_01/08621M_STAND
1,01/08621R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08621R,,1_01/08621R_STAND
1,01/08622,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08622,,1_01/08622_STAND
1,01/08623,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08623,,1_01/08623_STAND
1,01/050040400,,,,,,,,,,,1,STAND,1,1_01/050040400,,1_01/050040400_STAND
1,01/08624,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08624,,1_01/08624_STAND
1,01/08625,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08625,,1_01/08625_STAND
1,01/08626,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08626,,1_01/08626_STAND
1,01/08626A,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08626A,,1_01/08626A_STAND
1,PR/1439/0002,,,,,,,,,,,1,STAND,1,1_PR/1439/0002,,1_PR/1439/0002_STAND
1,PR/1439/0003,,,,,,,,,,,1,STAND,1,1_PR/1439/0003,,1_PR/1439/0003_STAND
1,01/08628,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08628,,1_01/08628_STAND
1,01/08629,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08629,,1_01/08629_STAND
1,01/08629R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08629R,,1_01/08629R_STAND
1,01/08630,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08630,,1_01/08630_STAND
1,01/08631,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08631,,1_01/08631_STAND
1,01/08631M,,0.76000,,,,,0.64700,9,1.000000,,1,STAND,1,1_01/08631M,9,1_01/08631M_STAND
1,01/08632,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08632,,1_01/08632_STAND
1,01/08633,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08633,,1_01/08633_STAND
1,01/08633M,,4.50760,,,,,550.00000,1,1.000000,,1,STAND,1,1_01/08633M,1,1_01/08633M_STAND
1,01/08633M1,,1.26210,,,,,375.00000,1,1.000000,,1,STAND,1,1_01/08633M1,1,1_01/08633M1_STAND
1,01/08633M2,,6.01010,,,,,630.00000,1,1.000000,,1,STAND,1,1_01/08633M2,1,1_01/08633M2_STAND
1,01/08633R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08633R,,1_01/08633R_STAND
1,01/08634,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08634,,1_01/08634_STAND
1,01/00454A,,,,,,,212.58073,9,1.000000,,1,STAND,1,1_01/00454A,9,1_01/00454A_STAND
1,PR/SERR/0002,,,,,,,,,,,1,STAND,1,1_PR/SERR/0002,,1_PR/SERR/0002_STAND
1,01/08634H,,40.86880,,,,,6800.00000,1,1.000000,,1,STAND,1,1_01/08634H,1,1_01/08634H_STAND
1,PR/1384/0002,,,,,,,,,,,1,STAND,1,1_PR/1384/0002,,1_PR/1384/0002_STAND
1,PR/1024/0001,,,,,,,,,,,1,STAND,1,1_PR/1024/0001,,1_PR/1024/0001_STAND
1,PR/1024/0002,,,,,,,,,,,1,STAND,1,1_PR/1024/0002,,1_PR/1024/0002_STAND
1,01/08635,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08635,,1_01/08635_STAND
1,PR/1007/0003,,,,,,,,,,,1,STAND,1,1_PR/1007/0003,,1_PR/1007/0003_STAND
1,PR/0240/0001,,,,,,,,,,,1,STAND,1,1_PR/0240/0001,,1_PR/0240/0001_STAND
1,PR/0797/0007-B,,,,,,,,,,,1,STAND,1,1_PR/0797/0007-B,,1_PR/0797/0007-B_STAND
1,PR/0797/0008-B,,,,,,,,,,,1,STAND,1,1_PR/0797/0008-B,,1_PR/0797/0008-B_STAND
1,PR/0797/0006-B,,,,,,,,,,,1,STAND,1,1_PR/0797/0006-B,,1_PR/0797/0006-B_STAND
1,01/08636R,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08636R,,1_01/08636R_STAND
1,01/08637,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08637,,1_01/08637_STAND
1,01/08638,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08638,,1_01/08638_STAND
1,01/08639,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08639,,1_01/08639_STAND
1,01/08639M,,5.40910,,,,,350.00000,1,1.000000,,1,STAND,1,1_01/08639M,1,1_01/08639M_STAND
1,01/08640,,,,,,,0.00000,,0.000000,,1,STAND,1,1_01/08640,,1_01/08640_STAND
1,PR/0652/0001,,,,,,,,,,,1,STAND,1,1_PR/0652/0001,,1_PR/0652/0001_STAND
