empresa,subcta,linea_producto,clv_sub,moneda,limite_credito,riesgo_cartera,riesgo_pedidos,fecha_u_compra,pts_no_factura,empresa_id,moneda_id,subcta_id,name
1,4000459,1,1074225448,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000459,1_4000459_1
1,4000465,1,1074225448,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000465,1_4000465_1
1,4000466,1,1074225448,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000466,1_4000466_1
1,4000470,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000470,1_4000470_1
1,4000471,1,1074084288,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000471,1_4000471_1
1,4000472,1,1074225448,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000472,1_4000472_1
1,4310001,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310001,1_4310001_0
1,4310002,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310002,1_4310002_0
1,4310003,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310003,1_4310003_0
1,4310004,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310004,1_4310004_0
1,4000279,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000279,1_4000279_1
1,4000309,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4000309,1_4000309_0
1,4000375,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000375,1_4000375_1
1,4000404,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4000404,1_4000404_0
1,4000413,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000413,1_4000413_1
1,4000418,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000418,1_4000418_1
1,4000419,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000419,1_4000419_1
1,4000047,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4000047,1_4000047_0
1,4301209,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301209,1_4301209_1
1,4000314,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4000314,1_4000314_0
1,4310042,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310042,1_4310042_0
1,4310043,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310043,1_4310043_0
1,4310044,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310044,1_4310044_0
1,4310045,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310045,1_4310045_0
1,4310047,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310047,1_4310047_0
1,4301568,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301568,1_4301568_0
1,4301572,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301572,1_4301572_0
1,4301574,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301574,1_4301574_0
1,4301590,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301590,1_4301590_0
1,4301603,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301603,1_4301603_0
1,4301616,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301616,1_4301616_0
1,4301617,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301617,1_4301617_0
1,4301624,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301624,1_4301624_0
1,4301625,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301625,1_4301625_0
1,4301629,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301629,1_4301629_0
1,4301632,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301632,1_4301632_0
1,4301637,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301637,1_4301637_0
1,4301645,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301645,1_4301645_0
1,4301363,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301363,1_4301363_0
1,4301364,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301364,1_4301364_0
1,4301366,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301366,1_4301366_0
1,4301371,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301371,1_4301371_0
1,4301373,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301373,1_4301373_0
1,4310068,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310068,1_4310068_0
1,4000328,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000328,1_4000328_1
1,4000337,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000337,1_4000337_1
1,4000338,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000338,1_4000338_1
1,4000345,1,1074095872,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000345,1_4000345_1
1,4000346,1,1074276304,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4000346,1_4000346_1
1,4000355,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000355,1_4000355_1
1,4000357,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000357,1_4000357_1
1,4000370,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000370,1_4000370_1
1,4000372,1,,1,2000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000372,1_4000372_1
1,4000373,1,,1,100000.00000,0.00000,0.00000,,0.00000,1,1,1_4000373,1_4000373_1
1,4000374,1,,1,1000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000374,1_4000374_1
1,4000378,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4000378,1_4000378_1
1,4000379,1,,1,100000.00000,0.00000,0.00000,,0.00000,1,1,1_4000379,1_4000379_1
1,4000383,1,,1,500000.00000,0.00000,0.00000,,0.00000,1,1,1_4000383,1_4000383_1
1,4000385,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000385,1_4000385_1
1,4000386,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000386,1_4000386_1
1,4000388,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000388,1_4000388_1
1,4000389,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000389,1_4000389_1
1,4000390,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000390,1_4000390_1
1,4000002,1,,1,3000.00000,0.00000,0.00000,,0.00000,1,1,1_4000002,1_4000002_1
1,4000012,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000012,1_4000012_1
1,4000017,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000017,1_4000017_1
1,4000021,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000021,1_4000021_1
1,4000022,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000022,1_4000022_1
1,4000026,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000026,1_4000026_1
1,4000027,1,,1,300000.00000,0.00000,0.00000,,0.00000,1,1,1_4000027,1_4000027_1
1,4000032,1,1074225448,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000032,1_4000032_1
1,4000033,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000033,1_4000033_1
1,4000038,1,,1,500000.00000,0.00000,0.00000,,0.00000,1,1,1_4000038,1_4000038_1
1,4000047,1,,1,2000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000047,1_4000047_1
1,4000048,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000048,1_4000048_1
1,4000050,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000050,1_4000050_1
1,4000052,1,,1,500000.00000,0.00000,0.00000,,0.00000,1,1,1_4000052,1_4000052_1
1,4000056,1,1074095872,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000056,1_4000056_1
1,4000059,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000059,1_4000059_1
1,4000060,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000060,1_4000060_1
1,4000063,1,,1,1000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000063,1_4000063_1
1,4000066,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000066,1_4000066_1
1,4000069,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000069,1_4000069_1
1,4000075,1,1074146776,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000075,1_4000075_1
1,4000090,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000090,1_4000090_1
1,4000094,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000094,1_4000094_1
1,4000667,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4000667,1_4000667_0
1,4000672,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4000672,1_4000672_0
1,4000999,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4000999,1_4000999_0
1,4000501,1,,9,1000.00000,0.00000,0.00000,,0.00000,1,9,1_4000501,1_4000501_9
1,4000507,1,2063840282,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4000507,1_4000507_1
1,4000508,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4000508,1_4000508_1
1,4000521,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4000521,1_4000521_0
1,4301512,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301512,1_4301512_0
1,4301517,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301517,1_4301517_0
1,4301526,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301526,1_4301526_0
1,4000158,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000158,1_4000158_1
1,4000159,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000159,1_4000159_1
1,4000160,1,1074250176,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4000160,1_4000160_1
1,4000163,1,,1,1000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000163,1_4000163_1
1,4000164,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000164,1_4000164_1
1,4000166,1,1074084288,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000166,1_4000166_1
1,4310012,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310012,1_4310012_1
1,4310047,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310047,1_4310047_1
1,4310045,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310045,1_4310045_1
1,4301052,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301052,1_4301052_0
1,4301083,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301083,1_4301083_0
1,4301107,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301107,1_4301107_0
1,4301144,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301144,1_4301144_0
1,4310062,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310062,1_4310062_1
1,4310034,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310034,1_4310034_1
1,4301232,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301232,1_4301232_0
1,4310023,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310023,1_4310023_0
1,4310024,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310024,1_4310024_0
1,4310025,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310025,1_4310025_0
1,4301145,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301145,1_4301145_0
1,4301148,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301148,1_4301148_0
1,4301150,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301150,1_4301150_0
1,4301168,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301168,1_4301168_0
1,4301192,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301192,1_4301192_0
1,4301198,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301198,1_4301198_0
1,4301202,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301202,1_4301202_0
1,4301211,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301211,1_4301211_0
1,4301214,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301214,1_4301214_0
1,4301000,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301000,1_4301000_0
1,4301007,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301007,1_4301007_0
1,4301024,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301024,1_4301024_0
1,4301030,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301030,1_4301030_0
1,4100188,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4100188,1_4100188_1
1,4100244,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4100244,1_4100244_1
1,4100265,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4100265,1_4100265_1
1,4100410,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4100410,1_4100410_1
1,4100994,1,,1,9999999999.00000,0.00000,0.00000,,0.00000,1,1,1_4100994,1_4100994_1
1,4100995,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4100995,1_4100995_1
1,4100996,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4100996,1_4100996_1
1,4100998,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4100998,1_4100998_0
1,4100998,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4100998,1_4100998_1
1,4300002,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4300002,1_4300002_0
1,4300006,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4300006,1_4300006_0
1,4300019,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4300019,1_4300019_0
1,4300048,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4300048,1_4300048_0
1,4300051,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4300051,1_4300051_0
1,4300871,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4300871,1_4300871_0
1,4300872,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4300872,1_4300872_0
1,4310005,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310005,1_4310005_1
1,4301493,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301493,1_4301493_1
1,4310039,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310039,1_4310039_1
1,4310076,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310076,1_4310076_1
1,4310006,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310006,1_4310006_1
1,4301617,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301617,1_4301617_1
1,4300532,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4300532,1_4300532_1
1,4310029,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310029,1_4310029_1
1,4310089,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310089,1_4310089_1
1,4310053,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310053,1_4310053_1
1,4301572,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301572,1_4301572_1
1,4310082,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310082,1_4310082_1
1,4310068,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310068,1_4310068_1
1,4310084,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310084,1_4310084_1
1,4300648,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4300648,1_4300648_1
1,4310058,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310058,1_4310058_1
1,4310090,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310090,1_4310090_1
1,4310010,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310010,1_4310010_1
1,4301454,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301454,1_4301454_1
1,4310048,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310048,1_4310048_1
1,4310040,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310040,1_4310040_1
1,4310014,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310014,1_4310014_1
1,4310078,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310078,1_4310078_1
1,4310031,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310031,1_4310031_1
1,4310017,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310017,1_4310017_1
1,4301492,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301492,1_4301492_1
1,4310035,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310035,1_4310035_1
1,4310064,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310064,1_4310064_1
1,4310033,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310033,1_4310033_1
1,4310038,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310038,1_4310038_1
1,4310079,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310079,1_4310079_1
1,4300567,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4300567,1_4300567_1
1,4301568,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301568,1_4301568_1
1,4310013,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310013,1_4310013_1
1,4310075,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310075,1_4310075_1
1,4310032,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310032,1_4310032_1
1,4310044,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310044,1_4310044_1
1,4310042,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310042,1_4310042_1
1,4310086,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310086,1_4310086_1
1,4310067,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4310067,1_4310067_1
1,4310032,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310032,1_4310032_0
1,4310033,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310033,1_4310033_0
1,4310034,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310034,1_4310034_0
1,4310035,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310035,1_4310035_0
1,4310037,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310037,1_4310037_0
1,4310038,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310038,1_4310038_0
1,4301675,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301675,1_4301675_0
1,4301676,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301676,1_4301676_0
1,4301677,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301677,1_4301677_0
1,4301678,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301678,1_4301678_0
1,4000703,1,,9,0.00000,0.00000,0.00000,,0.00000,1,9,1_4000703,1_4000703_9
1,4302053,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4302053,1_4302053_0
1,4301145,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301145,1_4301145_1
1,4300683,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4300683,1_4300683_1
1,4300953,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4300953,1_4300953_1
1,4300203,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4300203,1_4300203_0
1,4301421,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301421,1_4301421_0
1,4301319,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301319,1_4301319_1
1,4301436,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301436,1_4301436_0
1,4310073,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310073,1_4310073_0
1,4301406,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301406,1_4301406_1
1,4000418,1,,9,0.00000,0.00000,0.00000,,0.00000,1,9,1_4000418,1_4000418_9
1,4301225,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301225,1_4301225_1
1,4301064,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301064,1_4301064_1
1,4300906,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4300906,1_4300906_1
1,4000708,1,,9,0.00000,0.00000,0.00000,,0.00000,1,9,1_4000708,1_4000708_9
1,4300969,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4300969,1_4300969_1
1,4300834,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4300834,1_4300834_1
1,4301406,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301406,1_4301406_0
1,4300351,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4300351,1_4300351_1
1,4301143,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301143,1_4301143_1
1,4301103,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301103,1_4301103_1
1,4301191,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301191,1_4301191_1
1,4301107,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301107,1_4301107_1
1,4300276,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4300276,1_4300276_1
1,4301263,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301263,1_4301263_1
1,4301243,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301243,1_4301243_1
1,4300661,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4300661,1_4300661_1
1,4301364,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301364,1_4301364_1
1,4300811,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4300811,1_4300811_1
1,4300076,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4300076,1_4300076_1
1,4300947,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4300947,1_4300947_1
1,4300059,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4300059,1_4300059_1
1,4301383,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301383,1_4301383_1
1,4301411,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301411,1_4301411_1
1,4300960,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4300960,1_4300960_1
1,4301688,1,,9,0.00000,0.00000,0.00000,,0.00000,1,9,1_4301688,1_4301688_9
1,4301193,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301193,1_4301193_1
1,4300941,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4300941,1_4300941_1
1,4301205,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301205,1_4301205_1
1,4301038,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301038,1_4301038_1
1,4000413,1,,9,0.00000,0.00000,0.00000,,0.00000,1,9,1_4000413,1_4000413_9
1,4301212,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301212,1_4301212_1
1,4100662,1,,9,0.00000,0.00000,0.00000,,0.00000,1,9,1_4100662,1_4100662_9
1,4000681,1,,9,3000.00000,0.00000,0.00000,,0.00000,1,9,1_4000681,1_4000681_9
1,4301391,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301391,1_4301391_0
1,4301403,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4301403,1_4301403_0
1,4310069,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310069,1_4310069_0
1,4310075,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310075,1_4310075_0
1,4310076,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310076,1_4310076_0
1,4310077,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310077,1_4310077_0
1,4310078,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310078,1_4310078_0
1,4310079,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310079,1_4310079_0
1,4310081,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310081,1_4310081_0
1,4310082,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310082,1_4310082_0
1,4310084,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4310084,1_4310084_0
1,4000538,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4000538,1_4000538_0
1,4000564,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4000564,1_4000564_0
1,4000574,1,,9,3000.00000,0.00000,0.00000,,0.00000,1,9,1_4000574,1_4000574_9
1,4000580,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4000580,1_4000580_0
1,4000426,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4000426,1_4000426_0
1,4000426,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000426,1_4000426_1
1,4000469,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4000469,1_4000469_0
1,4000476,1,,1,99999999.00000,0.00000,0.00000,,0.00000,1,1,1_4000476,1_4000476_1
1,4000481,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4000481,1_4000481_1
1,4000482,1,2063811362,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4000482,1_4000482_1
1,4000269,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4000269,1_4000269_0
1,4301679,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301679,1_4301679_1
1,4301680,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301680,1_4301680_1
1,4000429,1,,1,100000000.00000,0.00000,0.00000,,0.00000,1,1,1_4000429,1_4000429_1
1,4000448,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4000448,1_4000448_0
1,4300733,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4300733,1_4300733_1
1,4000587,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4000587,1_4000587_0
1,4000590,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4000590,1_4000590_0
1,4000636,1,,0,0.00000,0.00000,0.00000,,0.00000,1,0,1_4000636,1_4000636_0
1,4301159,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301159,1_4301159_1
1,4301387,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301387,1_4301387_1
1,4300631,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4300631,1_4300631_1
1,4300651,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4300651,1_4300651_1
1,4301150,1,,1,0.00000,0.00000,0.00000,,0.00000,1,1,1_4301150,1_4301150_1
