empresa,ejercicio,almacen,documento,tipo_doc,subcta,fecha,importe,moneda,cambio,cambio_euro,asiento,orden,tipo,tpv,clave,empresa_id,ejercicio_id,almacen_id,subcta_id,moneda_id,tpv_id,name
1,2014,1,14000071,SV,4300228,2014-02-03,234.14000,9,1.000000,,,,1,1,1402101039540228,1,1_2014,1_1,1_4300228,9,1_1,1_1
1,2014,1,14000086,SV,4301507,2014-02-05,451.57000,9,1.000000,,,,1,1,1402051450561507,1,1_2014,1_1,1_4301507,9,1_1,1_1
1,2014,1,14000087,SV,4300357,2014-02-05,136.13000,9,1.000000,,,,1,1,1402051526180357,1,1_2014,1_1,1_4300357,9,1_1,1_1
1,2014,1,14000100,SV,4301489,2014-02-11,586.00000,9,1.000000,,,,1,1,1402111011281489,1,1_2014,1_1,1_4301489,9,1_1,1_1
1,2014,1,14000089,SV,4300267,2014-02-05,41.75000,9,1.000000,,,,1,1,1402051956220267,1,1_2014,1_1,1_4300267,9,1_1,1_1
1,2014,1,14000090,SV,4300267,2014-02-05,2395.80000,9,1.000000,,,,1,1,1402051959230267,1,1_2014,1_1,1_4300267,9,1_1,1_1
1,2014,1,14000693,SV,4300714,2014-10-29,538.27000,9,1.000000,,,,1,1,1410291543400714,1,1_2014,1_1,1_4300714,9,1_1,1_1
1,2014,1,14000092,SV,4301505,2014-02-07,300.08000,9,1.000000,,,,1,1,1402071138091505,1,1_2014,1_1,1_4301505,9,1_1,1_1
1,2014,1,14000093,SV,4301438,2014-02-07,72.60000,9,1.000000,,,,1,1,1402071145061438,1,1_2014,1_1,1_4301438,9,1_1,1_1
1,2014,1,14000140,SV,4300307,2014-02-27,518.60000,9,1.000000,,,,1,1,1402281600470307,1,1_2014,1_1,1_4300307,9,1_1,1_1
1,2014,1,14000088,SV,4300617,2014-02-05,102.85000,9,1.000000,,,,1,1,1402071553300617,1,1_2014,1_1,1_4300617,9,1_1,1_1
1,2014,1,14000085,SV,4301580,2014-02-05,4247.10000,9,1.000000,,,,1,1,1402071554201580,1,1_2014,1_1,1_4301580,9,1_1,1_1
1,2014,1,14000075,SV,4301580,2014-02-03,1415.70000,9,1.000000,,,,1,1,1402071555471580,1,1_2014,1_1,1_4301580,9,1_1,1_1
1,2014,1,14000076,SV,4301286,2014-02-04,288.95000,9,1.000000,,,,1,1,1402071556271286,1,1_2014,1_1,1_4301286,9,1_1,1_1
1,2014,1,14000077,SV,4301489,2014-02-04,750.20000,9,1.000000,,,,1,1,1402071557181489,1,1_2014,1_1,1_4301489,9,1_1,1_1
1,2014,1,14000126,SV,4300632,2014-02-18,484.00000,9,1.000000,,,,1,1,1402180841040632,1,1_2014,1_1,1_4300632,9,1_1,1_1
1,2014,1,14000677,SV,4301226,2014-10-22,808.28000,9,1.000000,,,,1,1,1410221643481226,1,1_2014,1_1,1_4301226,9,1_1,1_1
1,2014,1,14000102,SV,4300228,2014-02-11,2036.43000,9,1.000000,,,,1,1,1402111600380228,1,1_2014,1_1,1_4300228,9,1_1,1_1
1,2014,1,14000103,SV,4300845,2014-02-11,279.69000,9,1.000000,,,,1,1,1402111607200845,1,1_2014,1_1,1_4300845,9,1_1,1_1
1,2014,1,14000104,SV,4301683,2014-02-11,2195.64000,9,1.000000,,,,1,1,1402111627201683,1,1_2014,1_1,1_4301683,9,1_1,1_1
1,2014,1,14000105,SV,4301557,2014-02-12,1350.00000,9,1.000000,,,,1,1,1402120738321557,1,1_2014,1_1,1_4301557,9,1_1,1_1
1,2014,1,14000127,SV,4300981,2014-02-18,662.17000,9,1.000000,,,,1,1,1402181615330981,1,1_2014,1_1,1_4300981,9,1_1,1_1
1,2014,1,14000107,SV,4301556,2014-02-12,689.70000,9,1.000000,,,,1,1,1402121140091556,1,1_2014,1_1,1_4301556,9,1_1,1_1
1,2014,1,14000108,SV,4301203,2014-02-12,31.82000,9,1.000000,,,,1,1,1402121222441203,1,1_2014,1_1,1_4301203,9,1_1,1_1
1,2014,1,14000109,SV,4300228,2014-02-12,1628.66000,9,1.000000,,,,1,1,1402121445590228,1,1_2014,1_1,1_4300228,9,1_1,1_1
1,2014,1,14000110,SV,4300871,2014-02-12,205.70000,9,1.000000,,,,1,1,1402121535360871,1,1_2014,1_1,1_4300871,9,1_1,1_1
1,2014,1,14000128,SV,4300617,2014-02-18,0.00000,9,1.000000,,,,1,1,1402181734080617,1,1_2014,1_1,1_4300617,9,1_1,1_1
1,2014,1,14000112,SV,4301609,2014-02-13,2163.96000,9,1.000000,,,,1,1,1402131233191609,1,1_2014,1_1,1_4301609,9,1_1,1_1
1,2014,1,14000113,SV,4301609,2014-02-13,1250.54000,9,1.000000,,,,1,1,1402131234021609,1,1_2014,1_1,1_4301609,9,1_1,1_1
1,2014,1,14000138,SV,4301144,2014-02-24,1253.08000,9,1.000000,,,,1,1,1402240830001144,1,1_2014,1_1,1_4301144,9,1_1,1_1
1,2014,1,14000115,SV,4300845,2014-02-13,923.40000,9,1.000000,,,,1,1,1402131720220845,1,1_2014,1_1,1_4300845,9,1_1,1_1
1,2014,1,14000116,SV,4300012,2014-02-14,39.94000,9,1.000000,,,,1,1,1402140730310012,1,1_2014,1_1,1_4300012,9,1_1,1_1
1,2014,1,14000117,SV,4300012,2014-02-14,178.22000,9,1.000000,,,,1,1,1402140731030012,1,1_2014,1_1,1_4300012,9,1_1,1_1
1,2014,1,14000118,SV,4301717,2014-02-14,1577.24000,9,1.000000,,,,1,1,1402140750041717,1,1_2014,1_1,1_4301717,9,1_1,1_1
1,2014,1,14000130,SV,4301708,2014-02-19,1355.20000,9,1.000000,,,,1,1,1402191008291708,1,1_2014,1_1,1_4301708,9,1_1,1_1
1,2014,1,14000121,SV,4300012,2014-02-17,90.17000,9,1.000000,,,,1,1,1402170743570012,1,1_2014,1_1,1_4300012,9,1_1,1_1
1,2014,1,14000114,SV,4300677,2014-02-13,533.61000,9,1.000000,,,,1,1,1402170854540677,1,1_2014,1_1,1_4300677,9,1_1,1_1
1,2014,1,14000119,SV,4301024,2014-02-14,847.24000,9,1.000000,,,,1,1,1402170855361024,1,1_2014,1_1,1_4301024,9,1_1,1_1
1,2014,1,14000095,SV,4300617,2014-02-07,125.84000,9,1.000000,,,,1,1,1402170856470617,1,1_2014,1_1,1_4300617,9,1_1,1_1
1,2014,1,14000106,SV,4300617,2014-02-12,1032.61000,9,1.000000,,,,1,1,1402170922570617,1,1_2014,1_1,1_4300617,9,1_1,1_1
1,2014,1,14000131,SV,4301203,2014-02-19,1750.27000,9,1.000000,,,,1,1,1402191110121203,1,1_2014,1_1,1_4301203,9,1_1,1_1
1,2014,1,14000678,SV,4300071,2014-10-22,2094.51000,9,1.000000,,,,1,1,1410221649180071,1,1_2014,1_1,1_4300071,9,1_1,1_1
1,2014,1,14000111,SV,4300678,2014-02-13,117.98000,9,1.000000,,,,1,1,1402171042540678,1,1_2014,1_1,1_4300678,9,1_1,1_1
1,2014,1,14000083,SV,4301557,2014-02-05,504.00000,9,1.000000,,,,1,1,1402171044501557,1,1_2014,1_1,1_4301557,9,1_1,1_1
1,2014,1,14000149,SV,4300012,2014-02-28,39.94000,9,1.000000,,,,1,1,1402281035220012,1,1_2014,1_1,1_4300012,9,1_1,1_1
1,2014,1,14000124,SV,4301489,2014-02-17,3338.28000,9,1.000000,,,,1,1,1402171629321489,1,1_2014,1_1,1_4301489,9,1_1,1_1
1,2014,1,14000122,SV,4301526,2014-02-17,349.65000,9,1.000000,,,,1,1,1402191132181526,1,1_2014,1_1,1_4301526,9,1_1,1_1
1,2014,1,14000132,SV,4300267,2014-02-19,12168.73000,9,1.000000,,,,1,1,1402191751430267,1,1_2014,1_1,1_4300267,9,1_1,1_1
1,2014,1,14000141,SV,4300267,2014-02-24,13310.00000,9,1.000000,,,,1,1,1402240834040267,1,1_2014,1_1,1_4300267,9,1_1,1_1
1,2014,1,14000133,SV,4301595,2014-02-20,2885.58000,9,1.000000,,,,1,1,1402210804191595,1,1_2014,1_1,1_4301595,9,1_1,1_1
1,2014,1,14000134,SV,4301580,2014-02-20,836.72000,9,1.000000,,,,1,1,1402210805431580,1,1_2014,1_1,1_4301580,9,1_1,1_1
1,2014,1,14000142,SV,4301439,2014-02-25,539.65000,9,1.000000,,,,1,1,1402250743411439,1,1_2014,1_1,1_4301439,9,1_1,1_1
1,2014,1,14000074,SV,4301698,2014-02-03,829.82000,9,1.000000,,,,1,1,1402210806471698,1,1_2014,1_1,1_4301698,9,1_1,1_1
1,2014,1,14000123,SV,4301698,2014-02-17,2404.51000,9,1.000000,,,,1,1,1402210807311698,1,1_2014,1_1,1_4301698,9,1_1,1_1
1,2014,1,14000129,SV,4300677,2014-02-19,465.08000,9,1.000000,,,,1,1,1402210808150677,1,1_2014,1_1,1_4300677,9,1_1,1_1
1,2014,1,14000135,SV,4300012,2014-02-21,200.99000,9,1.000000,,,,1,1,1402210928000012,1,1_2014,1_1,1_4300012,9,1_1,1_1
1,2014,1,14000136,SV,4300871,2014-02-21,411.40000,9,1.000000,,,,1,1,1402210929450871,1,1_2014,1_1,1_4300871,9,1_1,1_1
1,2014,1,14000143,SV,4301557,2014-02-25,771.00000,9,1.000000,,,,1,1,1402281604261557,1,1_2014,1_1,1_4301557,9,1_1,1_1
1,2014,1,14000094,SV,4301692,2014-02-07,60.50000,9,1.000000,,,,1,1,1402251159281692,1,1_2014,1_1,1_4301692,9,1_1,1_1
1,2014,1,14000144,SV,4300267,2014-02-25,300.08000,9,1.000000,,,,1,1,1402251239520267,1,1_2014,1_1,1_4300267,9,1_1,1_1
1,2014,1,14000145,SV,4301397,2014-02-27,446.73000,9,1.000000,,,,1,1,1402271453441397,1,1_2014,1_1,1_4301397,9,1_1,1_1
1,2014,1,14000146,SV,4301609,2014-02-27,1638.40000,9,1.000000,,,,1,1,1402271630251609,1,1_2014,1_1,1_4301609,9,1_1,1_1
1,2014,1,14000147,SV,4301609,2014-02-27,1148.29000,9,1.000000,,,,1,1,1402271630591609,1,1_2014,1_1,1_4301609,9,1_1,1_1
1,2014,1,14000150,SV,4300012,2014-02-28,58.39000,9,1.000000,,,,1,1,1402281045300012,1,1_2014,1_1,1_4300012,9,1_1,1_1
1,2014,1,14000151,SV,4301421,2014-02-28,101.64000,9,1.000000,,,,1,1,1402281048441421,1,1_2014,1_1,1_4301421,9,1_1,1_1
1,2014,1,14000152,SV,4300228,2014-02-28,467.54000,9,1.000000,,,,1,1,1402281053150228,1,1_2014,1_1,1_4300228,9,1_1,1_1
1,2014,1,14000153,SV,4300228,2014-02-28,406.56000,9,1.000000,,,,1,1,1402281110320228,1,1_2014,1_1,1_4300228,9,1_1,1_1
1,2014,1,14000154,SV,4300240,2014-02-28,166.98000,9,1.000000,,,,1,1,1402281530490240,1,1_2014,1_1,1_4300240,9,1_1,1_1
1,2014,1,14000167,SV,4300019,2014-03-10,190.21000,9,1.000000,,,,1,1,1403100739190019,1,1_2014,1_1,1_4300019,9,1_1,1_1
1,2014,1,14000158,SV,4300845,2014-03-03,770.19000,9,1.000000,,,,1,1,1403030737430845,1,1_2014,1_1,1_4300845,9,1_1,1_1
1,2014,1,14000159,SV,4300617,2014-03-03,718.74000,9,1.000000,,,,1,1,1403031445390617,1,1_2014,1_1,1_4300617,9,1_1,1_1
1,2014,1,14000160,SV,4300357,2014-03-05,263.18000,9,1.000000,,,,1,1,1403050731290357,1,1_2014,1_1,1_4300357,9,1_1,1_1
1,2014,1,14000156,SV,4300617,2014-02-28,2231.24000,9,1.000000,,,,1,1,1402281612180617,1,1_2014,1_1,1_4300617,9,1_1,1_1
1,2014,1,14000161,SV,4301507,2014-03-05,467.54000,9,1.000000,,,,1,1,1403050811171507,1,1_2014,1_1,1_4301507,9,1_1,1_1
1,2014,1,14000162,SV,4300690,2014-03-05,891.17000,9,1.000000,,,,1,1,1403051533580690,1,1_2014,1_1,1_4300690,9,1_1,1_1
1,2014,1,14000163,SV,4300048,2014-03-05,158.81000,9,1.000000,,,,1,1,1403051537190048,1,1_2014,1_1,1_4300048,9,1_1,1_1
1,2014,1,14000195,SV,4300617,2014-03-18,1093.84000,9,1.000000,,,,1,1,1403180732370617,1,1_2014,1_1,1_4300617,9,1_1,1_1
1,2014,1,14000165,SV,4301505,2014-03-07,547.40000,9,1.000000,,,,1,1,1403071007131505,1,1_2014,1_1,1_4301505,9,1_1,1_1
1,2014,1,14000166,SV,4301726,2014-03-07,2200.00000,9,1.000000,,,,1,1,1403071052571726,1,1_2014,1_1,1_4301726,9,1_1,1_1
1,2014,1,14000168,SV,4301428,2014-03-10,524.90000,9,1.000000,,,,1,1,1403100740241428,1,1_2014,1_1,1_4301428,9,1_1,1_1
1,2014,1,14000169,SV,4300576,2014-03-10,181.50000,9,1.000000,,,,1,1,1403100755590576,1,1_2014,1_1,1_4300576,9,1_1,1_1
1,2014,1,14000170,SV,4301310,2014-03-10,166.01000,9,1.000000,,,,1,1,1403100940551310,1,1_2014,1_1,1_4301310,9,1_1,1_1
1,2014,1,14000171,SV,4301234,2014-03-10,799.57000,9,1.000000,,,,1,1,1403101014531234,1,1_2014,1_1,1_4301234,9,1_1,1_1
1,2014,1,14000865,SV,4300012,2014-12-19,83.93000,9,1.000000,,,,1,1,1412190745540012,1,1_2014,1_1,1_4300012,9,1_1,1_1
1,2014,1,14000173,SV,4301609,2014-03-10,2378.38000,9,1.000000,,,,1,1,1403101736211609,1,1_2014,1_1,1_4301609,9,1_1,1_1
1,2014,1,14000174,SV,4301609,2014-03-10,1250.54000,9,1.000000,,,,1,1,1403101737021609,1,1_2014,1_1,1_4301609,9,1_1,1_1
1,2014,1,14000175,SV,4301439,2014-03-11,312.18000,9,1.000000,,,,1,1,1403111106071439,1,1_2014,1_1,1_4301439,9,1_1,1_1
1,2014,1,14000176,SV,4300002,2014-03-11,114.77000,9,1.000000,,,,1,1,1403111453400002,1,1_2014,1_1,1_4300002,9,1_1,1_1
1,2014,1,14000236,SV,4301007,2014-04-01,1145.10000,9,1.000000,,,,1,1,1404010855201007,1,1_2014,1_1,1_4301007,9,1_1,1_1
1,2014,1,14000729,SV,4300652,2014-11-12,1107.15000,9,1.000000,,,,1,1,1411121550320652,1,1_2014,1_1,1_4300652,9,1_1,1_1
1,2014,1,14000179,SV,4300617,2014-03-11,11156.20000,9,1.000000,,,,1,1,1403111735030617,1,1_2014,1_1,1_4300617,9,1_1,1_1
1,2014,1,14000180,SV,4300637,2014-03-12,248.44000,9,1.000000,,,,1,1,1403120731000637,1,1_2014,1_1,1_4300637,9,1_1,1_1
1,2014,1,14000181,SV,4301473,2014-03-12,1223.25000,9,1.000000,,,,1,1,1403120813321473,1,1_2014,1_1,1_4301473,9,1_1,1_1
1,2014,1,14000182,SV,4301203,2014-03-12,1686.62000,9,1.000000,,,,1,1,1403120913071203,1,1_2014,1_1,1_4301203,9,1_1,1_1
1,2014,1,14000172,SV,4301557,2014-03-10,286.50000,9,1.000000,,,,1,1,1403121631501557,1,1_2014,1_1,1_4301557,9,1_1,1_1
1,2014,1,14000184,SV,4301144,2014-03-13,595.32000,9,1.000000,,,,1,1,1403131017301144,1,1_2014,1_1,1_4301144,9,1_1,1_1
1,2014,1,14000185,SV,4301120,2014-03-14,413.92000,9,1.000000,,,,1,1,1403140732251120,1,1_2014,1_1,1_4301120,9,1_1,1_1
1,2014,1,14000186,SV,4300012,2014-03-14,212.62000,9,1.000000,,,,1,1,1403140750350012,1,1_2014,1_1,1_4300012,9,1_1,1_1
1,2014,1,14000187,SV,4300012,2014-03-14,78.41000,9,1.000000,,,,1,1,1403140750580012,1,1_2014,1_1,1_4300012,9,1_1,1_1
1,2014,1,14000188,SV,4300048,2014-03-14,349.84000,9,1.000000,,,,1,1,1403140757320048,1,1_2014,1_1,1_4300048,9,1_1,1_1
1,2014,1,14000189,SV,4300048,2014-03-14,437.23000,9,1.000000,,,,1,1,1403140758580048,1,1_2014,1_1,1_4300048,9,1_1,1_1
1,2014,1,14000210,SV,4300012,2014-03-24,407.72000,9,1.000000,,,,1,1,1403240855300012,1,1_2014,1_1,1_4300012,9,1_1,1_1
1,2014,1,14000196,SV,4300240,2014-03-18,300.56000,9,1.000000,,,,1,1,1403180734080240,1,1_2014,1_1,1_4300240,9,1_1,1_1
1,2014,1,14000197,SV,4302013,2014-03-18,293.18000,9,1.000000,,,,1,1,1403180918482013,1,1_2014,1_1,1_4302013,9,1_1,1_1
1,2014,1,14000157,SV,4301489,2014-03-03,60.02000,9,1.000000,,,,1,1,1403170928031489,1,1_2014,1_1,1_4301489,9,1_1,1_1
1,2014,1,14000193,SV,4301024,2014-03-17,778.86000,9,1.000000,,,,1,1,1403170950161024,1,1_2014,1_1,1_4301024,9,1_1,1_1
1,2014,1,14000148,SV,4301144,2014-02-27,49.61000,9,1.000000,,,,1,1,1403171058191144,1,1_2014,1_1,1_4301144,9,1_1,1_1
1,2014,1,14000164,SV,4300617,2014-03-06,601.37000,9,1.000000,,,,1,1,1403171058580617,1,1_2014,1_1,1_4300617,9,1_1,1_1
1,2014,1,14000155,SV,4300617,2014-02-28,2158.64000,9,1.000000,,,,1,1,1403171059290617,1,1_2014,1_1,1_4300617,9,1_1,1_1
1,2014,1,14000192,SV,4300617,2014-03-14,5204.09000,9,1.000000,,,,1,1,1403171100510617,1,1_2014,1_1,1_4300617,9,1_1,1_1
1,2014,1,14000191,SV,4300632,2014-03-14,166.98000,9,1.000000,,,,1,1,1403171101410632,1,1_2014,1_1,1_4300632,9,1_1,1_1
1,2014,1,14000194,SV,4301006,2014-03-17,552.55000,9,1.000000,,,,1,1,1403171720261006,1,1_2014,1_1,1_4301006,9,1_1,1_1
1,2014,1,14000198,SV,4301421,2014-03-18,232.32000,9,1.000000,,,,1,1,1403181515071421,1,1_2014,1_1,1_4301421,9,1_1,1_1
1,2014,1,14000230,SV,4300545,2014-03-31,377.23000,9,1.000000,,,,1,1,1403310853010545,1,1_2014,1_1,1_4300545,9,1_1,1_1
1,2014,1,14000211,SV,4300267,2014-03-24,0.00000,9,1.000000,,,,1,1,1403240950590267,1,1_2014,1_1,1_4300267,9,1_1,1_1
1,2014,1,14000201,SV,4301697,2014-03-19,1700.07000,9,1.000000,,,,1,1,1403191524101697,1,1_2014,1_1,1_4301697,9,1_1,1_1
1,2014,1,14000203,SV,4301556,2014-03-20,344.85000,9,1.000000,,,,1,1,1403200841001556,1,1_2014,1_1,1_4301556,9,1_1,1_1
1,2014,1,14000204,SV,4301438,2014-03-20,422.35000,9,1.000000,,,,1,1,1403200849091438,1,1_2014,1_1,1_4301438,9,1_1,1_1
1,2014,1,14000212,SV,4300019,2014-03-24,330.33000,9,1.000000,,,,1,1,1403241649240019,1,1_2014,1_1,1_4300019,9,1_1,1_1
1,2014,1,14000206,SV,4301500,2014-03-20,4235.00000,9,1.000000,,,,1,1,1403201041311500,1,1_2014,1_1,1_4301500,9,1_1,1_1
1,2014,1,14000202,SV,4301421,2014-03-19,0.00000,9,1.000000,,,,1,1,1403191757521421,1,1_2014,1_1,1_4301421,9,1_1,1_1
1,2014,1,14000207,SV,4300048,2014-03-20,1058.75000,9,1.000000,,,,1,1,1403201141410048,1,1_2014,1_1,1_4300048,9,1_1,1_1
1,2014,1,14000205,SV,4300200,2014-03-20,706.64000,9,1.000000,,,,1,1,1403210933420200,1,1_2014,1_1,1_4300200,9,1_1,1_1
1,2014,1,14000200,SV,4300617,2014-03-18,6270.22000,9,1.000000,,,,1,1,1403210936210617,1,1_2014,1_1,1_4300617,9,1_1,1_1
1,2014,1,14000190,SV,4301698,2014-03-14,1025.84000,9,1.000000,,,,1,1,1403210939281698,1,1_2014,1_1,1_4301698,9,1_1,1_1
1,2014,1,14000208,SV,4300267,2014-03-21,12168.73000,9,1.000000,,,,1,1,1403211029340267,1,1_2014,1_1,1_4300267,9,1_1,1_1
1,2014,1,14000238,SV,4300617,2014-04-01,359.37000,9,1.000000,,,,1,1,1404011121410617,1,1_2014,1_1,1_4300617,9,1_1,1_1
1,2014,1,14000213,SV,4301609,2014-03-24,402.69000,9,1.000000,,,,1,1,1403241656361609,1,1_2014,1_1,1_4301609,9,1_1,1_1
1,2014,1,14000214,SV,4301609,2014-03-24,1949.55000,9,1.000000,,,,1,1,1403241657171609,1,1_2014,1_1,1_4301609,9,1_1,1_1
1,2014,1,14000209,SV,4300617,2014-03-21,8343.70000,9,1.000000,,,,1,1,1403311000010617,1,1_2014,1_1,1_4300617,9,1_1,1_1
1,2014,1,14000216,SV,4300012,2014-03-24,5.93000,9,1.000000,,,,1,1,1403241727160012,1,1_2014,1_1,1_4300012,9,1_1,1_1
1,2014,1,14000768,SV,4300012,2014-11-24,91.74000,9,1.000000,,,,1,1,1411240731200012,1,1_2014,1_1,1_4300012,9,1_1,1_1
1,2014,1,14000242,SV,4301557,2014-04-03,19516.00000,9,1.000000,,,,1,1,1404031430531557,1,1_2014,1_1,1_4301557,9,1_1,1_1
1,2014,1,14000219,SV,4301643,2014-03-26,1685.50000,9,1.000000,,,,1,1,1403260758101643,1,1_2014,1_1,1_4301643,9,1_1,1_1
1,2014,1,14000220,SV,4300228,2014-03-26,873.14000,9,1.000000,,,,1,1,1403260931390228,1,1_2014,1_1,1_4300228,9,1_1,1_1
1,2014,1,14000221,SV,4300012,2014-03-26,239.06000,9,1.000000,,,,1,1,1403261110180012,1,1_2014,1_1,1_4300012,9,1_1,1_1
1,2014,1,14000223,SV,4301421,2014-03-26,181.02000,9,1.000000,,,,1,1,1403261548161421,1,1_2014,1_1,1_4301421,9,1_1,1_1
1,2014,1,14000224,SV,4301478,2014-03-27,141.57000,9,1.000000,,,,1,1,1403270743301478,1,1_2014,1_1,1_4301478,9,1_1,1_1
1,2014,1,14000225,SV,4300249,2014-03-27,103.48000,9,1.000000,,,,1,1,1403271058230249,1,1_2014,1_1,1_4300249,9,1_1,1_1
1,2014,1,14000226,SV,4300076,2014-03-27,382.60000,9,1.000000,,,,1,1,1403271447440076,1,1_2014,1_1,1_4300076,9,1_1,1_1
1,2014,1,14000244,SV,4300357,2014-04-03,399.30000,9,1.000000,,,,1,1,1404031704010357,1,1_2014,1_1,1_4300357,9,1_1,1_1
1,2014,1,14000228,SV,4300085,2014-03-28,261.97000,9,1.000000,,,,1,1,1403280757570085,1,1_2014,1_1,1_4300085,9,1_1,1_1
1,2014,1,14000199,SV,4300228,2014-03-18,203.28000,9,1.000000,,,,1,1,1403280816110228,1,1_2014,1_1,1_4300228,9,1_1,1_1
1,2014,1,14000302,SV,4301507,2014-05-05,155.85000,9,1.000000,,,,1,1,1405050732571507,1,1_2014,1_1,1_4301507,9,1_1,1_1
1,2014,1,14000218,SV,4301698,2014-03-26,3164.27000,9,1.000000,,,,1,1,1403311000501698,1,1_2014,1_1,1_4301698,9,1_1,1_1
1,2014,1,14000177,SV,4301698,2014-03-11,562.65000,9,1.000000,,,,1,1,1403311001261698,1,1_2014,1_1,1_4301698,9,1_1,1_1
1,2014,1,14000217,SV,4300301,2014-03-25,0.00000,9,1.000000,,,,1,1,1403311002400301,1,1_2014,1_1,1_4300301,9,1_1,1_1
1,2014,1,14000231,SV,4301683,2014-04-01,169.40000,9,1.000000,,,,1,1,1403311549591683,1,1_2014,1_1,1_4301683,9,1_1,1_1
1,2014,1,14000232,SV,4300576,2014-04-01,1434.46000,9,1.000000,,,,1,1,1403311553000576,1,1_2014,1_1,1_4300576,9,1_1,1_1
1,2014,1,14000233,SV,4300228,2014-04-01,999.22000,9,1.000000,,,,1,1,1403311605040228,1,1_2014,1_1,1_4300228,9,1_1,1_1
1,2014,1,14000227,SV,4300617,2014-03-28,7.39000,9,1.000000,,,,1,1,1404010829280617,1,1_2014,1_1,1_4300617,9,1_1,1_1
1,2014,1,14000234,SV,4300228,2014-04-01,494.59000,9,1.000000,,,,1,1,1403311607430228,1,1_2014,1_1,1_4300228,9,1_1,1_1
1,2014,1,14000235,SV,4300228,2014-04-01,1299.06000,9,1.000000,,,,1,1,1403311610180228,1,1_2014,1_1,1_4300228,9,1_1,1_1
1,2014,1,14000248,SV,4300989,2014-04-07,290.53000,9,1.000000,,,,1,1,1404071715140989,1,1_2014,1_1,1_4300989,9,1_1,1_1
1,2014,1,14000433,SV,4300753,2014-06-17,1143.80000,9,1.000000,,,,1,1,1406170742520753,1,1_2014,1_1,1_4300753,9,1_1,1_1
1,2014,1,14000241,SV,4300194,2014-04-02,164.22000,9,1.000000,,,,1,1,1404021622200194,1,1_2014,1_1,1_4300194,9,1_1,1_1
1,2014,1,14000243,SV,4300845,2014-04-03,429.20000,9,1.000000,,,,1,1,1404031702040845,1,1_2014,1_1,1_4300845,9,1_1,1_1
1,2014,1,14000245,SV,4300768,2014-04-04,207.64000,9,1.000000,,,,1,1,1404040758060768,1,1_2014,1_1,1_4300768,9,1_1,1_1
1,2014,1,14000246,SV,4301421,2014-04-04,181.02000,9,1.000000,,,,1,1,1404041013491421,1,1_2014,1_1,1_4301421,9,1_1,1_1
1,2014,1,14000247,SV,4301683,2014-04-04,223.85000,9,1.000000,,,,1,1,1404041036121683,1,1_2014,1_1,1_4301683,9,1_1,1_1
1,2014,1,14000237,SV,4300617,2014-04-01,1989.09000,9,1.000000,,,,1,1,1404041507190617,1,1_2014,1_1,1_4300617,9,1_1,1_1
1,2014,1,14000249,SV,4301474,2014-04-08,302.09000,9,1.000000,,,,1,1,1404080745251474,1,1_2014,1_1,1_4301474,9,1_1,1_1
1,2014,1,14000250,SV,4300012,2014-04-09,81.97000,9,1.000000,,,,1,1,1404090931470012,1,1_2014,1_1,1_4300012,9,1_1,1_1
1,2014,1,14000251,SV,4300970,2014-04-09,236.33000,9,1.000000,,,,1,1,1404090934270970,1,1_2014,1_1,1_4300970,9,1_1,1_1
1,2014,1,14000260,SV,4301690,2014-04-11,1004.30000,9,1.000000,,,,1,1,1404110756391690,1,1_2014,1_1,1_4301690,9,1_1,1_1
1,2014,1,14000252,SV,4301557,2014-04-09,14924.00000,9,1.000000,,,,1,1,1404091024311557,1,1_2014,1_1,1_4301557,9,1_1,1_1
1,2014,1,14000280,SV,4300076,2014-04-25,47.19000,9,1.000000,,,,1,1,1404250829040076,1,1_2014,1_1,1_4300076,9,1_1,1_1
1,2014,1,14000253,SV,4301727,2014-04-09,292.09000,9,1.000000,,,,1,1,1404091055581727,1,1_2014,1_1,1_4301727,9,1_1,1_1
1,2014,1,14000254,SV,4301580,2014-04-09,5150.97000,9,1.000000,,,,1,1,1404091126241580,1,1_2014,1_1,1_4301580,9,1_1,1_1
1,2014,1,14000255,SV,4300768,2014-04-09,111.32000,9,1.000000,,,,1,1,1404091507280768,1,1_2014,1_1,1_4300768,9,1_1,1_1
1,2014,1,14000256,SV,4301609,2014-04-09,1764.66000,9,1.000000,,,,1,1,1404091636021609,1,1_2014,1_1,1_4301609,9,1_1,1_1
1,2014,1,14000257,SV,4301609,2014-04-09,1371.70000,9,1.000000,,,,1,1,1404091636291609,1,1_2014,1_1,1_4301609,9,1_1,1_1
1,2014,1,14000258,SV,4300617,2014-04-09,316.84000,9,1.000000,,,,1,1,1404091659310617,1,1_2014,1_1,1_4300617,9,1_1,1_1
1,2014,1,14000264,SV,4301371,2014-04-15,4719.00000,9,1.000000,,,,1,1,1404151438501371,1,1_2014,1_1,1_4301371,9,1_1,1_1
1,2014,1,14000259,SV,4301489,2014-04-09,1038.91000,9,1.000000,,,,1,1,1404140847511489,1,1_2014,1_1,1_4301489,9,1_1,1_1
1,2014,1,14000262,SV,4300617,2014-04-14,351.75000,9,1.000000,,,,1,1,1404141018580617,1,1_2014,1_1,1_4300617,9,1_1,1_1
1,2014,1,14000265,SV,4300228,2014-04-16,3153.99000,9,1.000000,,,,1,1,1404160843520228,1,1_2014,1_1,1_4300228,9,1_1,1_1
