empresa,ejercicio,documento,tipo_doc,almacen,orden,c1,c2,c3,facturado,empresa_id,almacen_id,documento_id,name
1,2023,23000154,PC,1,6,,,,0,1,1_1,1_1_PC_23000154_6,1_1_PC_23000154_6
1,2023,23000206,PC,1,1,,,,0,1,1_1,1_1_PC_23000206_1,1_1_PC_23000206_1
1,2023,23000206,PC,1,2,,,,0,1,1_1,1_1_PC_23000206_2,1_1_PC_23000206_2
1,2023,23000207,PC,1,1,,,,0,1,1_1,1_1_PC_23000207_1,1_1_PC_23000207_1
1,2023,23000207,PC,1,2,,,,0,1,1_1,1_1_PC_23000207_2,1_1_PC_23000207_2
1,2023,23000213,PC,1,1,,,,0,1,1_1,1_1_PC_23000213_1,1_1_PC_23000213_1
1,2023,23000213,PC,1,2,,,,0,1,1_1,1_1_PC_23000213_2,1_1_PC_23000213_2
1,2023,23000149,PC,1,1,,,,0,1,1_1,1_1_PC_23000149_1,1_1_PC_23000149_1
1,2023,23000211,PC,1,1,,,,0,1,1_1,1_1_PC_23000211_1,1_1_PC_23000211_1
1,2023,23000192,PC,1,3,,,,0,1,1_1,1_1_PC_23000192_3,1_1_PC_23000192_3
1,2023,23000193,PC,1,1,,,,0,1,1_1,1_1_PC_23000193_1,1_1_PC_23000193_1
1,2023,23000162,PC,1,1,,,,0,1,1_1,1_1_PC_23000162_1,1_1_PC_23000162_1
1,2023,23000162,PC,1,2,,,,0,1,1_1,1_1_PC_23000162_2,1_1_PC_23000162_2
1,2023,23000163,PC,1,1,,,,0,1,1_1,1_1_PC_23000163_1,1_1_PC_23000163_1
1,2023,23000163,PC,1,2,,,,0,1,1_1,1_1_PC_23000163_2,1_1_PC_23000163_2
1,2023,23000163,PC,1,3,,,,0,1,1_1,1_1_PC_23000163_3,1_1_PC_23000163_3
1,2023,23000163,PC,1,4,,,,0,1,1_1,1_1_PC_23000163_4,1_1_PC_23000163_4
1,2023,23000165,PC,1,1,,,,0,1,1_1,1_1_PC_23000165_1,1_1_PC_23000165_1
1,2023,23000165,PC,1,2,,,,0,1,1_1,1_1_PC_23000165_2,1_1_PC_23000165_2
1,2023,23000165,PC,1,3,,,,0,1,1_1,1_1_PC_23000165_3,1_1_PC_23000165_3
1,2023,23000167,PC,1,1,,,,0,1,1_1,1_1_PC_23000167_1,1_1_PC_23000167_1
1,2023,23000164,PC,1,1,,,,0,1,1_1,1_1_PC_23000164_1,1_1_PC_23000164_1
1,2023,23000164,PC,1,2,,,,0,1,1_1,1_1_PC_23000164_2,1_1_PC_23000164_2
1,2023,23000164,PC,1,3,,,,0,1,1_1,1_1_PC_23000164_3,1_1_PC_23000164_3
1,2023,23000164,PC,1,4,,,,0,1,1_1,1_1_PC_23000164_4,1_1_PC_23000164_4
1,2023,23000167,PC,1,2,,,,0,1,1_1,1_1_PC_23000167_2,1_1_PC_23000167_2
1,2023,23000213,PC,1,3,,,,0,1,1_1,1_1_PC_23000213_3,1_1_PC_23000213_3
1,2023,23000171,PC,1,1,,,,0,1,1_1,1_1_PC_23000171_1,1_1_PC_23000171_1
1,2023,23000166,PC,1,1,,,,0,1,1_1,1_1_PC_23000166_1,1_1_PC_23000166_1
1,2023,23000166,PC,1,2,,,,0,1,1_1,1_1_PC_23000166_2,1_1_PC_23000166_2
1,2023,23000171,PC,1,2,,,,0,1,1_1,1_1_PC_23000171_2,1_1_PC_23000171_2
1,2023,23000171,PC,1,3,,,,0,1,1_1,1_1_PC_23000171_3,1_1_PC_23000171_3
1,2023,23000173,PC,1,1,,,,0,1,1_1,1_1_PC_23000173_1,1_1_PC_23000173_1
1,2023,23000211,PC,1,2,,,,0,1,1_1,1_1_PC_23000211_2,1_1_PC_23000211_2
1,2023,23000211,PC,1,3,,,,0,1,1_1,1_1_PC_23000211_3,1_1_PC_23000211_3
1,2023,23000172,PC,1,1,,,,0,1,1_1,1_1_PC_23000172_1,1_1_PC_23000172_1
1,2023,23000172,PC,1,2,,,,0,1,1_1,1_1_PC_23000172_2,1_1_PC_23000172_2
1,2023,23000208,PC,1,1,,,,0,1,1_1,1_1_PC_23000208_1,1_1_PC_23000208_1
1,2023,23000208,PC,1,2,,,,0,1,1_1,1_1_PC_23000208_2,1_1_PC_23000208_2
1,2023,23000208,PC,1,3,,,,0,1,1_1,1_1_PC_23000208_3,1_1_PC_23000208_3
1,2023,23000212,PC,1,1,,,,0,1,1_1,1_1_PC_23000212_1,1_1_PC_23000212_1
1,2023,23000213,PC,1,4,,,,0,1,1_1,1_1_PC_23000213_4,1_1_PC_23000213_4
1,2023,23000181,PC,1,1,,,,0,1,1_1,1_1_PC_23000181_1,1_1_PC_23000181_1
1,2023,23000181,PC,1,2,,,,0,1,1_1,1_1_PC_23000181_2,1_1_PC_23000181_2
1,2023,23000214,PC,1,1,,,,0,1,1_1,1_1_PC_23000214_1,1_1_PC_23000214_1
1,2023,23000204,PC,1,2,,,,0,1,1_1,1_1_PC_23000204_2,1_1_PC_23000204_2
1,2023,23000216,PC,1,1,,,,0,1,1_1,1_1_PC_23000216_1,1_1_PC_23000216_1
1,2023,23000209,PC,1,2,,,,0,1,1_1,1_1_PC_23000209_2,1_1_PC_23000209_2
1,2023,23000209,PC,1,3,,,,0,1,1_1,1_1_PC_23000209_3,1_1_PC_23000209_3
1,2023,23000209,PC,1,4,,,,0,1,1_1,1_1_PC_23000209_4,1_1_PC_23000209_4
1,2023,23000209,PC,1,5,,,,0,1,1_1,1_1_PC_23000209_5,1_1_PC_23000209_5
1,2023,23000204,PC,1,3,,,,0,1,1_1,1_1_PC_23000204_3,1_1_PC_23000204_3
1,2023,23000221,PC,1,2,,,,0,1,1_1,1_1_PC_23000221_2,1_1_PC_23000221_2
1,2023,23000221,PC,1,3,,,,0,1,1_1,1_1_PC_23000221_3,1_1_PC_23000221_3
1,2023,23000221,PC,1,4,,,,0,1,1_1,1_1_PC_23000221_4,1_1_PC_23000221_4
1,2023,23000274,PC,1,1,,,,0,1,1_1,1_1_PC_23000274_1,1_1_PC_23000274_1
1,2023,23000288,PC,1,1,,,,0,1,1_1,1_1_PC_23000288_1,1_1_PC_23000288_1
1,2023,23000288,PC,1,2,,,,0,1,1_1,1_1_PC_23000288_2,1_1_PC_23000288_2
1,2023,23000291,PC,1,1,,,,0,1,1_1,1_1_PC_23000291_1,1_1_PC_23000291_1
1,2023,23000291,PC,1,2,,,,0,1,1_1,1_1_PC_23000291_2,1_1_PC_23000291_2
1,2023,23000321,PC,1,1,,,,0,1,1_1,1_1_PC_23000321_1,1_1_PC_23000321_1
1,2023,23000176,PC,1,1,,,,0,1,1_1,1_1_PC_23000176_1,1_1_PC_23000176_1
1,2023,23000176,PC,1,2,,,,0,1,1_1,1_1_PC_23000176_2,1_1_PC_23000176_2
1,2023,23000177,PC,1,1,,,,0,1,1_1,1_1_PC_23000177_1,1_1_PC_23000177_1
1,2023,23000177,PC,1,2,,,,0,1,1_1,1_1_PC_23000177_2,1_1_PC_23000177_2
1,2023,23000170,PC,1,1,,,,0,1,1_1,1_1_PC_23000170_1,1_1_PC_23000170_1
1,2023,23000170,PC,1,2,,,,0,1,1_1,1_1_PC_23000170_2,1_1_PC_23000170_2
1,2023,23000170,PC,1,3,,,,0,1,1_1,1_1_PC_23000170_3,1_1_PC_23000170_3
1,2023,23000185,PC,1,1,,,,0,1,1_1,1_1_PC_23000185_1,1_1_PC_23000185_1
1,2023,23000188,PC,1,2,,,,0,1,1_1,1_1_PC_23000188_2,1_1_PC_23000188_2
1,2023,23000188,PC,1,3,,,,0,1,1_1,1_1_PC_23000188_3,1_1_PC_23000188_3
1,2023,23000196,PC,1,1,,,,0,1,1_1,1_1_PC_23000196_1,1_1_PC_23000196_1
1,2023,23000196,PC,1,2,,,,0,1,1_1,1_1_PC_23000196_2,1_1_PC_23000196_2
1,2023,23000196,PC,1,3,,,,0,1,1_1,1_1_PC_23000196_3,1_1_PC_23000196_3
1,2023,23000189,PC,1,1,,,,0,1,1_1,1_1_PC_23000189_1,1_1_PC_23000189_1
1,2023,23000189,PC,1,2,,,,0,1,1_1,1_1_PC_23000189_2,1_1_PC_23000189_2
1,2023,23000189,PC,1,3,,,,0,1,1_1,1_1_PC_23000189_3,1_1_PC_23000189_3
1,2023,23000158,PC,1,1,,,,0,1,1_1,1_1_PC_23000158_1,1_1_PC_23000158_1
1,2023,23000158,PC,1,2,,,,0,1,1_1,1_1_PC_23000158_2,1_1_PC_23000158_2
1,2023,23000158,PC,1,3,,,,0,1,1_1,1_1_PC_23000158_3,1_1_PC_23000158_3
1,2023,23000159,PC,1,1,,,,0,1,1_1,1_1_PC_23000159_1,1_1_PC_23000159_1
1,2023,23000159,PC,1,2,,,,0,1,1_1,1_1_PC_23000159_2,1_1_PC_23000159_2
1,2023,23000159,PC,1,3,,,,0,1,1_1,1_1_PC_23000159_3,1_1_PC_23000159_3
1,2023,23000159,PC,1,4,,,,0,1,1_1,1_1_PC_23000159_4,1_1_PC_23000159_4
1,2023,23000159,PC,1,5,,,,0,1,1_1,1_1_PC_23000159_5,1_1_PC_23000159_5
1,2023,23000174,PC,1,1,,,,0,1,1_1,1_1_PC_23000174_1,1_1_PC_23000174_1
1,2023,23000174,PC,1,2,,,,0,1,1_1,1_1_PC_23000174_2,1_1_PC_23000174_2
1,2023,23000174,PC,1,3,,,,0,1,1_1,1_1_PC_23000174_3,1_1_PC_23000174_3
1,2023,23000174,PC,1,4,,,,0,1,1_1,1_1_PC_23000174_4,1_1_PC_23000174_4
1,2023,23000174,PC,1,5,,,,0,1,1_1,1_1_PC_23000174_5,1_1_PC_23000174_5
1,2023,23000174,PC,1,6,,,,0,1,1_1,1_1_PC_23000174_6,1_1_PC_23000174_6
1,2023,23000174,PC,1,7,,,,0,1,1_1,1_1_PC_23000174_7,1_1_PC_23000174_7
1,2023,23000174,PC,1,8,,,,0,1,1_1,1_1_PC_23000174_8,1_1_PC_23000174_8
1,2023,23000174,PC,1,9,,,,0,1,1_1,1_1_PC_23000174_9,1_1_PC_23000174_9
1,2023,23000174,PC,1,10,,,,0,1,1_1,1_1_PC_23000174_10,1_1_PC_23000174_10
1,2023,23000174,PC,1,11,,,,0,1,1_1,1_1_PC_23000174_11,1_1_PC_23000174_11
1,2023,23000174,PC,1,12,,,,0,1,1_1,1_1_PC_23000174_12,1_1_PC_23000174_12
1,2023,23000174,PC,1,13,,,,0,1,1_1,1_1_PC_23000174_13,1_1_PC_23000174_13
1,2023,23000159,PC,1,6,,,,0,1,1_1,1_1_PC_23000159_6,1_1_PC_23000159_6
1,2023,23000159,PC,1,7,,,,0,1,1_1,1_1_PC_23000159_7,1_1_PC_23000159_7
1,2023,23000159,PC,1,8,,,,0,1,1_1,1_1_PC_23000159_8,1_1_PC_23000159_8
1,2023,23000159,PC,1,9,,,,0,1,1_1,1_1_PC_23000159_9,1_1_PC_23000159_9
1,2023,23000159,PC,1,10,,,,0,1,1_1,1_1_PC_23000159_10,1_1_PC_23000159_10
1,2023,23000159,PC,1,11,,,,0,1,1_1,1_1_PC_23000159_11,1_1_PC_23000159_11
1,2023,23000190,PC,1,1,,,,0,1,1_1,1_1_PC_23000190_1,1_1_PC_23000190_1
1,2023,23000190,PC,1,2,,,,0,1,1_1,1_1_PC_23000190_2,1_1_PC_23000190_2
1,2023,23000190,PC,1,3,,,,0,1,1_1,1_1_PC_23000190_3,1_1_PC_23000190_3
1,2023,23000200,PC,1,1,,,,0,1,1_1,1_1_PC_23000200_1,1_1_PC_23000200_1
1,2023,23000200,PC,1,2,,,,0,1,1_1,1_1_PC_23000200_2,1_1_PC_23000200_2
1,2023,23000200,PC,1,3,,,,0,1,1_1,1_1_PC_23000200_3,1_1_PC_23000200_3
1,2023,23000200,PC,1,4,,,,0,1,1_1,1_1_PC_23000200_4,1_1_PC_23000200_4
1,2023,23000186,PC,1,1,,,,0,1,1_1,1_1_PC_23000186_1,1_1_PC_23000186_1
1,2023,23000186,PC,1,2,,,,0,1,1_1,1_1_PC_23000186_2,1_1_PC_23000186_2
1,2023,23000186,PC,1,3,,,,0,1,1_1,1_1_PC_23000186_3,1_1_PC_23000186_3
1,2023,23000186,PC,1,4,,,,0,1,1_1,1_1_PC_23000186_4,1_1_PC_23000186_4
1,2023,23000187,PC,1,1,,,,0,1,1_1,1_1_PC_23000187_1,1_1_PC_23000187_1
1,2023,23000187,PC,1,2,,,,0,1,1_1,1_1_PC_23000187_2,1_1_PC_23000187_2
1,2023,23000187,PC,1,3,,,,0,1,1_1,1_1_PC_23000187_3,1_1_PC_23000187_3
1,2023,23000187,PC,1,4,,,,0,1,1_1,1_1_PC_23000187_4,1_1_PC_23000187_4
1,2023,23000158,PC,1,4,,,,0,1,1_1,1_1_PC_23000158_4,1_1_PC_23000158_4
1,2023,23000158,PC,1,5,,,,0,1,1_1,1_1_PC_23000158_5,1_1_PC_23000158_5
1,2023,23000158,PC,1,6,,,,0,1,1_1,1_1_PC_23000158_6,1_1_PC_23000158_6
1,2023,23000158,PC,1,7,,,,0,1,1_1,1_1_PC_23000158_7,1_1_PC_23000158_7
1,2023,23000158,PC,1,8,,,,0,1,1_1,1_1_PC_23000158_8,1_1_PC_23000158_8
1,2023,23000175,PC,1,1,,,,0,1,1_1,1_1_PC_23000175_1,1_1_PC_23000175_1
1,2023,23000175,PC,1,2,,,,0,1,1_1,1_1_PC_23000175_2,1_1_PC_23000175_2
1,2023,23000175,PC,1,3,,,,0,1,1_1,1_1_PC_23000175_3,1_1_PC_23000175_3
1,2023,23000175,PC,1,4,,,,0,1,1_1,1_1_PC_23000175_4,1_1_PC_23000175_4
1,2023,23000175,PC,1,5,,,,0,1,1_1,1_1_PC_23000175_5,1_1_PC_23000175_5
1,2023,23000175,PC,1,6,,,,0,1,1_1,1_1_PC_23000175_6,1_1_PC_23000175_6
1,2023,23000175,PC,1,7,,,,0,1,1_1,1_1_PC_23000175_7,1_1_PC_23000175_7
1,2023,23000175,PC,1,8,,,,0,1,1_1,1_1_PC_23000175_8,1_1_PC_23000175_8
1,2023,23000175,PC,1,9,,,,0,1,1_1,1_1_PC_23000175_9,1_1_PC_23000175_9
1,2023,23000175,PC,1,10,,,,0,1,1_1,1_1_PC_23000175_10,1_1_PC_23000175_10
1,2023,23000194,PC,1,1,,,,0,1,1_1,1_1_PC_23000194_1,1_1_PC_23000194_1
1,2023,23000194,PC,1,2,,,,0,1,1_1,1_1_PC_23000194_2,1_1_PC_23000194_2
1,2023,23000194,PC,1,3,,,,0,1,1_1,1_1_PC_23000194_3,1_1_PC_23000194_3
1,2023,23000194,PC,1,4,,,,0,1,1_1,1_1_PC_23000194_4,1_1_PC_23000194_4
1,2023,23000194,PC,1,5,,,,0,1,1_1,1_1_PC_23000194_5,1_1_PC_23000194_5
1,2023,23000194,PC,1,6,,,,0,1,1_1,1_1_PC_23000194_6,1_1_PC_23000194_6
1,2023,23000194,PC,1,7,,,,0,1,1_1,1_1_PC_23000194_7,1_1_PC_23000194_7
1,2023,23000194,PC,1,8,,,,0,1,1_1,1_1_PC_23000194_8,1_1_PC_23000194_8
1,2023,23000197,PC,1,1,,,,0,1,1_1,1_1_PC_23000197_1,1_1_PC_23000197_1
1,2023,23000197,PC,1,2,,,,0,1,1_1,1_1_PC_23000197_2,1_1_PC_23000197_2
1,2023,23000198,PC,1,1,,,,0,1,1_1,1_1_PC_23000198_1,1_1_PC_23000198_1
1,2023,23000191,PC,1,1,,,,0,1,1_1,1_1_PC_23000191_1,1_1_PC_23000191_1
1,2023,23000191,PC,1,2,,,,0,1,1_1,1_1_PC_23000191_2,1_1_PC_23000191_2
1,2023,23000191,PC,1,3,,,,0,1,1_1,1_1_PC_23000191_3,1_1_PC_23000191_3
1,2023,23000200,PC,1,5,,,,0,1,1_1,1_1_PC_23000200_5,1_1_PC_23000200_5
1,2023,23000200,PC,1,6,,,,0,1,1_1,1_1_PC_23000200_6,1_1_PC_23000200_6
1,2023,23000200,PC,1,7,,,,0,1,1_1,1_1_PC_23000200_7,1_1_PC_23000200_7
1,2023,23000199,PC,1,1,,,,0,1,1_1,1_1_PC_23000199_1,1_1_PC_23000199_1
1,2023,23000199,PC,1,2,,,,0,1,1_1,1_1_PC_23000199_2,1_1_PC_23000199_2
1,2023,23000199,PC,1,3,,,,0,1,1_1,1_1_PC_23000199_3,1_1_PC_23000199_3
1,2023,23000205,PC,1,1,,,,0,1,1_1,1_1_PC_23000205_1,1_1_PC_23000205_1
1,2023,23000205,PC,1,2,,,,0,1,1_1,1_1_PC_23000205_2,1_1_PC_23000205_2
1,2023,23000205,PC,1,3,,,,0,1,1_1,1_1_PC_23000205_3,1_1_PC_23000205_3
1,2023,23000205,PC,1,4,,,,0,1,1_1,1_1_PC_23000205_4,1_1_PC_23000205_4
1,2023,23000221,PC,1,5,,,,0,1,1_1,1_1_PC_23000221_5,1_1_PC_23000221_5
1,2023,23000287,PC,1,1,,,,0,1,1_1,1_1_PC_23000287_1,1_1_PC_23000287_1
1,2023,23000242,PC,1,1,,,,0,1,1_1,1_1_PC_23000242_1,1_1_PC_23000242_1
1,2023,23000210,PC,1,1,,,,0,1,1_1,1_1_PC_23000210_1,1_1_PC_23000210_1
1,2023,23000210,PC,1,2,,,,0,1,1_1,1_1_PC_23000210_2,1_1_PC_23000210_2
1,2023,23000168,PC,1,1,,,,0,1,1_1,1_1_PC_23000168_1,1_1_PC_23000168_1
1,2023,23000215,PC,1,1,,,,0,1,1_1,1_1_PC_23000215_1,1_1_PC_23000215_1
1,2023,23000215,PC,1,2,,,,0,1,1_1,1_1_PC_23000215_2,1_1_PC_23000215_2
1,2023,23000215,PC,1,3,,,,0,1,1_1,1_1_PC_23000215_3,1_1_PC_23000215_3
1,2023,23000201,PC,1,1,,,,0,1,1_1,1_1_PC_23000201_1,1_1_PC_23000201_1
1,2023,23000201,PC,1,2,,,,0,1,1_1,1_1_PC_23000201_2,1_1_PC_23000201_2
1,2023,23000242,PC,1,2,,,,0,1,1_1,1_1_PC_23000242_2,1_1_PC_23000242_2
1,2023,23000281,PC,1,1,,,,0,1,1_1,1_1_PC_23000281_1,1_1_PC_23000281_1
1,2023,23000294,PC,1,1,,,,0,1,1_1,1_1_PC_23000294_1,1_1_PC_23000294_1
1,2023,23000258,PC,1,1,,,,0,1,1_1,1_1_PC_23000258_1,1_1_PC_23000258_1
1,2023,23000295,PC,1,1,,,,0,1,1_1,1_1_PC_23000295_1,1_1_PC_23000295_1
1,2023,23000287,PC,1,2,,,,0,1,1_1,1_1_PC_23000287_2,1_1_PC_23000287_2
1,2023,23000278,PC,1,1,,,,0,1,1_1,1_1_PC_23000278_1,1_1_PC_23000278_1
1,2023,23000242,PC,1,3,,,,0,1,1_1,1_1_PC_23000242_3,1_1_PC_23000242_3
1,2023,23000242,PC,1,4,,,,0,1,1_1,1_1_PC_23000242_4,1_1_PC_23000242_4
1,2023,23000230,PC,1,1,,,,0,1,1_1,1_1_PC_23000230_1,1_1_PC_23000230_1
1,2023,23000218,PC,1,1,,,,0,1,1_1,1_1_PC_23000218_1,1_1_PC_23000218_1
1,2023,23000226,PC,1,1,,,,0,1,1_1,1_1_PC_23000226_1,1_1_PC_23000226_1
1,2023,23000184,PC,1,1,,,,0,1,1_1,1_1_PC_23000184_1,1_1_PC_23000184_1
1,2023,23000184,PC,1,2,,,,0,1,1_1,1_1_PC_23000184_2,1_1_PC_23000184_2
1,2023,23000184,PC,1,3,,,,0,1,1_1,1_1_PC_23000184_3,1_1_PC_23000184_3
1,2023,23000184,PC,1,4,,,,0,1,1_1,1_1_PC_23000184_4,1_1_PC_23000184_4
1,2023,23000184,PC,1,5,,,,0,1,1_1,1_1_PC_23000184_5,1_1_PC_23000184_5
1,2023,23000184,PC,1,6,,,,0,1,1_1,1_1_PC_23000184_6,1_1_PC_23000184_6
1,2023,23000184,PC,1,7,,,,0,1,1_1,1_1_PC_23000184_7,1_1_PC_23000184_7
1,2023,23000184,PC,1,8,,,,0,1,1_1,1_1_PC_23000184_8,1_1_PC_23000184_8
1,2023,23000184,PC,1,9,,,,0,1,1_1,1_1_PC_23000184_9,1_1_PC_23000184_9
1,2023,23000184,PC,1,10,,,,0,1,1_1,1_1_PC_23000184_10,1_1_PC_23000184_10
1,2023,23000184,PC,1,11,,,,0,1,1_1,1_1_PC_23000184_11,1_1_PC_23000184_11
1,2023,23000236,PC,1,1,,,,0,1,1_1,1_1_PC_23000236_1,1_1_PC_23000236_1
1,2023,23000236,PC,1,2,,,,0,1,1_1,1_1_PC_23000236_2,1_1_PC_23000236_2
1,2023,23000220,PC,1,1,,,,0,1,1_1,1_1_PC_23000220_1,1_1_PC_23000220_1
1,2023,23000220,PC,1,2,,,,0,1,1_1,1_1_PC_23000220_2,1_1_PC_23000220_2
1,2023,23000220,PC,1,3,,,,0,1,1_1,1_1_PC_23000220_3,1_1_PC_23000220_3
1,2023,23000226,PC,1,2,,,,0,1,1_1,1_1_PC_23000226_2,1_1_PC_23000226_2
1,2023,23000226,PC,1,3,,,,0,1,1_1,1_1_PC_23000226_3,1_1_PC_23000226_3
1,2023,23000230,PC,1,2,,,,0,1,1_1,1_1_PC_23000230_2,1_1_PC_23000230_2
1,2023,23000236,PC,1,3,,,,0,1,1_1,1_1_PC_23000236_3,1_1_PC_23000236_3
1,2023,23000236,PC,1,4,,,,0,1,1_1,1_1_PC_23000236_4,1_1_PC_23000236_4
1,2023,23000236,PC,1,5,,,,0,1,1_1,1_1_PC_23000236_5,1_1_PC_23000236_5
1,2023,23000144,PC,1,1,,,,0,1,1_1,1_1_PC_23000144_1,1_1_PC_23000144_1
1,2023,23000144,PC,1,2,,,,0,1,1_1,1_1_PC_23000144_2,1_1_PC_23000144_2
1,2023,23000144,PC,1,3,,,,0,1,1_1,1_1_PC_23000144_3,1_1_PC_23000144_3
1,2023,23000144,PC,1,4,,,,0,1,1_1,1_1_PC_23000144_4,1_1_PC_23000144_4
1,2023,23000144,PC,1,5,,,,0,1,1_1,1_1_PC_23000144_5,1_1_PC_23000144_5
1,2023,23000144,PC,1,6,,,,0,1,1_1,1_1_PC_23000144_6,1_1_PC_23000144_6
1,2023,23000144,PC,1,7,,,,0,1,1_1,1_1_PC_23000144_7,1_1_PC_23000144_7
1,2023,23000144,PC,1,8,,,,0,1,1_1,1_1_PC_23000144_8,1_1_PC_23000144_8
1,2023,23000144,PC,1,9,,,,0,1,1_1,1_1_PC_23000144_9,1_1_PC_23000144_9
1,2023,23000144,PC,1,10,,,,0,1,1_1,1_1_PC_23000144_10,1_1_PC_23000144_10
1,2023,23000144,PC,1,11,,,,0,1,1_1,1_1_PC_23000144_11,1_1_PC_23000144_11
1,2023,23000144,PC,1,12,,,,0,1,1_1,1_1_PC_23000144_12,1_1_PC_23000144_12
1,2023,23000144,PC,1,13,,,,0,1,1_1,1_1_PC_23000144_13,1_1_PC_23000144_13
1,2023,23000236,PC,1,6,,,,0,1,1_1,1_1_PC_23000236_6,1_1_PC_23000236_6
1,2023,23000278,PC,1,2,,,,0,1,1_1,1_1_PC_23000278_2,1_1_PC_23000278_2
1,2023,23000224,PC,1,1,,,,0,1,1_1,1_1_PC_23000224_1,1_1_PC_23000224_1
1,2023,23000224,PC,1,2,,,,0,1,1_1,1_1_PC_23000224_2,1_1_PC_23000224_2
1,2023,23000224,PC,1,3,,,,0,1,1_1,1_1_PC_23000224_3,1_1_PC_23000224_3
1,2023,23000224,PC,1,4,,,,0,1,1_1,1_1_PC_23000224_4,1_1_PC_23000224_4
1,2023,23000278,PC,1,3,,,,0,1,1_1,1_1_PC_23000278_3,1_1_PC_23000278_3
1,2023,23000278,PC,1,4,,,,0,1,1_1,1_1_PC_23000278_4,1_1_PC_23000278_4
1,2023,23000279,PC,1,1,,,,0,1,1_1,1_1_PC_23000279_1,1_1_PC_23000279_1
1,2023,23000279,PC,1,2,,,,0,1,1_1,1_1_PC_23000279_2,1_1_PC_23000279_2
1,2023,23000281,PC,1,2,,,,0,1,1_1,1_1_PC_23000281_2,1_1_PC_23000281_2
1,2023,23000281,PC,1,3,,,,0,1,1_1,1_1_PC_23000281_3,1_1_PC_23000281_3
1,2023,23000281,PC,1,4,,,,0,1,1_1,1_1_PC_23000281_4,1_1_PC_23000281_4
1,2023,23000281,PC,1,5,,,,0,1,1_1,1_1_PC_23000281_5,1_1_PC_23000281_5
1,2023,23000219,PC,1,1,,,,0,1,1_1,1_1_PC_23000219_1,1_1_PC_23000219_1
1,2023,23000219,PC,1,2,,,,0,1,1_1,1_1_PC_23000219_2,1_1_PC_23000219_2
1,2023,23000219,PC,1,3,,,,0,1,1_1,1_1_PC_23000219_3,1_1_PC_23000219_3
1,2023,23000230,PC,1,3,,,,0,1,1_1,1_1_PC_23000230_3,1_1_PC_23000230_3
1,2023,23000230,PC,1,4,,,,0,1,1_1,1_1_PC_23000230_4,1_1_PC_23000230_4
1,2023,23000230,PC,1,5,,,,0,1,1_1,1_1_PC_23000230_5,1_1_PC_23000230_5
1,2023,23000228,PC,1,1,,,,0,1,1_1,1_1_PC_23000228_1,1_1_PC_23000228_1
1,2023,23000228,PC,1,2,,,,0,1,1_1,1_1_PC_23000228_2,1_1_PC_23000228_2
1,2023,23000244,PC,1,1,,,,0,1,1_1,1_1_PC_23000244_1,1_1_PC_23000244_1
1,2023,23000244,PC,1,2,,,,0,1,1_1,1_1_PC_23000244_2,1_1_PC_23000244_2
1,2023,23000225,PC,1,1,,,,0,1,1_1,1_1_PC_23000225_1,1_1_PC_23000225_1
1,2023,23000230,PC,1,6,,,,0,1,1_1,1_1_PC_23000230_6,1_1_PC_23000230_6
1,2023,23000230,PC,1,7,,,,0,1,1_1,1_1_PC_23000230_7,1_1_PC_23000230_7
1,2023,23000230,PC,1,8,,,,0,1,1_1,1_1_PC_23000230_8,1_1_PC_23000230_8
1,2023,23000230,PC,1,9,,,,0,1,1_1,1_1_PC_23000230_9,1_1_PC_23000230_9
1,2023,23000237,PC,1,1,,,,0,1,1_1,1_1_PC_23000237_1,1_1_PC_23000237_1
1,2023,23000237,PC,1,2,,,,0,1,1_1,1_1_PC_23000237_2,1_1_PC_23000237_2
1,2023,23000237,PC,1,3,,,,0,1,1_1,1_1_PC_23000237_3,1_1_PC_23000237_3
1,2023,23000237,PC,1,4,,,,0,1,1_1,1_1_PC_23000237_4,1_1_PC_23000237_4
1,2023,23000237,PC,1,5,,,,0,1,1_1,1_1_PC_23000237_5,1_1_PC_23000237_5
1,2023,23000227,PC,1,1,,,,0,1,1_1,1_1_PC_23000227_1,1_1_PC_23000227_1
1,2023,23000227,PC,1,2,,,,0,1,1_1,1_1_PC_23000227_2,1_1_PC_23000227_2
1,2023,23000227,PC,1,3,,,,0,1,1_1,1_1_PC_23000227_3,1_1_PC_23000227_3
1,2023,23000227,PC,1,4,,,,0,1,1_1,1_1_PC_23000227_4,1_1_PC_23000227_4
1,2023,23000231,PC,1,1,,,,0,1,1_1,1_1_PC_23000231_1,1_1_PC_23000231_1
1,2023,23000231,PC,1,2,,,,0,1,1_1,1_1_PC_23000231_2,1_1_PC_23000231_2
1,2023,23000231,PC,1,3,,,,0,1,1_1,1_1_PC_23000231_3,1_1_PC_23000231_3
1,2023,23000231,PC,1,4,,,,0,1,1_1,1_1_PC_23000231_4,1_1_PC_23000231_4
1,2023,23000231,PC,1,5,,,,0,1,1_1,1_1_PC_23000231_5,1_1_PC_23000231_5
1,2023,23000218,PC,1,2,,,,0,1,1_1,1_1_PC_23000218_2,1_1_PC_23000218_2
1,2023,23000218,PC,1,3,,,,0,1,1_1,1_1_PC_23000218_3,1_1_PC_23000218_3
1,2023,23000218,PC,1,4,,,,0,1,1_1,1_1_PC_23000218_4,1_1_PC_23000218_4
1,2023,23000218,PC,1,5,,,,0,1,1_1,1_1_PC_23000218_5,1_1_PC_23000218_5
