empresa,ejercicio,almacen,fecha_sf,fecha_ef,documento_sf,documento_ef,lote,subcta_c,subcta_s,pedido,linea_pedido,articulo,cantidad_sf,cantidad_ef,observaciones,n_traspaso,estado,of_original,empresa_id,almacen_id,ejercicio_id,name
1,2023,1,2023-06-02,2023-07-13,3560,3560,,4300013,,23000333,,01/10152,8.000,8.000,,,1,,1,1_1,1_2023,1_2023_1_3560
1,2023,1,2023-04-17,2023-05-05,3445,3445,,4300048,,23000224,,03/00311,3.000,3.000,,,1,,1,1_1,1_2023,1_2023_1_3445
1,2023,1,2023-04-21,2023-04-27,3452,3452,,4300677,,23000245,,01/10331,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3452
1,2023,1,2023-04-13,2023-04-18,3436,3436,,4300754,,23000225,,03/1421080A,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3436
1,2023,1,2023-05-02,2023-05-04,3472,3472,,4300617,,23000263,,02/09761A02,206.000,206.000,,,1,,1,1_1,1_2023,1_2023_1_3472
1,2023,1,2023-04-05,2023-04-11,3415,3415,,4300066,,23000216,,03/2421050,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3415
1,2023,1,2023-05-03,2023-05-05,3475,3475,,4301708,,23000264,,03/6431080,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3475
1,2023,1,2023-04-11,2023-05-02,3427,3427,,4300267,,23000220,,02/08686,15940.000,15940.000,,,1,,1,1_1,1_2023,1_2023_1_3427
1,2023,1,2023-01-18,2023-04-03,3174,3174,,4309999,,0,,.RC,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3174
1,2023,1,2023-04-03,2023-04-26,3333,3333,,4300267,,23000210,,02/07878,288.000,288.000,,,1,,1,1_1,1_2023,1_2023_1_3333
1,2023,1,2023-03-24,2023-04-03,3388,3388,,4300240,,23000196,,04/024000032,302.000,302.000,,,1,,1,1_1,1_2023,1_2023_1_3388
1,2023,1,2023-03-22,2023-04-12,3382,3382,,4300677,,23000192,,02/08823,30.000,30.000,,,1,,1,1_1,1_2023,1_2023_1_3382
1,2023,1,2023-04-12,2023-05-02,3431,3431,,4301682,,23000222,,03/00463,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3431
1,2023,1,2023-04-12,2023-04-19,3429,3429,,4300240,,23000221,,04/024000051,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3429
1,2023,1,2023-03-31,2023-04-03,3403,3403,,4301609,,23000206,,04/1609035035,208.000,208.000,,,1,,1,1_1,1_2023,1_2023_1_3403
1,2023,1,2023-03-29,2023-04-12,3394,3394,,4300837,,23000201,,02/10333A,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3394
1,2023,1,2023-03-31,2023-04-03,3404,3404,,4301609,,23000206,,04/1609100050K,200.000,200.000,,,1,,1,1_1,1_2023,1_2023_1_3404
1,2023,1,2023-03-31,2023-04-03,3406,3406,,4301609,,23000206,,04/1609075050I,408.000,408.000,,,1,,1,1_1,1_2023,1_2023_1_3406
1,2023,1,2023-04-17,2023-04-25,3444,3444,,4300617,,23000231,,02/107030101,52.000,52.000,,,1,,1,1_1,1_2023,1_2023_1_3444
1,2023,1,2023-03-31,2023-04-03,3409,3409,,4301609,,23000206,,04/1609100050,120.000,120.000,,,1,,1,1_1,1_2023,1_2023_1_3409
1,2023,1,2023-03-29,2023-04-14,3397,3397,,4300617,,23000202,,02/10817BR,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3397
1,2023,1,2023-04-03,2023-04-03,3412,3412,,4300267,,23000211,,55/00201MP,30.000,30.000,,,1,,1,1_1,1_2023,1_2023_1_3412
1,2023,1,2023-04-27,2023-04-27,3457,3457,,4300357,,23000257,,01/09700A,6.000,6.000,,,1,,1,1_1,1_2023,1_2023_1_3457
1,2023,1,2023-03-30,2023-04-25,3399,3399,,4301708,,23000203,,03/00406,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3399
1,2023,1,2023-03-20,2023-04-17,3366,3366,,4301017,,23000182,,02/10531R,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3366
1,2023,1,2023-03-20,2023-04-17,3367,3367,,4301017,,23000182,,02/10708,6.000,6.000,,,1,,1,1_1,1_2023,1_2023_1_3367
1,2023,1,2023-01-17,2023-04-13,3173,3173,,4300617,,23000145,,02/1070304R,563.000,563.000,,,1,,1,1_1,1_2023,1_2023_1_3173
1,2023,1,2023-04-17,2023-04-19,3446,3446,,4301853,,23000233,,55/10063MPA,76.000,76.000,,,1,,1,1_1,1_2023,1_2023_1_3446
1,2023,1,2023-04-03,2023-04-17,3336,3336,,4300267,,23000210,,02/08686,16225.000,16225.000,,,1,,1,1_1,1_2023,1_2023_1_3336
1,2023,1,2023-04-13,2023-04-17,3441,3441,,4300357,,23000228,,01/09691,19.000,19.000,,,1,,1,1_1,1_2023,1_2023_1_3441
1,2023,1,2023-04-13,2023-04-17,3442,3442,,4300357,,23000228,,01/09700,6.000,6.000,,,1,,1,1_1,1_2023,1_2023_1_3442
1,2023,1,2023-04-14,2023-04-17,3443,3443,,4300357,,23000229,,02/09714,6.000,6.000,,,1,,1,1_1,1_2023,1_2023_1_3443
1,2023,1,2023-04-13,2023-04-26,3437,3437,,4301789,,23000227,,04/178900001,1010.000,1010.000,,,1,,1,1_1,1_2023,1_2023_1_3437
1,2023,1,2023-04-13,2023-04-26,3438,3438,,4301789,,23000227,,04/178900002,410.000,410.000,,,1,,1,1_1,1_2023,1_2023_1_3438
1,2023,1,2023-04-13,2023-04-26,3440,3440,,4301789,,23000227,,04/178900004,1210.000,1210.000,,,1,,1,1_1,1_2023,1_2023_1_3440
1,2023,1,2023-07-04,2023-07-13,3646,3646,,4301557,,23000398,,02/10722R,5.000,5.000,,,1,,1,1_1,1_2023,1_2023_1_3646
1,2023,1,2023-05-02,2023-05-04,3471,3471,,4300617,,23000263,,02/09761A01,105.000,105.000,,,1,,1,1_1,1_2023,1_2023_1_3471
1,2023,1,2023-04-28,2023-04-30,3469,3469,,4309999,,0,,04/99999,34.662,34.662,,,1,,1,1_1,1_2023,1_2023_1_3469
1,2023,1,2023-04-13,2023-04-21,3433,3433,,4301505,,23000226,,02/10813,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3433
1,2023,1,2023-04-19,2023-04-27,3450,3450,,4301206,,23000239,,02/10864,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3450
1,2023,1,2023-04-13,2023-04-21,3434,3434,,4301505,,23000226,,02/10814,6.000,6.000,,,1,,1,1_1,1_2023,1_2023_1_3434
1,2023,1,2023-04-03,2023-04-25,3410,3410,,4300357,,23000209,,03/00412,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3410
1,2023,1,2023-04-19,2023-04-19,3447,3447,,4309999,,0,,13/10539,116.000,116.000,,,1,,1,1_1,1_2023,1_2023_1_3447
1,2023,1,2023-04-03,2023-04-26,3334,3334,,4300267,,23000210,,02/07879A,32.000,32.000,,,1,,1,1_1,1_2023,1_2023_1_3334
1,2023,1,2023-04-19,2023-04-19,3448,3448,,4309999,,0,,13/10546,47.000,47.000,,,1,,1,1_1,1_2023,1_2023_1_3448
1,2023,1,2023-04-19,2023-04-25,3451,3451,,4301535,,23000240,,03/2321080,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3451
1,2023,1,2023-04-21,2023-04-25,3453,3453,,4300012,,23000246,,03/10004,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3453
1,2023,1,2023-04-03,2023-04-26,3335,3335,,4300267,,23000210,,02/07880A,32.000,32.000,,,1,,1,1_1,1_2023,1_2023_1_3335
1,2023,1,2023-04-24,2023-04-25,3454,3454,,4301708,,23000247,,03/00274,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3454
1,2023,1,2023-04-27,2023-05-02,3458,3458,,4300617,,23000258,,02/10817B01,8.000,8.000,,,1,,1,1_1,1_2023,1_2023_1_3458
1,2023,1,2023-04-13,2023-04-26,3439,3439,,4301789,,23000227,,04/178900003,303.000,303.000,,,1,,1,1_1,1_2023,1_2023_1_3439
1,2023,1,2023-04-27,2023-04-27,3456,3456,,4300357,,23000257,,01/09700,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3456
1,2023,1,2023-04-25,2023-04-26,3455,3455,,4301858,,23000253,,02/10783,12.000,12.000,,,1,,1,1_1,1_2023,1_2023_1_3455
1,2023,1,2023-04-11,2023-05-08,3423,3423,,4300267,,23000219,,02/08689,16192.000,16192.000,,,1,,1,1_1,1_2023,1_2023_1_3423
1,2023,1,2023-05-29,2023-05-30,3549,3549,,4300837,,23000324,,10/01001R,6.000,6.000,,,1,,1,1_1,1_2023,1_2023_1_3549
1,2023,1,2023-03-24,2023-04-26,3385,3385,,4301839,,23000193,,02/10670AR,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3385
1,2023,1,2023-04-28,2023-04-30,3468,3468,,4309999,,0,,.ABC03,18.000,18.000,,,1,,1,1_1,1_2023,1_2023_1_3468
1,2023,1,2023-05-11,2023-05-12,3497,3497,,4300357,,23000284,,02/09714,7.000,7.000,,,1,,1,1_1,1_2023,1_2023_1_3497
1,2023,1,2023-04-11,2023-05-10,3421,3421,,4300267,,23000219,,02/08098A,32.000,32.000,,,1,,1,1_1,1_2023,1_2023_1_3421
1,2023,1,2023-04-28,2023-05-08,3464,3464,,4300267,,23000261,,02/09309A,195.000,195.000,,,1,,1,1_1,1_2023,1_2023_1_3464
1,2023,1,2023-05-04,2023-05-05,3476,3476,,4300837,,23000266,,03/6523120,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3476
1,2023,1,2023-05-02,2023-05-02,3470,3470,,4300267,,23000261,,55/00201MP,60.000,60.000,,,1,,1,1_1,1_2023,1_2023_1_3470
1,2023,1,2023-05-08,2023-05-11,3482,3482,,4301708,,23000277,,03/1631135,6.000,6.000,,,1,,1,1_1,1_2023,1_2023_1_3482
1,2023,1,2023-04-11,2023-05-08,3422,3422,,4300267,,23000219,,02/08099A,32.000,32.000,,,1,,1,1_1,1_2023,1_2023_1_3422
1,2023,1,2023-05-12,2023-06-02,3501,3501,,4309999,,0,,13/10031,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3501
1,2023,1,2023-05-05,2023-05-09,3477,3477,,4301526,,23000272,,04/34300,339.000,339.000,,,1,,1,1_1,1_2023,1_2023_1_3477
1,2023,1,2023-05-12,2023-06-05,3499,3499,,4300718,,23000279,,03/00453,6.000,6.000,,,1,,1,1_1,1_2023,1_2023_1_3499
1,2023,1,2023-04-27,2023-05-02,3459,3459,,4300012,,23000259,,03/10004,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3459
1,2023,1,2023-05-05,2023-05-09,3478,3478,,4301526,,23000272,,04/34301,335.000,335.000,,,1,,1,1_1,1_2023,1_2023_1_3478
1,2023,1,2023-04-28,2023-05-02,3467,3467,,4300200,,23000262,,02/09848R,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3467
1,2023,1,2023-12-01,,4006,,,4309999,,0,,.RC,1.000,0.000,,,0,,1,1_1,1_2023,1_2023_1_4006
1,2023,1,2023-05-17,2023-05-19,3528,3528,,4301708,,23000299,,03/00431A,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3528
1,2023,1,2023-05-08,2023-05-08,3479,3479,,4301017,,23000274,,55/40401MPA,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3479
1,2023,1,2023-05-24,2023-06-01,3539,3539,,4301167,,23000311,,02/10868,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3539
1,2023,1,2023-04-11,2023-05-02,3424,3424,,4300267,,23000220,,02/07878,288.000,288.000,,,1,,1,1_1,1_2023,1_2023_1_3424
1,2023,1,2023-06-06,2023-06-07,3566,3566,,4301505,,23000339,,55/10127MPA,3.000,3.000,,,1,,1,1_1,1_2023,1_2023_1_3566
1,2023,1,2023-04-11,2023-05-02,3425,3425,,4300267,,23000220,,02/07879A,32.000,32.000,,,1,,1,1_1,1_2023,1_2023_1_3425
1,2023,1,2023-05-31,2023-06-02,3557,3557,,4301851,,23000331,,02/10700,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3557
1,2023,1,2023-04-11,2023-05-02,3426,3426,,4300267,,23000220,,02/07880A,32.000,32.000,,,1,,1,1_1,1_2023,1_2023_1_3426
1,2023,1,2023-05-25,2023-06-02,3544,3544,,4300228,,23000319,,01/08265,20.000,20.000,,,1,,1,1_1,1_2023,1_2023_1_3544
1,2023,1,2023-06-05,2023-06-07,3564,3564,,4300895,,23000338,,03/2621165A,3.000,3.000,,,1,,1,1_1,1_2023,1_2023_1_3564
1,2023,1,2023-05-31,2023-05-31,3554,3554,,4309999,,0,,.ABC03,41.000,41.000,,,1,,1,1_1,1_2023,1_2023_1_3554
1,2023,1,2023-05-16,2023-05-29,3524,3524,,4300267,,23000297,,02/09309A,104.000,104.000,,,1,,1,1_1,1_2023,1_2023_1_3524
1,2023,1,2023-05-03,2023-05-08,3474,3474,,4309999,,0,,12/90002,13.000,13.000,,,1,,1,1_1,1_2023,1_2023_1_3474
1,2023,1,2023-05-08,2023-05-09,3481,3481,,4300012,,23000276,,03/10000,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3481
1,2023,1,2023-05-08,2023-05-08,3480,3480,,4300755,,23000268,,02/07763R,5.000,5.000,,,1,,1,1_1,1_2023,1_2023_1_3480
1,2023,1,2023-05-16,2023-05-29,3525,3525,,4300267,,23000297,,02/09311A,131.000,131.000,,,1,,1,1_1,1_2023,1_2023_1_3525
1,2023,1,2023-11-23,2023-12-04,3976,3976,,4309999,,0,,02/0970001,50.000,50.000,,,1,,1,1_1,1_2023,1_2023_1_3976
1,2023,1,2023-05-08,2023-05-11,3483,3483,,4301708,,23000277,,03/2631135,12.000,12.000,,,1,,1,1_1,1_2023,1_2023_1_3483
1,2023,1,2023-05-10,2023-05-11,3492,3492,,4300739,,23000281,,03/2321065,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3492
1,2023,1,2023-05-31,2023-05-31,3555,3555,,4309999,,0,,04/99999,2.700,2.700,,,1,,1,1_1,1_2023,1_2023_1_3555
1,2023,1,2023-04-27,2023-05-15,3460,3460,,4300267,,23000260,,02/08097,144.000,144.000,,,1,,1,1_1,1_2023,1_2023_1_3460
1,2023,1,2023-04-27,2023-05-15,3461,3461,,4300267,,23000260,,02/08098A,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3461
1,2023,1,2023-05-15,2023-05-22,3505,3505,,4300240,,23000291,,04/024000204,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3505
1,2023,1,2023-05-09,2023-05-18,3485,3485,,4309999,,0,,10/01051,394.000,394.000,,,1,,1,1_1,1_2023,1_2023_1_3485
1,2023,1,2023-05-09,2023-05-18,3486,3486,,4309999,,0,,10/01052,402.000,402.000,,,1,,1,1_1,1_2023,1_2023_1_3486
1,2023,1,2023-04-27,2023-05-11,3463,3463,,4300267,,23000260,,02/08689,8319.000,8319.000,,,1,,1,1_1,1_2023,1_2023_1_3463
1,2023,1,2023-04-27,2023-05-15,3462,3462,,4300267,,23000260,,02/08099A,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3462
1,2023,1,2023-05-10,2023-05-11,3491,3491,,4309999,,0,,10/03002,12.000,12.000,,,1,,1,1_1,1_2023,1_2023_1_3491
1,2023,1,2023-05-09,2023-05-23,3487,3487,,4309999,,0,,10/01053,1363.000,1363.000,,,1,,1,1_1,1_2023,1_2023_1_3487
1,2023,1,2023-05-10,2023-05-25,3493,3493,,4300267,,23000282,,02/07878,288.000,288.000,,,1,,1,1_1,1_2023,1_2023_1_3493
1,2023,1,2023-01-01,2023-05-11,2282,2282,,4300617,,22000090,,02/10576A,8.000,8.000,,,1,,1,1_1,1_2023,1_2023_1_2282
1,2023,1,2023-05-19,2023-05-22,3529,3529,,4300837,,23000303,,02/07530BR,5.000,5.000,,,1,,1,1_1,1_2023,1_2023_1_3529
1,2023,1,2023-05-12,2023-05-15,3498,3498,,4300755,,23000286,,02/07763R,5.000,5.000,,,1,,1,1_1,1_2023,1_2023_1_3498
1,2023,1,2023-05-09,2023-05-23,3490,3490,,4309999,,0,,10/01001,131.000,131.000,,,1,,1,1_1,1_2023,1_2023_1_3490
1,2023,1,2023-05-16,2023-05-31,3513,3513,,4300267,,23000295,,02/09002,64.000,64.000,,,1,,1,1_1,1_2023,1_2023_1_3513
1,2023,1,2023-05-16,2023-05-31,3514,3514,,4300267,,23000295,,02/0900201,64.000,64.000,,,1,,1,1_1,1_2023,1_2023_1_3514
1,2023,1,2023-05-10,2023-05-25,3495,3495,,4300267,,23000282,,02/07880A,32.000,32.000,,,1,,1,1_1,1_2023,1_2023_1_3495
1,2023,1,2023-04-11,2023-05-17,3419,3419,,4300267,,23000218,,02/09935,6584.000,6584.000,,,1,,1,1_1,1_2023,1_2023_1_3419
1,2023,1,2023-05-16,2023-05-16,3508,3508,,4300617,,23000294,,55/00101MP,30.400,30.400,,,1,,1,1_1,1_2023,1_2023_1_3508
1,2023,1,2023-05-15,2023-05-16,3506,3506,,4300837,,23000292,,02/10865,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3506
1,2023,1,2023-04-11,2023-05-17,3416,3416,,4300267,,23000218,,02/09937,144.000,144.000,,,1,,1,1_1,1_2023,1_2023_1_3416
1,2023,1,2023-04-11,2023-05-17,3417,3417,,4300267,,23000218,,02/09936A,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3417
1,2023,1,2023-04-11,2023-05-17,3418,3418,,4300267,,23000218,,02/09938A,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3418
1,2023,1,2023-05-09,2023-05-18,3489,3489,,4309999,,0,,10/01000,150.000,150.000,,,1,,1,1_1,1_2023,1_2023_1_3489
1,2023,1,2023-04-28,2023-05-18,3466,3466,,4300267,,23000261,,02/10285,36.000,36.000,,,1,,1,1_1,1_2023,1_2023_1_3466
1,2023,1,2023-06-05,2023-06-06,3563,3563,,4300677,,23000337,,01/10331R,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3563
1,2023,1,2023-05-23,2023-05-30,3538,3538,,4300652,,23000313,,02/07957,980.000,980.000,,,1,,1,1_1,1_2023,1_2023_1_3538
1,2023,1,2023-05-22,2023-05-22,3532,3532,,4301024,,23000307,,55/00101MP,520.000,520.000,,,1,,1,1_1,1_2023,1_2023_1_3532
1,2023,1,2023-05-12,2023-06-13,3502,3502,,4309999,,0,,13/10023,37.000,37.000,,,1,,1,1_1,1_2023,1_2023_1_3502
1,2023,1,2023-05-19,2023-05-19,3530,3530,,4301489,,23000290,,12/90030R,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3530
1,2023,1,2023-08-29,2023-08-30,3725,3725,,4301167,,23000457,,55/01002MP,7.040,7.040,,,1,,1,1_1,1_2023,1_2023_1_3725
1,2023,1,2023-05-09,2023-05-23,3488,3488,,4309999,,0,,10/01054,148.000,148.000,,,1,,1,1_1,1_2023,1_2023_1_3488
1,2023,1,2023-05-12,2023-06-05,3500,3500,,4300718,,23000279,,03/2231048,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3500
1,2023,1,2023-05-22,2023-05-22,3533,3533,,4300145,,23000308,,55/32506MP,40.520,40.520,,,1,,1,1_1,1_2023,1_2023_1_3533
1,2023,1,2023-05-10,2023-05-23,3496,3496,,4300267,,23000282,,02/08686,16447.000,16447.000,,,1,,1,1_1,1_2023,1_2023_1_3496
1,2023,1,2023-05-16,2023-06-02,3520,3520,,4300267,,23000297,,02/09935,7904.000,7904.000,,,1,,1,1_1,1_2023,1_2023_1_3520
1,2023,1,2023-05-16,2023-05-23,3526,3526,,4300617,,23000300,,02/10866,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3526
1,2023,1,2023-05-15,2023-05-22,3504,3504,,4300754,,23000289,,01/10306R,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3504
1,2023,1,2023-05-24,2023-05-26,3542,3542,,4300012,,23000317,,03/10000,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3542
1,2023,1,2023-05-10,2023-05-25,3494,3494,,4300267,,23000282,,02/07879A,32.000,32.000,,,1,,1,1_1,1_2023,1_2023_1_3494
1,2023,1,2023-05-22,2023-05-22,3534,3534,,4301030,,23000309,,02/07893,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3534
1,2023,1,2023-06-15,2023-06-26,3588,3588,,4301854,,23000360,,01/10335,8.000,8.000,,,1,,1,1_1,1_2023,1_2023_1_3588
1,2023,1,2023-05-16,2023-05-25,3515,3515,,4300267,,23000295,,10/90003,64.000,64.000,,,1,,1,1_1,1_2023,1_2023_1_3515
1,2023,1,2023-05-25,2023-05-26,3545,3545,,4300160,,23000320,,03/6423120,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3545
1,2023,1,2023-06-01,2023-06-05,3562,3562,,4300012,,23000332,,03/10000,6.000,6.000,,,1,,1,1_1,1_2023,1_2023_1_3562
1,2023,1,2023-07-11,2023-11-06,3673,3673,,4300267,,23000412,,02/09909,16667.000,16667.000,,,1,,1,1_1,1_2023,1_2023_1_3673
1,2023,1,2023-05-16,2023-05-29,3512,3512,,4300267,,23000296,,02/08720,4656.000,4656.000,,,1,,1,1_1,1_2023,1_2023_1_3512
1,2023,1,2023-05-24,2023-05-29,3543,3543,,4301708,,23000318,,01/10051,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3543
1,2023,1,2023-05-16,2023-05-31,3521,3521,,4300267,,23000297,,02/10285,40.000,40.000,,,1,,1,1_1,1_2023,1_2023_1_3521
1,2023,1,2023-06-08,2023-06-14,3575,3575,,4301557,,23000348,,02/10093R,13.000,13.000,,,1,,1,1_1,1_2023,1_2023_1_3575
1,2023,1,2023-06-20,2023-06-22,3632,3632,,4300012,,23000379,,03/10005,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3632
1,2023,1,2023-06-02,2023-06-05,3561,3561,,4300788,,23000334,,10/02001,143.000,143.000,,,1,,1,1_1,1_2023,1_2023_1_3561
1,2023,1,2023-05-29,2023-05-29,3552,3552,,4300145,,23000327,,55/00161MP,50.000,50.000,,,1,,1,1_1,1_2023,1_2023_1_3552
1,2023,1,2023-06-09,2023-06-14,3449,3449,,4301677,,23000238,,03/00443A,6.000,6.000,,,1,,1,1_1,1_2023,1_2023_1_3449
1,2023,1,2023-05-24,2023-05-29,3540,3540,,4301682,,23000316,,02/10828A,3.000,3.000,,,1,,1,1_1,1_2023,1_2023_1_3540
1,2023,1,2023-06-01,2023-06-01,3559,3559,,4309999,,0,,10/01056,200.000,200.000,,,1,,1,1_1,1_2023,1_2023_1_3559
1,2023,1,2023-05-16,2023-05-29,3509,3509,,4300267,,23000296,,02/10656,96.000,96.000,,,1,,1,1_1,1_2023,1_2023_1_3509
1,2023,1,2023-06-06,2023-06-12,3565,3565,,4301244,,23000336,,02/124400002,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3565
1,2023,1,2023-05-16,2023-05-29,3510,3510,,4300267,,23000296,,02/10655,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3510
1,2023,1,2023-06-08,2023-06-13,3574,3574,,4300677,,23000349,,02/09304B,10.000,10.000,,,1,,1,1_1,1_2023,1_2023_1_3574
1,2023,1,2023-05-16,2023-05-29,3511,3511,,4300267,,23000296,,02/10657,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3511
1,2023,1,2023-05-16,2023-06-02,3517,3517,,4300267,,23000297,,02/09937,144.000,144.000,,,1,,1,1_1,1_2023,1_2023_1_3517
1,2023,1,2023-06-08,2023-06-14,3576,3576,,4301557,,23000348,,02/10521AR,7.000,7.000,,,1,,1,1_1,1_2023,1_2023_1_3576
1,2023,1,2023-05-16,2023-06-02,3518,3518,,4300267,,23000297,,02/09936A,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3518
1,2023,1,2023-06-12,2023-06-12,3582,3582,,4301854,,23000352,,02/10862R,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3582
1,2023,1,2023-05-16,2023-06-02,3519,3519,,4300267,,23000297,,02/09938A,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3519
1,2023,1,2023-05-29,2023-06-02,3550,3550,,4300837,,23000324,,02/07530BR,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3550
1,2023,1,2023-05-31,2023-06-07,3556,3556,,4301439,,23000330,,01/10334,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3556
1,2023,1,2023-05-29,2023-06-02,3551,3551,,4300837,,23000324,,02/07870AR,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3551
1,2023,1,2023-05-29,2023-06-07,3547,3547,,4301864,,23000322,,01/10305,8.000,8.000,,,1,,1,1_1,1_2023,1_2023_1_3547
1,2023,1,2023-05-31,2023-06-02,3558,3558,,4301851,,23000331,,02/07695,65.000,65.000,,,1,,1,1_1,1_2023,1_2023_1_3558
1,2023,1,2023-05-26,2023-06-02,3546,3546,,4301869,,23000314,,01/10333,6.000,6.000,,,1,,1,1_1,1_2023,1_2023_1_3546
1,2023,1,2023-07-04,2023-07-13,3647,3647,,4301557,,23000398,,02/09991AR,16.000,16.000,,,1,,1,1_1,1_2023,1_2023_1_3647
1,2023,1,2023-06-19,2023-07-04,3612,3612,,4300267,,23000366,,10/90003,48.000,48.000,,,1,,1,1_1,1_2023,1_2023_1_3612
1,2023,1,2023-06-16,2023-06-19,3608,3608,,4300788,,23000364,,10/10161,200.000,200.000,,,1,,1,1_1,1_2023,1_2023_1_3608
1,2023,1,2023-06-08,2023-06-14,3577,3577,,4301557,,23000348,,02/09991AR,13.000,13.000,,,1,,1,1_1,1_2023,1_2023_1_3577
1,2023,1,2023-06-13,2023-06-14,3583,3583,,4301854,,23000354,,55/00802MP,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3583
1,2023,1,2023-06-09,2023-06-13,3579,3579,,4300012,,23000351,,03/10000,4.000,4.000,,,1,,1,1_1,1_2023,1_2023_1_3579
1,2023,1,2023-06-07,2023-06-09,3569,3569,,4301474,,23000344,,10/10280,349.000,349.000,,,1,,1,1_1,1_2023,1_2023_1_3569
1,2023,1,2023-05-17,2023-05-19,3527,3527,,4301708,,23000299,,03/1321045,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3527
1,2023,1,2023-07-18,2023-08-02,3702,3702,,4300013,,23000424,,01/10337,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3702
1,2023,1,2023-05-31,2023-06-02,3553,3553,,4300989,,23000329,,02/10111R,2.000,2.000,,,1,,1,1_1,1_2023,1_2023_1_3553
1,2023,1,2023-04-03,2023-06-09,3413,3413,,4309999,,0,,.RC,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3413
1,2023,1,2023-11-29,2023-12-14,3996,3996,,4301030,,23000651,,01/09606,5.000,5.000,,,1,,1,1_1,1_2023,1_2023_1_3996
1,2023,1,2023-06-09,2023-06-13,3580,3580,,4300012,,23000351,,03/10000,3.000,3.000,,,1,,1,1_1,1_2023,1_2023_1_3580
1,2023,1,2023-06-07,2023-06-09,3571,3571,,4300619,,23000343,,03/1531145,1.000,1.000,,,1,,1,1_1,1_2023,1_2023_1_3571
1,2023,1,2023-06-08,2023-06-09,3572,3572,,4300240,,23000345,,04/024000032,100.000,100.000,,,1,,1,1_1,1_2023,1_2023_1_3572
