empresa,ejercicio,asiento,orden,fecha_entrada,fecha_contable,usuario,subcta,importe_debe,debe_base,debe_euro,importe_haber,haber_base,haber_euro,tipo,moneda,cambio,cambio_euro,fecha_valor,concepto,descripcion_1,descripcion_2,documento,subcta_contrap,impreso,fecha_impreso,asiento_definitivo,orden_definitivo,diario,procedencia,estado,centro,p_s,p_sd,triangulado,iden,empresa_id,ejercicio_id,subcta_id,moneda_id,subcta_contrap_id,name
1,2023,23001153,5,2023-05-26,2023-05-25,inagasa1,5720000,19183.82000,19183.82000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,41,Remesa n/fra,23000146,,430,S,,23001152,5,0,300,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001153_5
1,2023,23001154,1,2023-05-26,2023-05-25,inagasa1,4101003,0.00000,0.00000,0.00000,0.85000,0.85000,0.00000,H,9,1.000000,0.000000,2023-05-25,21,S/fra. 100009663076,"",23000345,,,,23001153,1,0,220,,,,,,,1,1_2023,1_4101003,9,1_4101003,1_23001154_1
1,2023,23001154,2,2023-05-26,2023-05-25,inagasa1,4720000,0.15000,0.15000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,2023-05-25,0,S/fra. 100009663076,"",23000345,4101003,,,23001153,2,0,220,,,,,,,1,1_2023,1_4720000,9,1_4720000,1_23001154_2
1,2023,23001154,3,2023-05-26,2023-05-25,inagasa1,6260021,0.70000,0.70000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,2023-05-25,39,S/fra. 100009663076,"",23000345,4101003,,,23001153,3,0,220,,,,,,,1,1_2023,1_6260021,9,1_6260021,1_23001154_3
1,2023,23001155,1,2023-05-26,2023-05-25,inagasa1,4101003,0.85000,0.85000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,2023-05-25,0,N/Pago 100009663076,"",23000345,5720000,,,23001154,1,0,230,,,,,,,1,1_2023,1_4101003,9,1_4101003,1_23001155_1
1,2023,23001155,2,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,0.85000,0.85000,0.00000,H,9,1.000000,0.000000,2023-05-25,0,N/Pago 100009663076,"",23000345,4101003,S,,23001154,2,0,230,,,,,,,1,1_2023,1_5720000,9,1_5720000,1_23001155_2
1,2023,23001156,1,2023-05-26,2023-05-25,inagasa1,4300228,0.00000,0.00000,0.00000,1444.74000,1444.74000,0.00000,H,9,1.000000,0.000000,2023-05-26,28,Entrega a Cuenta,SYNTHESIS COATING TECHNOLOGIES SA    (25),152,5720000,,,23001155,1,0,340,,,,,,,1,1_2023,1_4300228,9,1_4300228,1_23001156_1
1,2023,23001156,2,2023-05-26,2023-05-25,inagasa1,5720000,1444.74000,1444.74000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,2023-05-26,28,Entrega a Cuenta,SYNTHESIS COATING TECHNOLOGIES SA    (25),152,4300228,S,,23001155,2,0,340,,,,,,,1,1_2023,1_5720000,9,1_5720000,1_23001156_2
1,2023,23001157,1,2023-05-26,2023-05-25,inagasa1,4000027,47.83000,47.83000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,2023-C-300360,23000257,5720000,,,23001156,1,0,320,,,,,,,1,1_2023,1_4000027,9,1_4000027,1_23001157_1
1,2023,23001157,2,2023-05-26,2023-05-25,inagasa1,4000027,87.13000,87.13000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,2023-C-300456,23000266,5720000,,,23001156,2,0,320,,,,,,,1,1_2023,1_4000027,9,1_4000027,1_23001157_2
1,2023,23001157,3,2023-05-26,2023-05-25,inagasa1,4000027,90.31000,90.31000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,2023-C-300509,23000267,5720000,,,23001156,3,0,320,,,,,,,1,1_2023,1_4000027,9,1_4000027,1_23001157_3
1,2023,23001157,4,2023-05-26,2023-05-25,inagasa1,4000027,116.16000,116.16000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,2023-C-300394,23000261,5720000,,,23001156,4,0,320,,,,,,,1,1_2023,1_4000027,9,1_4000027,1_23001157_4
1,2023,23001157,5,2023-05-26,2023-05-25,inagasa1,4000027,171.51000,171.51000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,2023-C-300346,23000260,5720000,,,23001156,5,0,320,,,,,,,1,1_2023,1_4000027,9,1_4000027,1_23001157_5
1,2023,23001157,6,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,512.94000,512.94000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,23000122,,400,S,,23001156,6,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001157_6
1,2023,23001158,1,2023-05-26,2023-05-25,inagasa1,4000428,731.16000,731.16000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,F237256,23000302,5720000,,,23001157,1,0,320,,,,,,,1,1_2023,1_4000428,9,1_4000428,1_23001158_1
1,2023,23001158,2,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,731.16000,731.16000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,CLARET S.L.,23000302,4000428,S,,23001157,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001158_2
1,2023,23001159,1,2023-05-26,2023-05-25,inagasa1,4000515,189.03000,189.03000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,5060,23000273,5720000,,,23001158,1,0,320,,,,,,,1,1_2023,1_4000515,9,1_4000515,1_23001159_1
1,2023,23001159,2,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,189.03000,189.03000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,PROGALVANO ESPAÑOLA ,23000273,4000515,S,,23001158,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001159_2
1,2023,23001160,1,2023-05-26,2023-05-25,inagasa1,4000766,670.46000,670.46000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,230024,23000307,5720000,,,23001159,1,0,320,,,,,,,1,1_2023,1_4000766,9,1_4000766,1_23001160_1
1,2023,23001160,2,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,670.46000,670.46000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,HENDOR-PE ESPAÑA S.L,23000307,4000766,S,,23001159,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001160_2
1,2023,23001161,1,2023-05-26,2023-05-25,inagasa1,4100188,264.22000,264.22000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,220FVN23001392,23000255,5720000,,,23001160,1,0,320,,,,,,,1,1_2023,1_4100188,9,1_4100188,1_23001161_1
1,2023,23001161,2,2023-05-26,2023-05-25,inagasa1,4100188,503.12000,503.12000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,220FVN23001575,23000298,5720000,,,23001160,2,0,320,,,,,,,1,1_2023,1_4100188,9,1_4100188,1_23001161_2
1,2023,23001161,3,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,767.34000,767.34000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,23000132,,400,S,,23001160,3,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001161_3
1,2023,23001162,1,2023-05-26,2023-05-25,inagasa1,4000401,0.40000,0.40000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/01/2023,AA22000305,22000709,5720000,,,23001161,1,0,320,,,,,,,1,1_2023,1_4000401,9,1_4000401,1_23001162_1
1,2023,23001162,2,2023-05-26,2023-05-25,inagasa1,4000401,2781.79000,2781.79000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,AA23000069,23000182,5720000,,,23001161,2,0,320,,,,,,,1,1_2023,1_4000401,9,1_4000401,1_23001162_2
1,2023,23001162,3,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,2782.19000,2782.19000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,23000133,,400,S,,23001161,3,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001162_3
1,2023,23001163,1,2023-05-26,2023-05-25,inagasa1,4000038,685.03000,685.03000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,300318,23000204,5720000,,,23001162,1,0,320,,,,,,,1,1_2023,1_4000038,9,1_4000038,1_23001163_1
1,2023,23001163,2,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,685.03000,685.03000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,FILNAU S.L.,23000204,4000038,S,,23001162,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001163_2
1,2023,23001164,1,2023-05-26,2023-05-25,inagasa1,4000232,15917.10000,15917.10000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,FAV/6731,23000247,5720000,,,23001163,1,0,320,,,,,,,1,1_2023,1_4000232,9,1_4000232,1_23001164_1
1,2023,23001164,2,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,15917.10000,15917.10000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,"ROCA Y ROCA S.L., T.",23000247,4000232,S,,23001163,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001164_2
1,2023,23001165,1,2023-05-26,2023-05-25,inagasa1,4000282,264.07000,264.07000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,23J9PP001041,23000130,5720000,,,23001164,1,0,320,,,,,,,1,1_2023,1_4000282,9,1_4000282,1_23001165_1
1,2023,23001165,2,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,264.07000,264.07000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,PREZERO GTR S.A.,23000130,4000282,S,,23001164,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001165_2
1,2023,23001166,1,2023-05-26,2023-05-25,inagasa1,4000401,435.60000,435.60000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,AA23000053,23000152,5720000,,,23001165,1,0,320,,,,,,,1,1_2023,1_4000401,9,1_4000401,1_23001166_1
1,2023,23001166,2,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,435.60000,435.60000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,MUR MECANIZADOS INDU,23000152,4000401,S,,23001165,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001166_2
1,2023,23001167,1,2023-05-26,2023-05-25,inagasa1,4000409,48.64000,48.64000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,A/18967,23000137,5720000,,,23001166,1,0,320,,,,,,,1,1_2023,1_4000409,9,1_4000409,1_23001167_1
1,2023,23001167,2,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,48.64000,48.64000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,"DECATER S.A.P., S.L.",23000137,4000409,S,,23001166,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001167_2
1,2023,23001168,1,2023-05-26,2023-05-25,inagasa1,4000416,667.34000,667.34000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,320FVN23000801,23000316,5720000,,,23001167,1,0,320,,,,,,,1,1_2023,1_4000416,9,1_4000416,1_23001168_1
1,2023,23001168,2,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,667.34000,667.34000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,AUREN CONSULTORES SP,23000316,4000416,S,,23001167,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001168_2
1,2023,23001169,1,2023-05-26,2023-05-25,inagasa1,4000464,133.84000,133.84000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,261,23000299,5720000,,,23001168,1,0,320,,,,,,,1,1_2023,1_4000464,9,1_4000464,1_23001169_1
1,2023,23001169,2,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,133.84000,133.84000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,FRANK TRANSPORT URGE,23000299,4000464,S,,23001168,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001169_2
1,2023,23001170,1,2023-05-26,2023-05-25,inagasa1,4000478,182.83000,182.83000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,FV230000597,23000248,5720000,,,23001169,1,0,320,,,,,,,1,1_2023,1_4000478,9,1_4000478,1_23001170_1
1,2023,23001170,2,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,182.83000,182.83000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,NUEVAS TECNICAS DE C,23000248,4000478,S,,23001169,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001170_2
1,2023,23001171,1,2023-05-26,2023-05-25,inagasa1,4000479,397.61000,397.61000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,195312,23000186,5720000,,,23001170,1,0,320,,,,,,,1,1_2023,1_4000479,9,1_4000479,1_23001171_1
1,2023,23001171,2,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,397.61000,397.61000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,RECAM LASER S.L.,23000186,4000479,S,,23001170,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001171_2
1,2023,23001172,1,2023-05-26,2023-05-25,inagasa1,4000532,118.58000,118.58000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,A/11642,23000309,5720000,,,23001171,1,0,320,,,,,,,1,1_2023,1_4000532,9,1_4000532,1_23001172_1
1,2023,23001172,2,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,118.58000,118.58000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,IMECAT SISTEMAS INFO,23000309,4000532,S,,23001171,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001172_2
1,2023,23001173,1,2023-05-26,2023-05-25,inagasa1,4000532,487.29000,487.29000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,A/11660,23000310,5720000,,,23001172,1,0,320,,,,,,,1,1_2023,1_4000532,9,1_4000532,1_23001173_1
1,2023,23001173,2,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,487.29000,487.29000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,IMECAT SISTEMAS INFO,23000310,4000532,S,,23001172,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001173_2
1,2023,23001174,1,2023-05-26,2023-05-25,inagasa1,4000701,138.45000,138.45000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,I 0000011850,23000296,5720000,,,23001173,1,0,320,,,,,,,1,1_2023,1_4000701,9,1_4000701,1_23001174_1
1,2023,23001174,2,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,138.45000,138.45000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,NEUMATICOS SOLEDAD S,23000296,4000701,S,,23001173,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001174_2
1,2023,23001175,1,2023-05-26,2023-05-25,inagasa1,4000719,519.15000,519.15000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,2023V 761991,23000183,5720000,,,23001174,1,0,320,,,,,,,1,1_2023,1_4000719,9,1_4000719,1_23001175_1
1,2023,23001175,2,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,519.15000,519.15000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,ELEKTRA CATALUNYA XX,23000183,4000719,S,,23001174,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001175_2
1,2023,23001176,1,2023-05-26,2023-05-25,inagasa1,4000733,3221.02000,3221.02000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,SF23/0000122,23000311,5720000,,,23001175,1,0,320,,,,,,,1,1_2023,1_4000733,9,1_4000733,1_23001176_1
1,2023,23001176,2,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,3221.02000,3221.02000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,SYNERPLUS S.L.L,23000311,4000733,S,,23001175,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001176_2
1,2023,23001177,1,2023-05-26,2023-05-25,inagasa1,4000761,220.69000,220.69000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,FA1703577,23000206,5720000,,,23001176,1,0,320,,,,,,,1,1_2023,1_4000761,9,1_4000761,1_23001177_1
1,2023,23001177,2,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,220.69000,220.69000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,AVANPLA SL,23000206,4000761,S,,23001176,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001177_2
1,2023,23001178,1,2023-05-26,2023-05-25,inagasa1,4000773,131.59000,131.59000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,5230180,23000278,5720000,,,23001177,1,0,320,,,,,,,1,1_2023,1_4000773,9,1_4000773,1_23001178_1
1,2023,23001178,2,2023-05-26,2023-05-25,inagasa1,5720000,0.00000,0.00000,0.00000,131.59000,131.59000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,CE-CHIMIA S.L.,23000278,4000773,S,,23001177,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001178_2
1,2023,23001179,1,2023-05-26,2023-05-25,inagasa1,4000700,0.00000,0.00000,0.00000,299.93000,299.93000,0.00000,H,9,1.000000,0.000000,2023-05-25,21,S/fra. FCGAB/2023/05,DE MAIG A JULIOL,23000346,,,,23001178,1,0,220,,,,,,,1,1_2023,1_4000700,9,1_4000700,1_23001179_1
1,2023,23001179,2,2023-05-26,2023-05-25,inagasa1,4720000,52.05000,52.05000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,2023-05-25,0,S/fra. FCGAB/2023/05,DE MAIG A JULIOL,23000346,4000700,,,23001178,2,0,220,,,,,,,1,1_2023,1_4720000,9,1_4720000,1_23001179_2
1,2023,23001179,3,2023-05-26,2023-05-25,inagasa1,6231011,247.88000,247.88000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,2023-05-25,39,S/fra. FCGAB/2023/05,DE MAIG A JULIOL,23000346,4000700,,,23001178,3,0,220,,,,,,,1,1_2023,1_6231011,9,1_6231011,1_23001179_3
1,2023,23001190,1,2023-05-29,2023-05-25,inagasa1,4000163,0.00000,0.00000,,0.19000,0.19000,,H,9,1.000000,,2023-05-01,21,Su factura,F230189-C,23000348,,,,23001179,1,0,210,,,,,,,1,1_2023,1_4000163,9,1_4000163,1_23001190_1
1,2023,23001190,2,2023-05-29,2023-05-25,inagasa1,4720000,0.03000,0.03000,,0.00000,0.00000,,D,9,1.000000,,2023-05-01,0,Su factura,F230189-C,23000348,4000163,,,23001179,2,0,210,,,,,,,1,1_2023,1_4720000,9,1_4720000,1_23001190_2
1,2023,23001190,3,2023-05-29,2023-05-25,inagasa1,6010011,0.16000,0.16000,,0.00000,0.00000,,D,9,1.000000,,2023-05-01,39,Compras s/factura,F230189-C,23000348,4000163,,,23001179,3,0,210,,,,,,,1,1_2023,1_6010011,9,1_6010011,1_23001190_3
1,2023,23001180,1,2023-05-29,2023-05-26,inagasa1,4300013,0.00000,0.00000,0.00000,2873.75000,2873.75000,0.00000,H,9,1.000000,0.000000,,10,Cobro n/Fra.,Vto. 22/04/2023,23000084,5720000,,,23001180,1,0,300,,,,,,,1,1_2023,1_4300013,9,1_4300013,1_23001180_1
1,2023,23001180,2,2023-05-29,2023-05-26,inagasa1,4300013,0.00000,0.00000,0.00000,238.98000,238.98000,0.00000,H,9,1.000000,0.000000,,10,Cobro n/Fra.,Vto. 22/05/2023,23000139,5720000,,,23001180,2,0,300,,,,,,,1,1_2023,1_4300013,9,1_4300013,1_23001180_2
1,2023,23001180,3,2023-05-29,2023-05-26,inagasa1,5720000,3112.73000,3112.73000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,41,Remesa n/fra,23000153,,430,S,,23001180,3,0,300,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001180_3
1,2023,23001181,1,2023-05-29,2023-05-26,inagasa1,4301723,0.00000,0.00000,0.00000,3611.85000,3611.85000,0.00000,H,9,1.000000,0.000000,2023-05-29,28,Entrega a Cuenta,STEROS GPA INNOVATIVE S.L.,153,5720000,,,23001181,1,0,340,,,,,,,1,1_2023,1_4301723,9,1_4301723,1_23001181_1
1,2023,23001181,2,2023-05-29,2023-05-26,inagasa1,5720000,3611.85000,3611.85000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,2023-05-29,28,Entrega a Cuenta,STEROS GPA INNOVATIVE S.L.,153,4301723,S,,23001181,2,0,340,,,,,,,1,1_2023,1_5720000,9,1_5720000,1_23001181_2
1,2023,23001182,1,2023-05-29,2023-05-26,inagasa1,4000163,2369.60000,2369.60000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,F230241,23000189,5720000,,,23001182,1,0,320,,,,,,,1,1_2023,1_4000163,9,1_4000163,1_23001182_1
1,2023,23001182,2,2023-05-29,2023-05-26,inagasa1,5720000,0.00000,0.00000,0.00000,2369.60000,2369.60000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,AMAT METALPLAST S.A.,23000189,4000163,S,,23001182,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001182_2
1,2023,23001183,1,2023-05-29,2023-05-26,inagasa1,4000571,367.84000,367.84000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,F08367402,23000215,5720000,,,23001183,1,0,320,,,,,,,1,1_2023,1_4000571,9,1_4000571,1_23001183_1
1,2023,23001183,2,2023-05-29,2023-05-26,inagasa1,5720000,0.00000,0.00000,0.00000,367.84000,367.84000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,SCHENKER LOGISTICS S,23000215,4000571,S,,23001183,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001183_2
1,2023,23001184,1,2023-05-29,2023-05-26,inagasa1,4000771,120.31000,120.31000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,2302339,23000225,5720000,,,23001184,1,0,320,,,,,,,1,1_2023,1_4000771,9,1_4000771,1_23001184_1
1,2023,23001184,2,2023-05-29,2023-05-26,inagasa1,5720000,0.00000,0.00000,0.00000,120.31000,120.31000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,SUTECSET S.L.,23000225,4000771,S,,23001184,2,0,320,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001184_2
1,2023,23001185,1,2023-05-29,2023-05-26,inagasa1,4000728,2414.00000,2414.00000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,2023-05-29,28,Entrega a Cuenta,SHAANXI YI HENG NON-FERROUS METALS IND. Co Ltd,1570,5720000,,,23001185,1,0,340,,,,,,,1,1_2023,1_4000728,9,1_4000728,1_23001185_1
1,2023,23001185,2,2023-05-29,2023-05-26,inagasa1,5720000,0.00000,0.00000,0.00000,2414.00000,2414.00000,0.00000,H,9,1.000000,0.000000,2023-05-29,28,Entrega a Cuenta,SHAANXI YI HENG NON-FERROUS METALS IND. Co Ltd,1570,4000728,S,,23001185,2,0,340,,,,,,O,1,1_2023,1_5720000,9,1_5720000,1_23001185_2
1,2023,23001186,1,2023-05-29,2023-05-26,inagasa1,6260021,17.35000,17.35000,,0.00000,0.00000,,D,9,1.000000,,2023-05-29,82,COM.OPERA.ESTRANGER,TRANSF.SHAANXI YIHEN,,5720000,N,,23001186,1,0,1000,,,,,N,,1,1_2023,1_6260021,9,1_6260021,1_23001186_1
1,2023,23001186,2,2023-05-29,2023-05-26,inagasa1,5720000,0.00000,0.00000,,17.35000,17.35000,,H,9,1.000000,,2023-05-29,0,COM.OPERA.ESTRANGER,TRANSF.SHAANXI YIHEN,,6260021,S,,23001186,2,0,1000,,,,,N,,1,1_2023,1_5720000,9,1_5720000,1_23001186_2
1,2023,23001187,1,2023-05-29,2023-05-26,inagasa1,4100265,121.18000,121.18000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,24,Pago Vto. 25/05/2023,23003762,23000334,5721000,,,23001187,1,0,320,,,,,,,1,1_2023,1_4100265,9,1_4100265,1_23001187_1
1,2023,23001187,2,2023-05-29,2023-05-26,inagasa1,5721000,0.00000,0.00000,0.00000,121.18000,121.18000,0.00000,H,9,1.000000,0.000000,,51,Remesa s/fra.,GORRIZ CONSULTING S.,23000334,4100265,S,,23001187,2,0,320,,,,,,O,1,1_2023,1_5721000,9,1_5721000,1_23001187_2
1,2023,23001189,1,2023-05-29,2023-05-26,inagasa1,4000699,0.00000,0.00000,,59.53000,59.53000,,H,9,1.000000,,2023-05-25,21,Su factura,23000688,23000347,,,,23001188,1,0,210,,,,,,,1,1_2023,1_4000699,9,1_4000699,1_23001189_1
1,2023,23001189,2,2023-05-29,2023-05-26,inagasa1,4720000,10.33000,10.33000,,0.00000,0.00000,,D,9,1.000000,,2023-05-25,0,Su factura,23000688,23000347,4000699,,,23001188,2,0,210,,,,,,,1,1_2023,1_4720000,9,1_4720000,1_23001189_2
1,2023,23001189,3,2023-05-29,2023-05-26,inagasa1,6020011,49.20000,49.20000,,0.00000,0.00000,,D,9,1.000000,,2023-05-25,39,Compras s/factura,23000688,23000347,4000699,,,23001188,3,0,210,,,,,,,1,1_2023,1_6020011,9,1_6020011,1_23001189_3
1,2023,23001188,1,2023-05-29,2023-05-29,inagasa1,4301017,0.00000,0.00000,0.00000,351.65000,351.65000,0.00000,H,9,1.000000,0.000000,,10,Cobro n/Fra.,Vto. 25/05/2023,23000146,5721000,,,23001189,1,0,300,,,,,,,1,1_2023,1_4301017,9,1_4301017,1_23001188_1
1,2023,23001188,2,2023-05-29,2023-05-29,inagasa1,5721000,351.65000,351.65000,0.00000,0.00000,0.00000,0.00000,D,9,1.000000,0.000000,,41,Remesa n/fra,23000154,,430,S,,23001189,2,0,300,,,,,,O,1,1_2023,1_5721000,9,1_5721000,1_23001188_2
