empresa,ejercicio,tipo_movimiento,albaran,linea_albaran,linea_pedido,articulo,acumula,cantidad,bultos,precio,precio_iva,tipo_precio,descuento_1,descuento_2,descuento_3,comision_1,comision_2,comision_3,tipo_iva,variante,iva,recargo_e,precio_coste,pts_kl,aplic_pt_kl,total_linea,total_linea_base,total_linea_euro,moneda,cambio,cambio_euro,almacen,pedido,subcta,linea_producto,clv_sub,fecha_documento,factura,linea_factura,fecha_factura,centro_coste,gastos_exped,facturado,presupuesto,linea_presupuesto,triangulado,lote_interno,od_linea,codexpe,campo1,campo2,porcentaje,eur_kg,empresa_id,moneda_id,almacen_id,albaran_id,factura_id,name
1,2023,EC,23000557,10,10,..12/80941,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000384,4000038,1,,2023-12-18,23000814,10,2023-12-15,000,,1,,,,,10,,,,,0.00000,1,9,1_1,1_1_EC_23000557,1_1_FC_23000814,1_1_EC_23000557_10
1,2023,EC,23000027,1,1,.80/9,1,1.000,0.000,8.51000,8.51000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,8.51000,0.00000,0,8.51000,8.51000,,9,1.000000,,1,23000016,4000409,1,,2023-01-19,23000073,1,2023-01-31,000,,1,,,,,1,,,,,0.00000,1,9,1_1,1_1_EC_23000027,1_1_FC_23000073,1_1_EC_23000027_1
1,2023,EC,23000557,11,11,..12/80941,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000384,4000038,1,,2023-12-18,23000814,11,2023-12-15,000,,1,,,,,11,,,,,0.00000,1,9,1_1,1_1_EC_23000557,1_1_FC_23000814,1_1_EC_23000557_11
1,2023,SV,23000093,2,2,..,1,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000069,4301439,1,,2023-02-06,23000059,2,2023-02-10,,,1,,2,,,2,,,,,,1,9,1_1,1_1_SV_23000093,1_1_FV_23000059,1_1_SV_23000093_2
1,2023,EC,23000271,2,2,AV021,1,1.000,0.000,20.09000,20.09000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,78.90125,0.00000,0,20.09000,20.09000,,9,1.000000,,1,23000188,4000163,1,,2023-06-01,23000360,2,2023-05-31,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000271,1_1_FC_23000360,1_1_EC_23000271_2
1,2023,SV,23000073,7,7,..,1,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000025,4301757,1,,2023-01-30,23000101,7,2023-02-28,,,1,,7,,,7,,,,,,1,9,1_1,1_1_SV_23000073,1_1_FV_23000101,1_1_SV_23000073_7
1,2023,EC,23000432,4,4,AV021,1,1.000,0.000,22.00000,22.00000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,60.70688,0.00000,0,22.00000,22.00000,,9,1.000000,,1,23000296,4000163,1,,2023-09-28,23000647,4,2023-09-30,000,,1,,,,,4,,,,,0.00000,1,9,1_1,1_1_EC_23000432,1_1_FC_23000647,1_1_EC_23000432_4
1,2023,EC,23000557,12,12,..12/80941,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000384,4000038,1,,2023-12-18,23000814,12,2023-12-15,000,,1,,,,,12,,,,,0.00000,1,9,1_1,1_1_EC_23000557,1_1_FC_23000814,1_1_EC_23000557_12
1,2023,SV,23000118,4,4,AV040,1,1.000,0.000,15.00000,15.00000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,,,0,15.00000,15.00000,,9,1.000000,,1,23000092,4301522,1,,2023-02-16,23000082,4,2023-02-20,,,1,,4,,,4,,,,,,1,9,1_1,1_1_SV_23000118,1_1_FV_23000082,1_1_SV_23000118_4
1,2023,EC,23000271,3,3,AVC10,1,1.000,0.000,15.07000,15.07000,1,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,16.38000,0.00000,0,15.07000,15.07000,,9,1.000000,,1,23000188,4000163,1,,2023-06-01,23000360,3,2023-05-31,000,,1,,,,,3,,,,,0.00000,1,9,1_1,1_1_EC_23000271,1_1_FC_23000360,1_1_EC_23000271_3
1,2023,SV,23000761,1,1,02/10738A,1,10.000,0.000,663.00000,663.00000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,257.35005,,0,6630.00000,6630.00000,,9,1.000000,,1,23000616,4300617,1,,2023-12-22,23000537,1,2023-12-22,,,1,,1,,,1,,,,,,1,9,1_1,1_1_SV_23000761,1_1_FV_23000537,1_1_SV_23000761_1
1,2023,EC,23000432,5,5,AVC10,1,1.000,0.000,41.84000,41.84000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,16.03199,0.00000,0,41.84000,41.84000,,9,1.000000,,1,23000296,4000163,1,,2023-09-28,23000647,5,2023-09-30,000,,1,,,,,5,,,,,0.00000,1,9,1_1,1_1_EC_23000432,1_1_FC_23000647,1_1_EC_23000432_5
1,2023,EC,23000367,2,2,UP.121-02,1,1.000,0.000,291.88000,291.88000,1,15.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,248.10000,0.00000,0,248.10000,248.10000,,9,1.000000,,1,23000251,4000693,1,,2023-07-28,23000512,4,2023-07-31,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000367,1_1_FC_23000512,1_1_EC_23000367_2
1,2023,SV,23000112,2,2,AV020,1,1.000,0.000,12.00000,12.00000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,,,0,12.00000,12.00000,,9,1.000000,,1,23000091,4301520,1,,2023-02-15,23000081,2,2023-02-20,,,1,,2,,,2,,,,,,1,9,1_1,1_1_SV_23000112,1_1_FV_23000081,1_1_SV_23000112_2
1,2023,SV,23000332,2,2,..03/2321065,1,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000281,4300739,1,,2023-05-15,23000233,2,2023-05-19,,,1,,2,,,2,,,,,,1,9,1_1,1_1_SV_23000332,1_1_FV_23000233,1_1_SV_23000332_2
1,2023,SV,23000092,2,2,..12/00111,1,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000078,4301507,1,,2023-02-06,23000060,2,2023-02-10,,,1,,2,,,2,,,,,,1,9,1_1,1_1_SV_23000092,1_1_FV_23000060,1_1_SV_23000092_2
1,2023,EC,23000499,1,,.YESMHE,1,1.000,0.000,98.00000,98.00000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,98.00000,0.00000,0,98.00000,98.00000,,9,1.000000,,1,0,4000532,1,,2023-11-02,23000719,1,2023-11-02,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000499,1_1_FC_23000719,1_1_EC_23000499_1
1,2023,EC,23000059,2,2,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000035,4000664,1,,2023-02-02,23000122,2,2023-02-24,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000059,1_1_FC_23000122,1_1_EC_23000059_2
1,2023,EC,23000132,4,4,.SUDA,1,7.000,0.000,24.08000,24.08000,1,25.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,24.08000,0.00000,0,126.42000,126.42000,,9,1.000000,,1,23000088,4000508,1,,2023-03-08,23000235,4,2023-03-25,000,,1,,,,,4,,,,,0.00000,1,9,1_1,1_1_EC_23000132,1_1_FC_23000235,1_1_EC_23000132_4
1,2023,EC,23000065,1,,.YTA,1,1.000,0.000,573.74000,573.74000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,573.74000,0.00000,0,573.74000,573.74000,,9,1.000000,,1,0,4000458,1,,2023-01-27,23000054,1,2023-01-27,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000065,1_1_FC_23000054,1_1_EC_23000065_1
1,2023,EC,23000065,2,,..,0,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,0,4000458,1,,2023-01-27,23000054,2,2023-01-27,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000065,1_1_FC_23000054,1_1_EC_23000065_2
1,2023,EC,23000470,1,,.YTAMH,1,1.000,0.000,89.19000,89.19000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,89.19000,0.00000,0,89.19000,89.19000,,9,1.000000,,1,0,4000532,1,,2023-11-01,23000720,2,2023-11-02,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000470,1_1_FC_23000720,1_1_EC_23000470_1
1,2023,EC,23000017,2,2,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,22000397,4000608,1,,2023-01-13,23000074,2,2023-01-31,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000017,1_1_FC_23000074,1_1_EC_23000017_2
1,2023,EC,23000017,3,3,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,22000397,4000608,1,,2023-01-13,23000074,3,2023-01-31,000,,1,,,,,4,,,,,0.00000,1,9,1_1,1_1_EC_23000017,1_1_FC_23000074,1_1_EC_23000017_3
1,2023,EC,23000465,2,2,..02/09700M,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000315,4000408,1,,2023-10-18,23000706,2,2023-10-31,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000465,1_1_FC_23000706,1_1_EC_23000465_2
1,2023,SV,23000066,2,2,..,1,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000045,4301714,1,,2023-01-26,23000045,2,2023-01-26,,,1,,2,,,2,,,,,,1,9,1_1,1_1_SV_23000066,1_1_FV_23000045,1_1_SV_23000066_2
1,2023,SV,23000066,3,3,..,1,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000045,4301714,1,,2023-01-26,23000045,3,2023-01-26,,,1,,3,,,3,,,,,,1,9,1_1,1_1_SV_23000066,1_1_FV_23000045,1_1_SV_23000066_3
1,2023,SV,23000066,4,4,..,1,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000045,4301714,1,,2023-01-26,23000045,4,2023-01-26,,,1,,4,,,4,,,,,,1,9,1_1,1_1_SV_23000066,1_1_FV_23000045,1_1_SV_23000066_4
1,2023,EC,23000079,2,2,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000041,4000664,1,,2023-02-10,23000122,5,2023-02-24,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000079,1_1_FC_23000122,1_1_EC_23000079_2
1,2023,EC,23000132,5,5,.SUDAE,1,1.000,0.000,27.34000,27.34000,1,25.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,27.34000,0.00000,0,20.51000,20.51000,,9,1.000000,,1,23000088,4000508,1,,2023-03-08,23000235,5,2023-03-25,000,,1,,,,,5,,,,,0.00000,1,9,1_1,1_1_EC_23000132,1_1_FC_23000235,1_1_EC_23000132_5
1,2023,EC,23000079,4,2,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000044,4000664,1,,2023-02-10,23000122,7,2023-02-24,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000079,1_1_FC_23000122,1_1_EC_23000079_4
1,2023,EC,23000017,4,4,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,22000397,4000608,1,,2023-01-13,23000074,4,2023-01-31,000,,1,,,,,5,,,,,0.00000,1,9,1_1,1_1_EC_23000017,1_1_FC_23000074,1_1_EC_23000017_4
1,2023,EC,23000132,6,6,.SERI,1,23.000,0.000,1.50000,1.50000,1,25.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,1.50000,0.00000,0,25.88000,25.88000,,9,1.000000,,1,23000088,4000508,1,,2023-03-08,23000235,6,2023-03-25,000,,1,,,,,6,,,,,0.00000,1,9,1_1,1_1_EC_23000132,1_1_FC_23000235,1_1_EC_23000132_6
1,2023,SV,23000196,2,2,.ABTI,1,-10.000,0.000,48.00000,48.00000,0,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,0.00000,,0,-480.00000,-480.00000,,9,1.000000,,1,23000077,4300617,1,,2023-03-17,23000131,2,2023-03-20,,,1,,2,,,2,,,,,,1,9,1_1,1_1_SV_23000196,1_1_FV_23000131,1_1_SV_23000196_2
1,2023,EC,23000038,1,,.YTA,1,1.000,0.000,480.00000,480.00000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,480.00000,0.00000,0,480.00000,480.00000,,9,1.000000,,1,0,4000999,1,,2023-01-12,23000019,1,2023-01-12,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000038,1_1_FC_23000019,1_1_EC_23000038_1
1,2023,EC,23000470,2,,..,0,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,0,4000532,1,,2023-11-01,23000720,3,2023-11-02,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000470,1_1_FC_23000720,1_1_EC_23000470_2
1,2023,EC,23000347,4,4,..12/80897,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000242,4000038,1,,2023-07-12,23000491,4,2023-07-14,000,,1,,,,,4,,,,,0.00000,1,9,1_1,1_1_EC_23000347,1_1_FC_23000491,1_1_EC_23000347_4
1,2023,EC,23000092,2,2,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000067,4000664,1,,2023-02-16,23000122,9,2023-02-24,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000092,1_1_FC_23000122,1_1_EC_23000092_2
1,2023,EC,23000226,2,2,..12/80598,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000155,4000038,1,,2023-04-28,23000303,2,2023-04-28,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000226,1_1_FC_23000303,1_1_EC_23000226_2
1,2023,EC,23000255,2,2,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000172,4000408,1,,2023-05-22,23000361,2,2023-05-31,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000255,1_1_FC_23000361,1_1_EC_23000255_2
1,2023,SV,23000149,2,2,..12/302007,1,0.000,0.000,,,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000095,4301017,1,,2023-03-01,23000146,2,2023-03-24,,,1,,2,,,2,,,,,,1,9,1_1,1_1_SV_23000149,1_1_FV_23000146,1_1_SV_23000149_2
1,2023,EC,23000418,2,2,..12/70237,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000286,4000610,1,,2023-09-14,23000601,2,2023-09-15,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000418,1_1_FC_23000601,1_1_EC_23000418_2
1,2023,EC,23000336,2,2,..02/09002M,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000230,4000479,1,,2023-07-07,23000492,2,2023-07-15,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000336,1_1_FC_23000492,1_1_EC_23000336_2
1,2023,EC,23000267,1,,.922,1,1.000,0.000,17.88000,17.88000,3,0.00,0.00,0.00,0.00,0.00,0.00,2,STAND,10.00,0.00,17.88000,0.00000,0,17.88000,17.88000,,9,1.000000,,1,0,4000282,1,,2023-05-29,23000363,1,2023-05-31,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000267,1_1_FC_23000363,1_1_EC_23000267_1
1,2023,EC,23000227,2,2,..12/80934,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000156,4000038,1,,2023-04-28,23000303,6,2023-04-28,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000227,1_1_FC_23000303,1_1_EC_23000227_2
1,2023,EC,23000002,2,2,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,22000390,4000664,1,,2023-01-03,23000044,2,2023-01-25,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000002,1_1_FC_23000044,1_1_EC_23000002_2
1,2023,EC,23000267,2,,.922,1,5.000,0.000,53.73000,53.73000,3,0.00,0.00,0.00,0.00,0.00,0.00,2,STAND,10.00,0.00,53.73000,0.00000,0,268.65000,268.65000,,9,1.000000,,1,0,4000282,1,,2023-05-29,23000363,2,2023-05-31,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000267,1_1_FC_23000363,1_1_EC_23000267_2
1,2023,SV,23000260,2,2,..,1,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,23000208,4301167,1,,2023-04-12,23000179,2,2023-04-14,,,1,,2,,,2,,,,,,1,9,1_1,1_1_SV_23000260,1_1_FV_23000179,1_1_SV_23000260_2
1,2023,EC,23000214,4,,.91,1,2.000,0.000,2.55000,2.55000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,2.55000,0.00000,0,5.10000,5.10000,,9,1.000000,,1,0,4000160,1,,2023-04-19,23000270,4,2023-04-20,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000214,1_1_FC_23000270,1_1_EC_23000214_4
1,2023,EC,23000267,3,,.92,1,5.000,0.000,1.65000,1.65000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,1.65000,0.00000,0,8.25000,8.25000,,9,1.000000,,1,0,4000282,1,,2023-05-29,23000363,3,2023-05-31,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000267,1_1_FC_23000363,1_1_EC_23000267_3
1,2023,NF,23000142,3,,..,1,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,,,0.00000,0.00000,,9,1.000000,,1,0,4301733,1,,2023-02-27,,,,,,0,,3,,,,,,,,,1,9,1_1,1_1_NF_23000142,,1_1_NF_23000142_3
1,2023,EC,23000008,2,2,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000007,4000129,1,,2023-01-10,23000022,2,2023-01-13,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000008,1_1_FC_23000022,1_1_EC_23000008_2
1,2023,EC,23000066,1,,.W98,1,1.000,0.000,4.67000,4.67000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,4.67000,0.00000,0,4.67000,4.67000,,9,1.000000,,1,0,4000999,1,,2023-01-31,23000060,1,2023-01-31,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000066,1_1_FC_23000060,1_1_EC_23000066_1
1,2023,EC,23000471,1,,.PAP-T,1,2.000,0.000,43.14000,43.14000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,43.14000,0.00000,0,86.28000,86.28000,,9,1.000000,,1,0,4000532,1,,2023-11-01,23000720,5,2023-11-02,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000471,1_1_FC_23000720,1_1_EC_23000471_1
1,2023,EC,23000002,5,2,...,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,22000394,4000664,1,,2023-01-03,23000044,5,2023-01-25,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000002,1_1_FC_23000044,1_1_EC_23000002_5
1,2023,EC,23000002,6,3,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,22000394,4000664,1,,2023-01-03,23000044,6,2023-01-25,000,,1,,,,,3,,,,,0.00000,1,9,1_1,1_1_EC_23000002,1_1_FC_23000044,1_1_EC_23000002_6
1,2023,EC,23000119,1,,.922,1,1.000,0.000,17.88000,17.88000,3,0.00,0.00,0.00,0.00,0.00,0.00,2,STAND,10.00,0.00,17.88000,0.00000,0,17.88000,17.88000,,9,1.000000,,1,0,4000282,1,,2023-02-20,23000130,1,2023-02-28,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000119,1_1_FC_23000130,1_1_EC_23000119_1
1,2023,EC,23000030,2,2,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000019,4000664,1,,2023-01-20,23000044,8,2023-01-25,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000030,1_1_FC_23000044,1_1_EC_23000030_2
1,2023,EC,23000119,2,,.922,1,4.000,0.000,53.73000,53.73000,3,0.00,0.00,0.00,0.00,0.00,0.00,2,STAND,10.00,0.00,53.73000,0.00000,0,214.92000,214.92000,,9,1.000000,,1,0,4000282,1,,2023-02-20,23000130,2,2023-02-28,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000119,1_1_FC_23000130,1_1_EC_23000119_2
1,2023,EC,23000037,2,2,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000021,4000664,1,,2023-01-24,23000044,10,2023-01-25,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000037,1_1_FC_23000044,1_1_EC_23000037_2
1,2023,EC,23000119,3,,.92,1,4.000,0.000,1.65000,1.65000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,1.65000,0.00000,0,6.60000,6.60000,,9,1.000000,,1,0,4000282,1,,2023-02-20,23000130,3,2023-02-28,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000119,1_1_FC_23000130,1_1_EC_23000119_3
1,2023,EC,23000037,4,4,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000021,4000664,1,,2023-01-24,23000044,12,2023-01-25,000,,1,,,,,4,,,,,0.00000,1,9,1_1,1_1_EC_23000037,1_1_FC_23000044,1_1_EC_23000037_4
1,2023,EC,23000066,2,,.W97,1,1.000,0.000,90.91000,90.91000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,90.91000,0.00000,0,90.91000,90.91000,,9,1.000000,,1,0,4000999,1,,2023-01-31,23000060,2,2023-01-31,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000066,1_1_FC_23000060,1_1_EC_23000066_2
1,2023,EC,23000048,2,2,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000032,4000746,1,,2023-01-26,23000075,2,2023-01-31,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000048,1_1_FC_23000075,1_1_EC_23000048_2
1,2023,EC,23000138,10,10,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000105,4000763,1,,2023-03-13,23000170,10,2023-03-10,000,,1,,,,,10,,,,,0.00000,1,9,1_1,1_1_EC_23000138,1_1_FC_23000170,1_1_EC_23000138_10
1,2023,EC,23000201,2,2,..,0,0.000,0.000,0.00000,0.00000,,0.00,0.00,0.00,0.00,0.00,0.00,0,STAND,0.00,0.00,0.00000,0.00000,,0.00000,0.00000,,9,1.000000,,1,23000135,4000613,1,,2023-04-11,23000283,2,2023-04-27,000,,1,,,,,2,,,,,0.00000,1,9,1_1,1_1_EC_23000201,1_1_FC_23000283,1_1_EC_23000201_2
1,2023,EC,23000451,2,,91/00003,1,1.000,0.000,190.29000,190.29000,3,0.00,0.00,0.00,0.00,0.00,0.00,1,STAND,21.00,0.00,190.29000,0.00000,0,190.29000,190.29000,,9,1.000000,,1,0,4000646,1,,2023-10-09,23000707,3,2023-10-31,000,,1,,,,,,,,,,0.00000,1,9,1_1,1_1_EC_23000451,1_1_FC_23000707,1_1_EC_23000451_2
